label	rpssm0	rpssm1	rpssm2	rpssm3	rpssm4	rpssm5	rpssm6	rpssm7	rpssm8	rpssm9	rpssm10	rpssm11	rpssm12	rpssm13	rpssm14	rpssm15	rpssm16	rpssm17	rpssm18	rpssm19	rpssm20	rpssm21	rpssm22	rpssm23	rpssm24	rpssm25	rpssm26	rpssm27	rpssm28	rpssm29	rpssm30	rpssm31	rpssm32	rpssm33	rpssm34	rpssm35	rpssm36	rpssm37	rpssm38	rpssm39	rpssm40	rpssm41	rpssm42	rpssm43	rpssm44	rpssm45	rpssm46	rpssm47	rpssm48	rpssm49	rpssm50	rpssm51	rpssm52	rpssm53	rpssm54	rpssm55	rpssm56	rpssm57	rpssm58	rpssm59	rpssm60	rpssm61	rpssm62	rpssm63	rpssm64	rpssm65	rpssm66	rpssm67	rpssm68	rpssm69	rpssm70	rpssm71	rpssm72	rpssm73	rpssm74	rpssm75	rpssm76	rpssm77	rpssm78	rpssm79	rpssm80	rpssm81	rpssm82	rpssm83	rpssm84	rpssm85	rpssm86	rpssm87	rpssm88	rpssm89	rpssm90	rpssm91	rpssm92	rpssm93	rpssm94	rpssm95	rpssm96	rpssm97	rpssm98	rpssm99	rpssm100	rpssm101	rpssm102	rpssm103	rpssm104	rpssm105	rpssm106	rpssm107	rpssm108	rpssm109
2	1.014739229	3.464285714	3.914965986	3.052154195	1.525510204	3.009070295	4.514455782	1.408163265	3.68707483	2.785714286	2.875	3.910714286	4.635204082	2.635770975	2.880102041	3.39654195	4.403061224	2.977040816	4.579081633	3.507653061	2.902210884	4.272959184	4.890306122	3.60515873	3.961734694	4.104024943	5.571428571	3.272959184	5.721938776	4.487244898	3.071428571	2.900793651	3.167800454	1.56462585	2.594671202	2.058956916	3.529195011	2.616780045	3.780045351	2.592970522	2.777210884	3.107142857	3.62244898	2.04138322	2.724489796	2.737528345	3.543367347	2.045918367	3.535714286	3.158163265	3.587301587	3.339569161	3.657596372	2.24829932	3.410997732	3.29138322	4.202664399	2.851473923	4.035147392	3.623582766	4.693877551	3.785714286	4.489795918	2.733560091	4.403061224	4.239229025	4.793367347	3.93877551	4.928571429	4.510204082	1.224489796	3.219387755	3.428571429	2.808390023	2.158163265	2.654195011	4.528061224	1.316326531	3.724489796	2.326530612	3.93877551	4.474489796	5.387755102	4.373015873	3.841836735	3.606575964	4.640306122	3.989795918	5.989795918	4.285714286	3	3.923469388	3.836734694	2.577097506	3.62755102	3.409297052	5.170918367	2.153061224	4.214285714	3.469387755	1.327288889	3.7469	4.91	1.472711111	2.3664	2.964444444	4.39	1.3056	5.2816	3.6644
2	4.184807256	3.741213152	3.074546485	3.862811791	2.683390023	3.876417234	4.094954649	3.458049887	3.447845805	6.199546485	3.909013605	2.887755102	2.617346939	2.946428571	2.668367347	3.838718821	3.102040816	3.538265306	3.528061224	5.466836735	3.517006803	2.900510204	2.308673469	2.540816327	2.237244898	3.477324263	2.844387755	3.010204082	2.479591837	4.520408163	4.367346939	2.93962585	2.772959184	2.0430839	2.409013605	2.662131519	2.796768707	4.112244898	3.442176871	3.914965986	3.412414966	2.255102041	2.035714286	2.337585034	1.93877551	2.699263039	2.428571429	2.834183673	2.43622449	4.864795918	4.444444444	3.260487528	3.165249433	2.884353742	2.467970522	3.22675737	3.087018141	3.987528345	3.310657596	5.967120181	4.174319728	3.010204082	2.841836735	2.602891156	2.566326531	3.056405896	3.37755102	3.181122449	3.25255102	5.385204082	3.860544218	3.844387755	3.109693878	3.302721088	2.956632653	4.184807256	3.844387755	3.285714286	2.785714286	4.795918367	2.744897959	3.517857143	3.130102041	4.214285714	3.803571429	4.715419501	4.640306122	3.693877551	3.520408163	6.285714286	4.925170068	5.262755102	4.823979592	5.591836735	4.721938776	5.793650794	5.079081633	5.969387755	5.204081633	6.091836735	3.684488889	3.3596	2.4644	1.947377778	1.8004	3.253377778	3.1101	3.2144	3.7664	7.0996
2	7.229024943	6.47675737	9.941043084	7.615646259	9.553287982	9.323129252	10.94274376	4.821995465	9.383219955	10.40022676	9.278628118	8.099489796	10.4005102	8.814909297	11.67091837	12.11989796	13.11479592	9.150510204	11.02806122	12.61989796	12.5218254	10.52806122	12.86989796	10.76558957	14.24234694	14.21343537	15.10459184	11.97193878	14.66581633	12.67602041	8.263038549	8.078798186	9.91723356	2.865079365	3.903628118	3.139455782	5.908730159	7.339002268	8.777777778	8.869614512	9.335600907	8.734693878	11.10204082	3.759637188	5.336734694	4.333333333	7.352040816	6.591836735	9.867346939	10.62244898	9.496598639	9.270408163	11.20408163	3.946712018	5.363945578	4.658730159	7.610544218	7.139455782	10.07482993	11.15306122	10.25481859	11.43622449	12.26785714	5.376133787	6.772959184	6.834183673	9.461734694	10.33418367	12.93622449	13.40561224	5.9138322	8.443877551	11.84693878	7.001133787	7.091836735	7.12585034	10.82142857	2.275510204	7.428571429	7.928571429	9.151927438	11.19897959	13.7755102	6.633786848	6.051020408	5.431972789	9.494897959	7.397959184	10.16326531	12.45918367	6.270975057	9.729591837	11.5	8.841269841	9.520408163	10.27891156	12.49489796	6.306122449	9.357142857	14	6.8164	8.3349	12.3209	5.212844444	8.6924	9.529822222	11.8341	2.2244	11.3536	13.21
2	4.742630385	7.436507937	7.125283447	2.429705215	3.380385488	3.853741497	4.241780045	4.426303855	6.218820862	5.841269841	5.933106576	6	6.096938776	5.778911565	8.229591837	9.231292517	8.834183673	8.020408163	11.85714286	10.15306122	5.730725624	6.219387755	5.724489796	4.790816327	6.969387755	7.899659864	7.788265306	6.37244898	9.566326531	9.37244898	2.764172336	4.744897959	4.151360544	1.519274376	2.607142857	3.25170068	2.961734694	2.105442177	4.43537415	4.18707483	3.499433107	8.168367347	7.448979592	1.994897959	1.780612245	2.661564626	2.196428571	2.943877551	3.658163265	3.515306122	4.133786848	8.407029478	8.10600907	3.297052154	2.97675737	3.70521542	2.841553288	4.366213152	5.009070295	4.359410431	3.424603175	7.505102041	7.12244898	3.076530612	2.943877551	3.94047619	2.854591837	4.290816327	5.331632653	4.719387755	3.807256236	7.775510204	5.719387755	3.081632653	3.586734694	4.775510204	4.910714286	2.540816327	4.93877551	4.969387755	5.678004535	11.04081633	8.882653061	3.870748299	4.066326531	5.183673469	4.951530612	3.969387755	4.081632653	5.56122449	5.494331066	9.183673469	7.484693878	4.659863946	4.862244898	5.836734694	5.431122449	4.275510204	6.06122449	6.275510204	4.673066667	6.2776	6.3304	1.237155556	2.4096	4.385288889	4.0396	2.9584	5.0096	5.8004
2	4.433106576	4.952947846	5.406179138	3.439909297	4.236961451	5.905895692	5.503968254	3.485260771	5.16893424	5.72675737	4.181122449	5.06377551	5.474489796	3.278628118	4.910714286	7.151643991	6.772959184	4.589285714	4.915816327	6.691326531	4.493197279	5.913265306	6.441326531	3.924036281	5.331632653	7.613378685	7.341836735	4.887755102	5.030612245	6.93877551	3.461451247	3.493764172	4.208900227	1.384353742	2.066893424	3.428571429	2.782879819	2.624716553	4.451247166	2.764172336	4.608843537	4.147959184	4.334183673	2.097505669	2.673469388	3.994331066	3.301020408	2.540816327	5.581632653	3.530612245	6.362811791	5.952947846	6.528628118	3.160997732	3.532879819	4.976190476	4.23185941	4.580498866	7.053287982	4.509070295	5.704931973	5.165816327	5.698979592	2.79223356	3.369897959	4.478174603	3.431122449	3.987244898	6.364795918	4.395408163	3.204081633	4.892857143	4.880102041	2.485260771	3.040816327	5.450113379	4.892857143	1.551020408	2.887755102	3.826530612	6.979591837	6.525510204	6.727040816	4.954648526	5.112244898	6.470521542	5.505102041	4.346938776	7.316326531	6.071428571	6.153061224	6.678571429	7.216836735	3.339002268	3.071428571	4.412698413	3.270408163	4.193877551	5.714285714	4.265306122	5.100488889	5.1221	6.3729	1.385955556	2.8836	5.977066667	4.6925	1.4484	6.6996	5.1076
2	2.781179138	3.919784581	4.773526077	2.343537415	4.875566893	5.006802721	5.567743764	1.903628118	2.553287982	3.315192744	4.600056689	4.709183673	5.806122449	2.679421769	4.714285714	4.943594104	4.403061224	4.461734694	4.380102041	5.359693878	5.433390023	5.75	7	3.257653061	4.989795918	5.780328798	5.102040816	5.043367347	4.635204082	5.818877551	2.20521542	3.04223356	3.378968254	0.980725624	2.838151927	3.065759637	3.744614512	2.461451247	2.546485261	2.376417234	4.725907029	4.887755102	4.897959184	2.982142857	4.959183673	4.759920635	5.994897959	4.665816327	4.951530612	4.012755102	5.112244898	5.580782313	5.665816327	3.121315193	4.539965986	4.396825397	6.072278912	5.56122449	5.360544218	4.714285714	5.551587302	5.890306122	5.844387755	3.294217687	4.93622449	4.395124717	6.058673469	6.18877551	5.81122449	5.964285714	1.961451247	4.318877551	4.920918367	2.340136054	4.767857143	5.631519274	5.762755102	1.163265306	1.887755102	2.540816327	2.556689342	4.859693878	4.584183673	2.772108844	5.227040816	5.594104308	7.201530612	1.948979592	2.775510204	2.224489796	2.702947846	4.706632653	5.022959184	2.578231293	4.74744898	4.699546485	6.25255102	2.775510204	3.275510204	3.255102041	2.833288889	5.1156	6.6041	0.775288889	4.5929	4.518622222	5.3989	1.2884	2.5476	3.1744
2	4.786848073	9.082482993	9.824829932	4.53968254	4.238095238	5.725623583	4.238095238	3.955782313	7.404761905	7.200680272	8.671768707	8.308673469	8.494897959	6.050453515	10.11734694	11.21825397	9.198979592	8.484693878	10.85204082	11.79081633	8.406462585	8.456632653	8.18877551	6.047052154	9.698979592	10.7760771	8.806122449	7.954081633	10.31122449	12.14795918	4.293650794	5.028061224	4.984693878	1.794784581	3.768707483	5.214285714	3.289115646	3.197278912	6.25170068	6.795918367	3.511054422	8.515306122	8.961734694	3.743480726	2.742346939	4.707199546	2.834183673	3.119897959	6.456632653	5.650510204	5.141723356	10.02579365	9.846371882	4.903628118	4.031746032	6.16893424	4.092970522	5.011337868	7.882086168	6.024943311	3.613095238	7.505102041	7.721938776	3.192460317	3.216836735	5.179988662	2.727040816	2.415816327	5.946428571	4.793367347	3.700680272	7.966836735	7.556122449	3.433106576	3.612244898	5.002267574	2.979591837	1.56122449	4.62244898	4.642857143	5.850340136	9.660714286	8.892857143	5.303854875	5.744897959	7.975056689	5.448979592	3.704081633	6.520408163	7.214285714	5.914965986	9.762755102	8.984693878	6.307256236	6.255102041	8.434240363	5.795918367	3.224489796	7.857142857	6.632653061	5.124444444	8.5325	8.8325	2.374044444	3.6516	6.709511111	3.1744	1.8064	7.4704	6.2404
2	2.579365079	3.884070295	5.225907029	4.314058957	4.260770975	4.532879819	5.135770975	1.410430839	6.185941043	4.85260771	4.600623583	4.994897959	5.551020408	4.789965986	5.931122449	5.816043084	6.147959184	3.966836735	8.089285714	5.364795918	5.969671202	5.826530612	5.862244898	5.604591837	7.145408163	6.79053288	7	5.288265306	9.329081633	5.931122449	4.992063492	5.460034014	6.264455782	1.590702948	2.75170068	2.210884354	2.494047619	4.224489796	4.897959184	5.272108844	3.962868481	5.260204082	6.418367347	2.584183673	2.599489796	2.361961451	2.821428571	2.767857143	5.808673469	5.778061224	4.18707483	5.333049887	6.583049887	2.611111111	2.760770975	2.650793651	2.846655329	3.145124717	5.98185941	5.988662132	4.730725624	5.81377551	6.670918367	1.87585034	2.647959184	2.04138322	2.757653061	3.576530612	6.433673469	6.025510204	1.827664399	4.119897959	5.308673469	3.741496599	2.795918367	3.066893424	4.048469388	0.602040816	5.214285714	3.193877551	6.126984127	7.099489796	8.533163265	5.088435374	4.87755102	5.651927438	5.854591837	5.193877551	8.724489796	8.785714286	2.841269841	6.038265306	6.451530612	5.80952381	4.62244898	5.849206349	6.538265306	3.887755102	7.785714286	7.255102041	2.346844444	5.1256	6.6704	2.339955556	3.7849	4.195377778	4.8525	0.5296	8.9044	6.3744
2	2.019274376	3.439909297	5.599773243	3.146258503	3.824263039	4.790249433	5.597222222	1.912698413	5.776643991	1.752834467	3.555839002	4.650510204	7.507653061	3.181689342	3.461734694	4.029761905	5.326530612	4.349489796	6.625	3.094387755	5.804988662	7.321428571	10.37755102	5.454648526	5.31122449	6.003401361	7.150510204	7.285714286	8.908163265	5.653061224	3.054421769	2.713151927	4.315192744	1.195011338	3.383219955	3.684807256	3.816043084	2.614512472	5.294784581	2.032879819	3.924886621	3.81377551	5.31377551	2.860260771	4.854591837	5.255952381	5.729591837	2.834183673	5.528061224	2.650510204	5.015873016	4.62244898	6.285714286	3.19047619	5.350340136	5.907029478	6.806972789	3.93877551	5.047619048	3.663265306	5.47845805	4.668367347	6.178571429	3.811791383	5.75	6.12585034	7.048469388	4.653061224	7.632653061	4.459183673	1.821995465	3.93877551	6.62244898	3.053287982	3.255102041	4.221088435	4.895408163	1.948979592	5.255102041	1.265306122	5.22675737	6.408163265	8.653061224	4.451247166	5.897959184	6.421768707	5.272959184	4.448979592	7.040816327	3.357142857	1.583900227	2.816326531	4.928571429	1.930839002	2.979591837	3.93537415	4.456632653	0.928571429	3.908163265	0.673469388	2.325511111	4.4529	8.8569	1.379955556	3.8924	5.252844444	6.0724	1.7556	6.8676	0.6564
2	4.640589569	3.802437642	4.141723356	4.116780045	4.734410431	4.134920635	4.04138322	3.206349206	7.260770975	4.437641723	5.941893424	4.867346939	5.660714286	3.429421769	4.93877551	4.606292517	4.68622449	4.323979592	7.507653061	5.477040816	7.756519274	6.010204082	6.645408163	3.468537415	6.31122449	5.369897959	5.298469388	4.604591837	7.767857143	5.645408163	3.299319728	3.419217687	4.357142857	2.671201814	4.045068027	3.272108844	3.348639456	3.275510204	6.119047619	4.030612245	3.267573696	5.349489796	6.831632653	4.299319728	3.783163265	3.299319728	3.132653061	3.979591837	6.010204082	3.989795918	2.947845805	4.964569161	6.303854875	3.793650794	3.440759637	2.596371882	2.819160998	3.001133787	4.552154195	2.96031746	2.41553288	4.145408163	5.479591837	3.613945578	3.727040816	2.943877551	2.943877551	2.801020408	5.607142857	3.403061224	4.090702948	4.528061224	5.418367347	2.37414966	3.323979592	2.129251701	2.362244898	1.887755102	4.581632653	2.357142857	5.607709751	7.670918367	8.663265306	5.965986395	4.977040816	4.843537415	5.280612245	5.234693878	6.43877551	5.173469388	3.733560091	4.711734694	6.326530612	4.465986395	3.987244898	3.010204082	3.045918367	2.959183673	5.673469388	3.183673469	4.670044444	4.7725	6.4025	2.461733333	4.0064	2.449822222	2.7256	2.33	6.92	2.9364
2	6.308390023	5.614512472	7.625566893	3.807256236	4.91468254	4.229024943	4.198696145	4.026077098	11.55328798	4.148526077	6.078231293	4.326530612	6.456632653	4.776643991	6.829081633	6.715419501	6.50255102	4.948979592	11.84693878	6.204081633	7.31292517	5.994897959	8.06377551	5.871882086	7.895408163	7.776643991	7.568877551	6.204081633	12.57142857	7.234693878	5.055555556	5.001133787	5.930555556	2.400226757	3.240079365	3.123582766	3.367630385	2.344671202	7.266439909	2.569160998	5.334183673	6.482142857	7.209183673	3.573412698	3.433673469	3.410147392	3.43877551	2.742346939	9.323979592	2.691326531	5.490929705	6.998866213	7.996315193	3.407029478	2.751417234	2.815192744	2.773526077	2.47845805	7.903628118	2.029478458	5.036564626	6.721938776	7.994897959	3.030895692	2.275510204	2.717970522	2.918367347	2.482142857	8.267857143	2.237244898	4.404761905	4.795918367	5.966836735	2.341269841	2.93622449	2.422902494	2.767857143	1.204081633	7.295918367	1.285714286	9.955782313	11.15306122	10.61989796	7.926303855	8.568877551	8.640589569	8.696428571	6.591836735	12.5	7.040816327	4.765306122	6.397959184	7.395408163	2.674603175	2.089285714	1.871882086	2.196428571	1.346938776	7.193877551	0.87755102	6.187066667	5.7921	8.2816	2.37	4.0021	2.918266667	3.12	1.3184	13.96	0.8484
2	5.256235828	7.075963719	8.466269841	3.43877551	2.928854875	3.367346939	3.974773243	3.263038549	6.477324263	5.327664399	5.352324263	6.446428571	7.734693878	4.343253968	4.862244898	5.558673469	5.408163265	5.221938776	7.793367347	6.81377551	7.120181406	8	9.482142857	5.393424036	6.104591837	6.765306122	6.880102041	6.530612245	7.816326531	7.459183673	4.130385488	2.845804989	3.579648526	3.253968254	3.967403628	3.878684807	3.843253968	2.366213152	8.294784581	4.9138322	3.558106576	4.160714286	5.132653061	3.470804989	2.066326531	1.903911565	2.367346939	1.135204082	7.298469388	4.033163265	3.682539683	4.221088435	5.264455782	4.223356009	2.458333333	2.219954649	2.670918367	1.469387755	7.513605442	4.132653061	3.513038549	3.770408163	4.823979592	4.364512472	2.915816327	2.828231293	3.221938776	1.862244898	7.821428571	4.739795918	3.392290249	4.908163265	6.349489796	3.121315193	1.492346939	1.455782313	1.926020408	1.448979592	5.5	2.704081633	8.20861678	7.551020408	8.420918367	7.019274376	6.420918367	5.829931973	5.650510204	4.979591837	12.07142857	7.581632653	5.715419501	6.040816327	6.56377551	5.396825397	4.094387755	3.840136054	4.303571429	3.030612245	7.897959184	5.571428571	5.226666667	4.9804	6.9249	2.910266667	1.7864	1.992177778	2.7589	1.2276	9.6676	5.1584
3	3.509070295	7.418367347	10.66156463	3.470521542	5.140306122	7.327664399	7.641156463	1.931972789	5.292517007	4.911564626	6.738945578	7.446428571	9.471938776	3.395408163	5.954081633	6.837585034	7.645408163	5.875	9.048469388	7.834183673	11.38010204	11.03316327	12.63010204	6.148809524	9.096938776	9.68962585	10.93112245	10.20663265	12.04336735	11.89030612	3.722222222	4.258503401	7.603741497	1.758503401	3.031462585	4.062358277	4.450680272	3.673469388	6.605442177	3.843537415	3.966836735	5.900510204	9.451530612	4.170918367	5.137755102	6.983843537	7.00255102	4.038265306	7.099489796	5.650510204	6.146258503	6.244897959	9.845238095	5.121315193	6.24914966	7.849206349	7.171768707	6.197278912	10.06802721	5.993197279	4.966836735	5.053571429	8.594387755	5.351190476	7.336734694	9.490646259	9.007653061	5.344387755	9.701530612	7.140306122	2.408163265	6.163265306	9.596938776	3.319727891	4.211734694	5.68707483	6.852040816	2.051020408	6.173469388	3.846938776	7.527210884	10.48979592	13.80102041	6.649659864	6.701530612	6.765306122	7.923469388	7.530612245	11.04081633	7.693877551	3.857142857	5.826530612	9.545918367	5.020408163	6.670918367	8.306122449	8.81122449	3.785714286	8.969387755	5.030612245	3.274488889	7.01	12.92	1.771955556	5.2181	7.266844444	8.1429	1.8224	10.1376	5.8144
3	2.80952381	2.659013605	2.736394558	4.375283447	3.707482993	3.998866213	2.621598639	4.234693878	3.93877551	4.80952381	2.784863946	2.117346939	2.625	2.6680839	3.318877551	3.426587302	2.5	3.788265306	3.553571429	4.859693878	2.859693878	2.433673469	2.859693878	2.950396825	3.75255102	3.5388322	2.765306122	4.012755102	3.706632653	5.043367347	4.310657596	3.292800454	3.757936508	2.080498866	2.749433107	2.654195011	2.636337868	4.39569161	3.344671202	4.916099773	3.928571429	3.625	3.714285714	3.393424036	2.459183673	2.774376417	2.68622449	4.479591837	3.37755102	4.612244898	3.403628118	3.079648526	3.123015873	3.336734694	3.002267574	2.824263039	2.66468254	3.801587302	3.675736961	5.16553288	2.451530612	1.933673469	2.390306122	3.215702948	2.410714286	2.943594104	2.387755102	3.461734694	3.553571429	4.941326531	4.095238095	3.818877551	4.25	3.964852608	4.173469388	4.012471655	2.859693878	5.357142857	4.428571429	6.020408163	2.908163265	3.859693878	4.035714286	4.253968254	3.214285714	3.437641723	3.359693878	4.653061224	3.581632653	5.642857143	5.585034014	5.227040816	5.31122449	4.611111111	4.928571429	4.148526077	4.543367347	5.867346939	4.734693878	5.387755102	2.682488889	2.7616	3.1604	2.097066667	3.0524	2.997155556	2.0356	5.0096	3.9444	6.2596
3	2.195011338	4.914399093	6.234126984	2.746031746	3.166099773	4.568027211	4.628684807	3.688208617	6.729024943	1.756235828	4.788265306	5.956632653	7.119897959	4.33361678	5.160714286	5.642006803	5.058673469	6.808673469	10.04336735	4.492346939	5.818877551	7.048469388	8.329081633	5.231575964	5.951530612	6.512755102	6.079081633	7.869897959	11.03316327	5.410714286	2.617913832	3.230725624	4.179705215	1.429705215	2.8361678	3.634920635	3.890589569	3.20861678	5.575963719	1.929705215	3.893707483	5.772959184	6.823979592	2.170351474	3.24744898	4.203231293	4.803571429	4.022959184	4.696428571	2.114795918	5.832199546	7.204648526	8.058390023	2.990929705	4.803287982	5.763038549	5.759070295	5.828798186	4.890022676	3.570294785	5.388605442	5.931122449	6.859693878	3.947562358	5.420918367	5.949829932	6.721938776	5.885204082	6.579081633	4.170918367	1.68707483	5.454081633	6.535714286	4.297052154	4.290816327	6.078231293	5.974489796	4.928571429	8.56122449	3.275510204	5.901360544	7.780612245	8.484693878	5.075963719	5.68877551	7.136054422	8.290816327	4.551020408	8.816326531	4.857142857	1.843537415	4.403061224	5.209183673	1.882086168	2.515306122	3.826530612	4.198979592	2.56122449	4.62244898	0.887755102	2.543822222	6.5704	8.7064	1.166044444	3.3184	5.737822222	5.6725	4.4784	8.28	0.8144
3	4.717687075	5.074263039	6.164399093	4.583900227	4.922902494	5.676870748	4.220521542	8.317460317	5.732426304	6.83446712	5.166099773	4.816326531	5.387755102	2.95861678	3.673469388	5.033446712	3.724489796	5.637755102	4.025510204	5.260204082	5.484126984	4.989795918	5.556122449	3.467120181	4.209183673	5.497732426	4.040816327	6.520408163	3.755102041	5.418367347	4.238095238	2.849773243	2.916099773	1.215419501	3.069160998	3.884353742	2.45861678	5.837868481	2.51814059	4.416099773	4.620181406	3.841836735	3.795918367	2.671201814	4.132653061	5.572562358	3.841836735	7.12244898	4.306122449	5.663265306	7.80952381	5.769274376	5.009070295	2.696145125	4.951247166	6.054421769	4.867913832	7.645124717	5.046485261	5.529478458	5.319160998	3.545918367	3.489795918	1.876984127	3.418367347	5.033446712	3.224489796	5.903061224	3.454081633	4.484693878	7.89569161	6.168367347	7.367346939	6.113378685	6.795918367	7.698412698	4.984693878	9.806122449	6.928571429	8.602040816	4.218820862	4.137755102	3.87755102	2.871882086	4.795918367	6.164399093	4.219387755	7.102040816	3.530612245	6.12244898	7.001133787	4.658163265	4.316326531	4.388888889	6.43877551	7.198412698	5.443877551	8.102040816	6.06122449	7.06122449	6.019066667	3.8909	4.5129	1.604844444	3.9376	5.76	2.9589	9.13	4.1076	6.8064
3	3.427437642	5.54138322	5.47930839	3.606575964	3.60175737	3.795918367	3.367063492	6.716553288	3.328798186	2.910430839	4.78968254	5.056122449	5.130102041	3.533446712	4.691326531	4.845238095	4.033163265	7.668367347	4.892857143	3.739795918	4.577947846	5.206632653	5.086734694	3.233276644	4.142857143	4.504251701	4.056122449	7.293367347	3.650510204	3.405612245	4.108843537	3.227324263	3.131235828	2.106575964	3.076814059	3.592970522	3.107426304	5.33446712	4.048752834	3.759637188	3.580498866	3.709183673	3.50255102	3.181405896	3.732142857	4.928571429	3.359693878	4.816326531	4.051020408	3.836734694	4.936507937	4.496031746	4.277494331	3.77324263	4.444160998	6.075963719	3.998582766	5.27324263	5.599773243	5.14739229	3.843253968	3.24744898	2.918367347	3.233276644	4.066326531	4.857993197	3.56122449	4.834183673	4.762755102	3.915816327	5.461451247	7.37244898	7.058673469	5.640589569	5.068877551	5.693877551	6.028061224	9.387755102	5.367346939	5.520408163	3.930839002	4.392857143	4.405612245	3.803854875	3.068877551	4.408163265	3.426020408	5.693877551	3.836734694	3.663265306	3.907029478	4.403061224	3.823979592	3.344671202	3.630102041	5.12585034	3.864795918	2.520408163	3.744897959	3.469387755	3.722488889	4.7056	4.8056	2.170844444	3.3084	5.161822222	3.3421	7.5696	3.4564	2.9604
3	2.707482993	3.4138322	3.802437642	3.207482993	3.79393424	3.952380952	4.867063492	4.498866213	4.437641723	2.886621315	3.270975057	3.178571429	3.579081633	2.401360544	3.533163265	3.636054422	4.349489796	5.224489796	5.091836735	4.346938776	3.811791383	3.826530612	4.135204082	3.268707483	4.318877551	4.295918367	5.165816327	5.591836735	5.306122449	4.714285714	2.659863946	2.137188209	2.879535147	1.189342404	2.401643991	2.526077098	2.77069161	3.609977324	4.052154195	4.766439909	3.280328798	3.043367347	3.81122449	1.81547619	3.076530612	3.43792517	3.454081633	3.298469388	3.920918367	5.022959184	3.9138322	2.964852608	4.111961451	2.069160998	3.212301587	3.551020408	3.401077098	4.621315193	4.145124717	6.077097506	4.186791383	3.257653061	4.045918367	1.905612245	3.234693878	3.861394558	4.056122449	4.864795918	4.140306122	6.395408163	2.740362812	5.12244898	5.517857143	4.836734694	4.410714286	4.649659864	6.028061224	6.193877551	6.37755102	6.479591837	4.138321995	4.836734694	4.823979592	3.833333333	4.206632653	3.965986395	4.650510204	5.469387755	5.387755102	6.612244898	5.563492063	5.806122449	6.609693878	4.020408163	2.737244898	3.676870748	4.25255102	7.214285714	5.43877551	7.642857143	2.598933333	3.4225	4.6396	1.136044444	2.6625	3.352222222	3.9684	5.9376	4.9776	6.4004
3	3.14739229	3.949263039	5.047902494	3.681405896	5.986678005	7.333333333	8.233276644	3.980725624	5.854875283	3.256235828	4.428854875	4.801020408	6.234693878	2.958333333	4.653061224	5.005952381	5.948979592	5.594387755	4.920918367	3.257653061	5.477324263	6.808673469	8.364795918	4.789115646	6.211734694	7.204081633	7.558673469	7.602040816	5.836734694	5.12244898	3.786848073	3.121598639	4.958333333	1.590702948	2.522959184	2.804988662	3.630102041	6.12585034	3.823129252	2.040816327	4.479875283	3.219387755	4.520408163	2.703231293	4.153061224	4.835884354	5.918367347	6.318877551	6.114795918	3.318877551	5.859410431	4.651077098	6.620464853	3.570294785	3.919784581	4.659863946	4.948696145	9.026077098	7.077097506	4.594104308	7.287698413	6.096938776	7.551020408	3.698129252	4.397959184	5.293367347	6.443877551	9.262755102	6.81377551	5.426020408	5.868480726	7.257653061	9.06377551	5.329931973	5.890306122	6.591836735	7.844387755	7.010204082	6.551020408	3.979591837	6.133786848	6.441326531	8.849489796	4.894557823	4.441326531	4.074829932	5.875	8.989795918	6.387755102	3.408163265	2.780045351	3.369897959	5.635204082	2.765306122	3.155612245	3.959183673	5.130102041	5.255102041	3.897959184	0.775510204	4.671511111	4.3729	7.5009	1.675955556	3.8161	5.185955556	6.3725	7.2416	6.4656	1.5156
3	3.301587302	3.74914966	3.897108844	3.79138322	4.006802721	4.840136054	4.056122449	2.146258503	2.891156463	1.962585034	4.487244898	4.867346939	5.137755102	3.262755102	3.288265306	3.240079365	2.910714286	3.956632653	3.456632653	2.609693878	4.172619048	4.602040816	4.836734694	3.68622449	3.931122449	4.194160998	3.74744898	3.696428571	3.737244898	2.818877551	3.696145125	3.028061224	3.335884354	1.664399093	2.43877551	2.964852608	3.239795918	3.302721088	3.721088435	2.860544218	3.322278912	3.25	3.056122449	2.090986395	3.104591837	3.888038549	4.145408163	2.543367347	4.022959184	2.522959184	4.281179138	4.08021542	4.119331066	2.680272109	3.477324263	4.003401361	4.482426304	3.871882086	5.235827664	3.443310658	3.525510204	4.038265306	4.232142857	2.923469388	2.913265306	3.890589569	4.464285714	3.882653061	5.086734694	3.362244898	2.43877551	3.568877551	3.635204082	3.261904762	2.887755102	3.746031746	3.566326531	1.367346939	2.336734694	1.020408163	3.62585034	4.31377551	4.441326531	3.278911565	3.275510204	4.14399093	4.352040816	2.62244898	3.918367347	2.316326531	1.738095238	2.783163265	2.706632653	2.608843537	2.428571429	3.58276644	3.729591837	0.918367347	2.642857143	0.897959184	2.913822222	3.8944	4.3464	1.907777778	2.9825	3.901511111	3.7501	1.1936	3.7296	0.8144
