label	edp0	edp1	edp2	edp3	edp4	edp5	edp6	edp7	edp8	edp9	edp10	edp11	edp12	edp13	edp14	edp15	edp16	edp17	edp18	edp19
1	4.462239583	5.71796875	4.768489583	5.567447917	3.61484375	5.75390625	6.060677083	5.41171875	6.778385417	6.315885417	5.75234375	4.92734375	4.698177083	4.027864583	3.68359375	4.214322917	3.958072917	4.46640625	5.069010417	5.152864583
1	1.657552083	1.44921875	2.65390625	3.187760417	1.632552083	2.02734375	2.181510417	2.351822917	1.48515625	2.350260417	2.863802083	1.704947917	1.929427083	1.88515625	2.58203125	1.957552083	1.44765625	2.705989583	1.81171875	1.945052083
1	2.3703125	1.988541667	1.945833333	3.045833333	1.633333333	1.899479167	1.91875	2.109895833	1.434375	2.347395833	2.605729167	1.547916667	1.942708333	2.377083333	1.9421875	1.948958333	1.8	3.676041667	2.383854167	2.027083333
1	2.561197917	2.113802083	1.920052083	1.78515625	1.52734375	1.679427083	1.36171875	3.213802083	1.57421875	2.141927083	2.12890625	1.646614583	1.616927083	1.857552083	4.03828125	1.716927083	1.31953125	2.470052083	1.51640625	1.747135417
1	3.745833333	4.796354167	3.2109375	4.425520833	3.4671875	3.622916667	4.800520833	3.809895833	2.8328125	4.253125	4.841666667	3.528645833	5.105729167	4.748958333	5.140104167	3.1640625	3.738020833	3.590625	3.731770833	4.2015625
1	2.134635417	2.551822917	2.73515625	3.07890625	1.723697917	2.660677083	2.141927083	2.28203125	1.481510417	2.27734375	2.962239583	2.18046875	1.775260417	2.463802083	1.985677083	2.05859375	1.677864583	2.609635417	2.847135417	1.983072917
1	2.834635417	3.921614583	2.68984375	3.766927083	2.712760417	3.004427083	4.120052083	3.312760417	2.410677083	3.570052083	3.994010417	2.817447917	4.240885417	4.111197917	4.58203125	2.562239583	3.13203125	3.256510417	3.28671875	3.404427083
1	2.031510417	2.740885417	2.631510417	3.15078125	1.83359375	1.70546875	1.951822917	2.85546875	1.679947917	2.83046875	3.012239583	2.222135417	2.429947917	2.90703125	3.184114583	2.769010417	1.89609375	3.859114583	1.799739583	2.39140625
1	2.683072917	3.93515625	3.17421875	3.63359375	3.03828125	3.034114583	3.48984375	3.715364583	3.06328125	4.36328125	4.02421875	3.640885417	3.98984375	3.715364583	4.122135417	2.62890625	3.391927083	3.48203125	3.567447917	3.560677083
1	1.7546875	2.619270833	1.84375	2.4109375	1.6671875	1.7625	2.2796875	2.1203125	1.894791667	2.407291667	2.418229167	1.963020833	1.568229167	2.091666667	2.9015625	1.8703125	1.5484375	2.059375	1.815625	2.067708333
1	1.756770833	2.1859375	2.077604167	2.367708333	1.3734375	1.966145833	1.853645833	2.096354167	1.343229167	2.259895833	2.3125	2.004166667	1.95	1.7578125	1.96875	2.083333333	1.4953125	1.843229167	1.277604167	1.9078125
1	1.684375	2.8765625	1.7140625	2.136458333	1.582291667	2.220833333	2.381770833	2.517708333	1.797395833	2.228645833	2.513020833	2.040625	1.7875	2.173958333	3.277604167	1.679166667	1.6890625	2.44375	1.7375	2.0484375
1	3.0015625	4.541666667	3.207291667	3.868229167	3.271354167	3.250520833	4.000520833	3.683854167	3.131770833	4.472395833	4.228125	3.609375	4.255208333	4.0515625	4.552083333	3.022916667	3.668229167	3.681770833	3.527083333	3.9546875
1	2.785416667	2.589583333	2.869270833	3.038541667	1.728645833	2.334375	2.419270833	2.63125	2.408333333	2.530729167	3.175520833	1.7921875	1.88125	1.938020833	1.4640625	2.0109375	1.4921875	2.496875	1.45625	2.113541667
1	2.020572917	2.18359375	3.250260417	2.363802083	1.71640625	3.062760417	2.39296875	2.248177083	2.052864583	2.75078125	2.936197917	2.369010417	2.078385417	2.626302083	1.612760417	2.194010417	1.459635417	2.07734375	2.15546875	2.289322917
1	1.933333333	1.800520833	2.136458333	1.8984375	1.736458333	2.134375	2.303125	2.3484375	1.550520833	2.438541667	2.625	3.065104167	1.999479167	3.341145833	2.002083333	2.077083333	1.685416667	2.107291667	2.666145833	1.9421875
1	2.876302083	3.63046875	2.476302083	3.645572917	2.624739583	2.79609375	3.79609375	2.92421875	2.34609375	3.154947917	3.475260417	2.567447917	4.05390625	4.319010417	4.83515625	2.446614583	3.053385417	2.973697917	3.17890625	3.115364583
1	1.903645833	2.621354167	2.033854167	2.471875	1.8859375	2.304166667	2.697395833	2.859895833	2.096875	3.161979167	2.992708333	2.384895833	2.6234375	3.0234375	3.132291667	2.344270833	2.415104167	2.204166667	2.7890625	2.377083333
1	2.58359375	3.523697917	3.011197917	3.451822917	2.682552083	2.969010417	3.462760417	3.539322917	2.901822917	4.35234375	4.076302083	3.649739583	4.006510417	3.55078125	4.51171875	2.659114583	3.238802083	3.673697917	3.38671875	3.653385417
1	1.43828125	2.165885417	2.250260417	1.954947917	1.568489583	1.832552083	2.15234375	2.179947917	1.472135417	2.90234375	2.447135417	1.739322917	1.992447917	1.987239583	2.279947917	1.70078125	1.923177083	1.96171875	1.673697917	2.68359375
1	1.550520833	1.709375	3.533333333	2.885416667	2.080729167	1.909375	2.090625	2.124479167	2.125	3.131770833	2.828125	2.1078125	1.7828125	1.821354167	2.058333333	2.090625	1.291145833	2.245833333	1.764583333	2.614583333
1	1.963020833	2.671354167	2.877604167	2.296875	1.875	2.985416667	2.541666667	2.2734375	1.547395833	2.433854167	2.896354167	2.203645833	1.790625	2.638541667	1.528645833	2.026041667	2.046354167	1.9796875	1.520833333	2.174479167
1	2.874479167	4.499479167	2.855208333	3.4453125	3.191666667	2.939583333	3.8015625	3.841666667	3.265104167	4.752604167	4.4296875	3.505208333	4.749479167	4.115104167	5.124479167	3.152604167	3.574479167	3.460416667	3.598958333	4.207291667
1	2.3078125	2.002604167	1.973958333	2.002604167	1.418229167	1.678645833	1.901041667	2.049479167	1.307291667	1.984895833	2.4484375	1.377604167	1.508854167	1.615104167	1.516145833	1.819270833	1.388020833	1.793229167	1.540625	1.81875
1	1.52421875	1.74609375	2.165885417	2.646614583	1.479427083	1.750260417	1.98515625	1.899739583	1.54453125	2.01796875	2.523697917	1.933072917	1.689322917	1.759114583	1.958072917	2.03984375	1.562239583	1.91484375	1.398177083	2.059114583
1	3.523697917	4.46015625	3.11640625	4.245052083	3.05859375	3.528385417	4.63203125	3.53515625	2.80859375	3.871614583	4.597135417	3.362760417	4.78671875	4.56640625	5.213802083	3.016927083	3.511197917	3.624739583	3.43203125	3.64609375
1	4.149739583	4.212239583	4.278385417	4.871614583	2.88359375	4.423697917	3.390364583	3.36953125	2.688802083	3.460677083	4.862760417	3.024739583	2.798697917	3.654427083	3.033072917	3.444010417	3.027864583	4.20546875	4.769010417	3.24765625
1	1.889583333	2.7	2.5015625	2.128645833	1.8625	2.346354167	2.15625	2.535416667	2.599479167	2.477604167	2.502604167	2.0609375	2.915625	2.2796875	1.9390625	1.819791667	1.48125	2.823958333	2.627083333	2.408854167
1	2.541145833	1.633854167	1.875520833	1.9484375	1.3921875	2.297395833	1.890625	1.906770833	1.502604167	1.884895833	2.330729167	1.436458333	1.6328125	1.734375	1.616666667	1.540625	1.778125	1.8265625	2.380729167	1.566145833
1	1.745052083	2.799739583	1.843489583	2.78203125	2.167447917	2.679947917	2.359114583	2.859635417	1.931510417	2.573177083	2.85390625	2.046614583	2.52109375	2.79296875	2.71015625	1.873697917	1.903385417	2.273177083	2.945572917	2.176302083
1	2.097395833	3.036979167	2.416666667	3.138020833	2.058854167	1.915104167	2.325	3.258333333	2.258333333	2.8296875	3.325	2.089583333	2.095833333	2.290104167	1.6421875	2.7109375	2.1703125	3.1609375	2.8875	2.578125
1	2.80390625	2.55234375	2.245572917	4.496614583	2.845572917	2.342447917	2.75390625	2.237239583	2.22265625	2.820572917	2.867447917	2.39609375	1.965364583	2.950260417	2.618489583	2.008072917	1.509114583	2.505989583	2.688802083	2.632552083
1	3.25625	4.3984375	2.596875	3.8671875	2.9703125	3.3734375	4.322916667	3.275	2.632291667	3.8	4.195833333	3.115104167	4.565104167	4.950520833	5.086458333	2.793229167	3.3625	3.405208333	3.6484375	3.697395833
1	2.058333333	2.7203125	2.474479167	2.815104167	2.171354167	2.4078125	2.7078125	3.226041667	2.399479167	3.433333333	3.309375	2.8734375	3.059895833	3.0078125	3.328645833	2.1859375	2.761979167	2.7140625	3.033854167	2.953125
1	1.414583333	1.819270833	1.646354167	3.104166667	1.563541667	1.989583333	2.851041667	2.6484375	1.530208333	2.686458333	3.174479167	1.727604167	2.3625	1.705208333	2.4609375	1.6015625	1.508854167	1.83125	1.61875	2.171354167
1	2.360416667	4.165104167	2.430729167	3.074479167	2.660416667	2.458854167	3.296354167	3.2625	2.403125	4.2890625	3.7046875	2.9859375	3.546354167	3.534895833	3.303645833	2.597916667	2.768229167	3.114583333	3.122395833	3.6078125
1	2.1953125	2.9390625	1.984375	2.575520833	1.865625	2.416145833	2.819791667	2.470833333	1.784895833	2.698958333	2.9765625	2.065625	2.819791667	3.073958333	3.161979167	1.9921875	2.214583333	2.199479167	2.243229167	2.277083333
1	1.853125	2.673958333	2.2015625	2.541145833	1.896354167	2.309375	2.9109375	2.888541667	1.953645833	2.684375	2.9	2.438020833	3.220833333	3.270833333	3.308333333	1.9296875	2.041666667	2.093229167	2.238020833	2.258854167
2	1.70703125	2.80234375	1.540885417	2.17265625	1.682552083	1.77421875	2.273177083	2.735677083	1.322135417	2.39296875	2.86015625	1.718489583	1.821614583	2.315885417	3.116927083	2.054427083	1.473177083	2.431510417	1.53046875	1.91015625
2	2.05546875	2.748177083	1.643489583	2.25703125	1.691927083	2.158072917	2.32734375	2.68828125	1.41640625	2.57265625	2.22421875	1.87890625	1.740364583	2.079947917	1.96640625	1.833072917	1.664322917	3.599739583	1.573177083	2.41953125
2	1.39765625	1.868489583	2.087239583	2.13671875	1.756510417	2.465885417	2.58359375	4.11796875	1.464322917	2.562239583	2.651302083	1.82265625	1.89296875	2.098177083	4.615885417	1.41484375	1.238802083	2.537239583	1.869010417	2.036197917
2	1.935416667	2.7265625	2.202083333	2.601041667	1.744270833	2.2921875	2.2515625	2.3484375	2.309895833	2.127083333	2.438541667	1.934895833	1.914583333	2.3546875	3.174479167	1.711458333	1.524479167	2.074479167	2.447395833	1.870833333
2	1.776041667	2.225	2.110416667	2.60625	1.515625	1.9171875	2.125520833	2.9859375	1.434375	2.3671875	2.402604167	1.888541667	1.6640625	1.892708333	2.408333333	1.807291667	1.779166667	1.857291667	1.6875	1.9453125
2	1.33515625	2.104947917	3.07421875	2.04453125	1.641927083	2.714322917	2.10859375	3.069010417	1.473177083	2.20859375	2.083072917	1.65859375	1.411197917	2.590885417	1.739322917	2.084635417	1.64765625	1.98828125	2.144010417	1.79609375
2	1.869010417	2.352864583	2.21484375	1.917447917	1.51015625	2.398697917	1.81484375	2.232552083	1.686197917	2.205989583	2.476302083	1.54609375	1.94140625	1.712760417	3.153385417	1.636197917	1.762760417	3.327864583	1.375260417	1.983072917
2	2.61328125	3.092447917	3.508072917	4.426302083	2.304427083	3.702864583	3.588802083	3.46328125	2.41171875	3.580989583	3.558072917	2.390885417	3.308072917	2.904427083	2.709114583	2.437239583	2.614322917	3.212239583	2.746614583	2.95546875
2	1.333072917	2.079427083	2.263802083	2.40390625	1.576822917	1.997135417	2.025260417	2.53671875	1.85078125	2.54140625	2.52109375	1.88515625	1.786197917	2.21328125	2.990364583	1.70859375	1.834635417	2.589322917	1.571614583	2.148697917
2	2.282291667	3.5703125	2.9265625	3.515104167	2.475520833	2.979166667	3.495833333	3.546354167	2.373958333	3.39375	3.683333333	2.983854167	2.7390625	3.9328125	3.4109375	2.519270833	2.440625	5.040104167	3.3421875	2.996875
2	1.75390625	2.554947917	1.68046875	2.235677083	1.66015625	2.48515625	2.28359375	2.312239583	1.26171875	2.312760417	2.277864583	1.653385417	1.81953125	2.22265625	2.10234375	1.524739583	1.629427083	1.92578125	1.507552083	1.889322917
2	1.322395833	2.141145833	1.572916667	2.976041667	1.7859375	2.418229167	3.182291667	2.5125	1.4375	2.617708333	2.925	1.74375	1.833333333	2.5828125	2.1234375	1.4296875	1.707291667	1.911458333	1.9125	2.180729167
2	1.64375	1.8265625	2.025520833	1.745833333	1.465104167	1.805208333	1.744270833	3.033333333	1.305729167	2.124479167	2.524479167	1.7421875	1.695833333	2.2421875	1.934895833	1.564583333	1.836979167	1.7078125	1.7953125	1.647395833
2	1.601041667	2.629166667	1.859895833	1.715625	1.668229167	2.640625	2.003125	2.5671875	1.403645833	2.085416667	2.505729167	1.967708333	1.779166667	2.3109375	3.264583333	1.484895833	1.903125	3.988541667	1.972916667	1.717708333
2	1.365364583	2.25078125	2.296614583	1.976822917	1.465364583	2.43203125	2.15546875	2.592447917	1.745572917	2.549739583	2.56953125	1.587239583	1.80078125	1.808072917	1.670052083	1.76640625	1.88046875	1.729427083	1.339322917	2.183072917
2	1.651302083	2.318489583	1.425260417	1.854947917	1.698177083	3.237239583	2.396614583	2.10703125	1.52109375	2.101302083	2.28515625	1.707552083	1.813802083	2.429947917	1.704947917	1.534114583	1.33828125	1.776822917	2.14453125	1.679427083
2	2.04921875	3.338802083	3.409635417	3.63515625	2.245572917	3.419010417	3.404947917	3.36171875	2.27578125	3.350260417	3.331510417	3.009114583	2.562239583	3.49765625	2.938802083	2.234635417	1.97265625	3.412760417	2.51328125	3.45078125
2	1.641145833	3.563020833	1.935416667	2.681770833	1.869791667	1.994270833	2.421354167	2.503645833	1.355729167	2.480729167	2.445833333	2.1875	1.759895833	2.629166667	1.721875	2.127604167	1.798958333	2.096354167	1.7484375	2.432291667
2	1.940625	3.177083333	2.003645833	2.4921875	2.031770833	2.859895833	2.769270833	3.552604167	1.728645833	2.391145833	2.319270833	2.23125	1.842708333	3.26875	1.7140625	1.869791667	1.3921875	1.902083333	1.880208333	2.113541667
2	2.053385417	2.457552083	2.91640625	2.946614583	1.96640625	2.87890625	2.77578125	2.495572917	2.047135417	2.920572917	2.776302083	2.118489583	2.22734375	2.597135417	2.280989583	1.93515625	1.894010417	3.75234375	1.80859375	2.703385417
2	1.5375	2.786458333	2.1484375	2.2203125	1.905208333	3.380208333	2.257291667	2.203645833	2.376041667	2.283333333	2.375520833	2.069791667	1.6078125	3.011979167	2.1546875	2.393229167	1.996875	2.766666667	3.0125	1.868229167
2	1.962239583	2.26640625	1.68984375	2.16328125	1.516927083	1.66953125	1.84765625	2.60703125	1.74609375	2.002864583	2.36953125	1.76953125	1.578385417	1.90234375	2.546614583	1.982552083	1.83203125	2.745572917	1.479427083	1.851302083
2	1.8390625	2.659375	2.1734375	2.666666667	1.821354167	2.650520833	2.353125	2.2578125	2.016145833	3.021875	3.079166667	1.977083333	2.025520833	2.0859375	2.299479167	1.784895833	1.5125	2.747916667	1.563541667	2.877083333
2	1.6375	3.097916667	2.172916667	2.826041667	2.013541667	3.202083333	2.477604167	2.6515625	2.4390625	2.943229167	2.359895833	2.393229167	1.85	3.455729167	2.189583333	2.025520833	1.641666667	3.167708333	2.964583333	2.721354167
2	1.657552083	3.129427083	2.247135417	2.88984375	2.00859375	3.22265625	2.511197917	2.75546875	2.470572917	2.94296875	2.454427083	2.435677083	1.859635417	3.447135417	2.206510417	2.078385417	1.641927083	3.04140625	2.954427083	2.72578125
2	2.297916667	2.068229167	1.7828125	2.327083333	1.684375	2.033333333	1.891145833	3.555729167	1.873958333	2.9671875	3.0734375	1.597916667	2.014583333	1.9375	3.263020833	1.9453125	1.407291667	4.99375	1.727604167	2.597916667
2	2.080208333	3.281770833	2.445833333	3.790625	1.922395833	2.203125	2.905729167	2.9640625	1.9453125	2.6921875	2.7984375	2.513020833	2.105729167	2.783854167	1.68125	2.1921875	1.805208333	2.122916667	1.836458333	2.7296875
2	1.67109375	1.70546875	2.209635417	2.69921875	2.86796875	1.56640625	1.720052083	2.770052083	1.332552083	2.035677083	1.973177083	2.08515625	1.62265625	2.52734375	2.13984375	1.987760417	2.294010417	2.922135417	1.665885417	1.757552083
2	1.802083333	2.1703125	2.244791667	2.054166667	3.0953125	2.321875	2.0625	2.319791667	1.546875	2.375520833	2.222916667	2.495833333	1.7953125	1.796354167	2.171354167	2.241145833	1.704166667	4.090104167	1.79375	2.265104167
2	1.416927083	2.250260417	2.26015625	2.390885417	2.525260417	2.17109375	1.96953125	2.39140625	1.586197917	2.603385417	2.217447917	2.084114583	1.89140625	1.920052083	1.66953125	1.513802083	2.428385417	1.98203125	2.320572917	2.230989583
2	1.312760417	1.645572917	2.06328125	2.090364583	1.561197917	2.084635417	3.124739583	1.81484375	1.609114583	2.22109375	2.077864583	2.04140625	1.32265625	1.841927083	1.74296875	2.24921875	1.75390625	1.985677083	2.736197917	1.707552083
2	3.154947917	5.030989583	3.32421875	4.091927083	3.037239583	4.013802083	5.30234375	4.033072917	3.084635417	4.710677083	4.37890625	4.28203125	4.585677083	3.223177083	2.898697917	3.016927083	4.57578125	3.978385417	3.002864583	4.067447917
2	3.066666667	5.458854167	5.151041667	5.596875	4.334375	4.748958333	4.969270833	4.779166667	4.111458333	7.306770833	7.105729167	5.078125	4.303645833	6.04375	6.074479167	4.351041667	4.572916667	5.541666667	4.0515625	5.763541667
2	1.73828125	2.152864583	1.973697917	2.551822917	2.026822917	2.507552083	1.876302083	1.887239583	1.42109375	1.90078125	2.33984375	1.755989583	1.653385417	2.299739583	2.715885417	2.202864583	1.842447917	1.915885417	1.857552083	1.66328125
2	1.99296875	3.47421875	3.183072917	3.345572917	2.43046875	2.518489583	2.784114583	3.685677083	2.63828125	4.578385417	4.594010417	2.96796875	3.01328125	3.855989583	4.090364583	2.81953125	2.76328125	3.405989583	2.523697917	3.43359375
2	2.214322917	2.035677083	2.305989583	2.143489583	3.116927083	1.90703125	1.790364583	3.407552083	1.773177083	3.062760417	3.348697917	1.812239583	2.426822917	2.719010417	2.93671875	2.490364583	2.055989583	1.981510417	2.68046875	2.60390625
2	1.604166667	3.741145833	2.6015625	3.723958333	2.591145833	2.338020833	2.685416667	3.044791667	2.158333333	3.2859375	2.772916667	2.715104167	2.391145833	3.26875	2.276041667	1.8609375	1.655729167	2.811979167	2.522395833	2.755729167
2	1.6046875	1.49375	2.345833333	2.353645833	1.430208333	1.738541667	1.806770833	2.7171875	1.474479167	2.369791667	2.491145833	1.991666667	1.761458333	2.05625	2.615104167	1.996875	1.677083333	2.028125	1.804166667	1.978645833
