label	d_fpssm0	d_fpssm1	d_fpssm2	d_fpssm3	d_fpssm4	d_fpssm5	d_fpssm6	d_fpssm7	d_fpssm8	d_fpssm9	d_fpssm10	d_fpssm11	d_fpssm12	d_fpssm13	d_fpssm14	d_fpssm15	d_fpssm16	d_fpssm17	d_fpssm18	d_fpssm19
1	0.009811321	0.014716981	0.009056604	0.010943396	0.000754717	0.017358491	0.014716981	0.010566038	0.014339623	0.02	0.014716981	0.010943396	0.010943396	0.003773585	0	0.005660377	0.005283019	0.00490566	0.010188679	0.014339623
1	0.00744186	0.004186047	0.015813953	0.02	0	0.011162791	0.013953488	0.008372093	0.002790698	0.01255814	0.017674419	0.008372093	0.011162791	0.001860465	0.013023256	0.012093023	0.00744186	0.005581395	0.004186047	0.009302326
1	0.018297872	0.009361702	0.006808511	0.02	0	0.011914894	0.012340426	0.006382979	0.001276596	0.011914894	0.013617021	0.004680851	0.010212766	0.006382979	0.005106383	0.012340426	0.010212766	0.011914894	0.009361702	0.009787234
1	0.013333333	0.008253968	0.005714286	0.006349206	0	0.005079365	0.002857143	0.013333333	0.002857143	0.004444444	0.005396825	0.005714286	0.004126984	0.00031746	0.02	0.006666667	0.001904762	0.003174603	0.001269841	0.003492063
1	0.014545455	0.019090909	0.003636364	0.012727273	0	0.012727273	0.018181818	0.010909091	0.003636364	0.012727273	0.02	0.009545455	0.019545455	0.013181818	0.018636364	0.008181818	0.009090909	0.000909091	0.008181818	0.013636364
1	0.012888889	0.015555556	0.015111111	0.014666667	0	0.019555556	0.011111111	0.006222222	0.001333333	0.011111111	0.02	0.012	0.008888889	0.008444444	0.003111111	0.012444444	0.008	0.006222222	0.014666667	0.010222222
1	0.01	0.018333333	0.005	0.014166667	0	0.014166667	0.02	0.009583333	0.002916667	0.010416667	0.015833333	0.009583333	0.017083333	0.012083333	0.015	0.006666667	0.009583333	0.001666667	0.006666667	0.010416667
1	0.01	0.014736842	0.012105263	0.013684211	0	0.003157895	0.005263158	0.012631579	0.001052632	0.018947368	0.02	0.009473684	0.015789474	0.012105263	0.012631579	0.019473684	0.012631579	0.013157895	0.006842105	0.014736842
1	0.008	0.019	0.0075	0.012	0	0.012	0.015	0.012	0.0065	0.0175	0.0175	0.016	0.0175	0.011	0.019	0.0075	0.0115	0.002	0.009	0.0135
1	0.010810811	0.02	0.007567568	0.014594595	0	0.011891892	0.016756757	0.00972973	0.007027027	0.014594595	0.014594595	0.015675676	0.008108108	0.006486486	0.018918919	0.012432432	0.007567568	0.002702703	0.01027027	0.012432432
1	0.015294118	0.019411765	0.012941176	0.016470588	0	0.015294118	0.014117647	0.007058824	0.001176471	0.018235294	0.02	0.018823529	0.017647059	0.003529412	0.008235294	0.019411765	0.009411765	0.000588235	0.001764706	0.014705882
1	0.01047619	0.02	0.002380952	0.007619048	0	0.017142857	0.014285714	0.011428571	0.004761905	0.014285714	0.02	0.013333333	0.012857143	0.009047619	0.016666667	0.007619048	0.008571429	0.005714286	0.006666667	0.012857143
1	0.007391304	0.02	0.005217391	0.015217391	0	0.011304348	0.016956522	0.010869565	0.006086957	0.016086957	0.016086957	0.014347826	0.015217391	0.011304348	0.013478261	0.007826087	0.011304348	0.003478261	0.007826087	0.012608696
1	0.016428571	0.012857143	0.01	0.013571429	0	0.010714286	0.01	0.0075	0.006785714	0.012142857	0.02	0.005	0.009642857	0.000357143	0	0.008571429	0.003571429	0.002857143	0.000714286	0.007857143
1	0.011818182	0.010454545	0.019090909	0.008181818	0	0.02	0.012272727	0.004545455	0.007727273	0.017727273	0.02	0.012272727	0.015	0.01	0	0.013181818	0.004545455	0.002272727	0.01	0.013636364
1	0.008679245	0.00754717	0.006792453	0.00490566	0	0.011698113	0.010566038	0.004528302	0.002264151	0.01245283	0.013584906	0.02	0.010566038	0.014716981	0.003018868	0.009056604	0.007169811	0.003773585	0.01245283	0.009811321
1	0.0125	0.014166667	0.004583333	0.013333333	0	0.009166667	0.01625	0.0075	0.004166667	0.009583333	0.014166667	0.006666667	0.015833333	0.014166667	0.02	0.0075	0.01	0.00125	0.00875	0.01
1	0.009444444	0.015	0.006111111	0.013333333	0	0.017222222	0.019444444	0.016666667	0.008333333	0.02	0.02	0.016111111	0.014444444	0.016111111	0.016666667	0.016666667	0.015555556	0.001111111	0.012777778	0.013888889
1	0.008292683	0.015609756	0.008780488	0.014146341	0	0.013170732	0.017560976	0.011219512	0.006341463	0.019512195	0.01902439	0.01804878	0.016585366	0.009756098	0.02	0.008780488	0.012682927	0.007317073	0.009268293	0.014634146
1	0.004680851	0.011914894	0.009361702	0.007234043	0	0.010638298	0.012340426	0.005106383	0.00212766	0.02	0.014893617	0.01106383	0.012340426	0.003829787	0.00893617	0.00893617	0.009787234	0.001276596	0.004255319	0.019574468
1	0.003461538	0.005	0.018461538	0.011153846	0.001923077	0.005384615	0.006923077	0.000769231	0.005769231	0.017307692	0.014230769	0.008076923	0.006923077	0.000769231	0.003846154	0.009615385	0.000384615	0	0.004615385	0.013461538
1	0.009777778	0.014666667	0.012	0.008	0	0.019555556	0.015111111	0.005333333	0.001777778	0.014666667	0.02	0.012	0.010666667	0.009333333	0	0.009333333	0.009777778	0.001333333	0.004	0.011111111
1	0.007111111	0.02	0.005777778	0.012444444	0	0.008444444	0.015555556	0.012	0.008	0.017333333	0.017333333	0.012888889	0.019555556	0.009777778	0.017777778	0.010666667	0.012888889	0.000888889	0.007555556	0.015555556
1	0.02	0.012444444	0.010222222	0.010222222	0	0.011555556	0.013777778	0.006666667	0.001333333	0.012444444	0.016888889	0.008	0.009333333	0.001333333	0.003111111	0.014222222	0.006222222	0.000888889	0.003111111	0.012
1	0.011282051	0.010769231	0.014358974	0.017948718	0	0.012307692	0.013333333	0.005128205	0.004102564	0.012307692	0.02	0.014871795	0.012820513	0.002564103	0.00974359	0.017435897	0.011282051	0.001025641	0.003076923	0.015384615
1	0.012444444	0.017333333	0.006222222	0.015555556	0	0.011555556	0.019555556	0.008444444	0.004888889	0.013333333	0.019111111	0.009777778	0.02	0.012888889	0.018222222	0.007555556	0.009333333	0.003555556	0.008	0.012888889
1	0.014642857	0.014642857	0.0125	0.015	0	0.017857143	0.007142857	0.002857143	0.002142857	0.007857143	0.02	0.006428571	0.004642857	0.006428571	0.001428571	0.008928571	0.006785714	0.004642857	0.013571429	0.01
1	0.008181818	0.014545455	0.013181818	0.006363636	0	0.013636364	0.01	0.008181818	0.011818182	0.014545455	0.015	0.010909091	0.02	0.007272727	0.003636364	0.007727273	0.003181818	0.008181818	0.013636364	0.014545455
1	0.02	0.007346939	0.005714286	0.004897959	0	0.015102041	0.010204082	0.00244898	0.004081633	0.011428571	0.018367347	0.006530612	0.011020408	0.004897959	0.002857143	0.008979592	0.008571429	0.003265306	0.011428571	0.007346939
1	0.007555556	0.015555556	0	0.011555556	0.003111111	0.018666667	0.012444444	0.012	0.005333333	0.010666667	0.014222222	0.010666667	0.013777778	0.012888889	0.005777778	0.008888889	0.008	0.003555556	0.015111111	0.007555556
1	0.0075	0.01625	0.006666667	0.010833333	0	0.0075	0.00875	0.01	0.0075	0.014166667	0.02	0.008333333	0.010833333	0.005416667	0	0.013333333	0.009166667	0.008333333	0.013333333	0.01125
1	0.014181818	0.008727273	0.006909091	0.019272727	0.002909091	0.007636364	0.011272727	0.001454545	0.005818182	0.008727273	0.009818182	0.008363636	0.005090909	0.007636364	0.005090909	0.005090909	0	0.002181818	0.009818182	0.006909091
1	0.012727273	0.02	0.002272727	0.012272727	0	0.013636364	0.017272727	0.008181818	0.003636364	0.013636364	0.017727273	0.010454545	0.019545455	0.015454545	0.018636364	0.007272727	0.009090909	0.001818182	0.007727273	0.013636364
1	0.008648649	0.014054054	0.008648649	0.011891892	0	0.012432432	0.014054054	0.012432432	0.010810811	0.018378378	0.018918919	0.019459459	0.015135135	0.010810811	0.015135135	0.011351351	0.016756757	0.002702703	0.012432432	0.016216216
1	0.004745763	0.005423729	0.002033898	0.01220339	0	0.008813559	0.014915254	0.006101695	0.000677966	0.01559322	0.02	0.006779661	0.014576271	0.001016949	0.007118644	0.00440678	0.004067797	0.000677966	0.002372881	0.011864407
1	0.005769231	0.02	0.004615385	0.009615385	0	0.008846154	0.015769231	0.008846154	0.005	0.016538462	0.013076923	0.014230769	0.012692308	0.006923077	0.007692308	0.008461538	0.008846154	0.002307692	0.007307692	0.013076923
1	0.012682927	0.016585366	0.004390244	0.013658537	0	0.016097561	0.01902439	0.008292683	0.005365854	0.016097561	0.02	0.009756098	0.017560976	0.015121951	0.013170732	0.009756098	0.012195122	0.002439024	0.007317073	0.014146341
1	0.006122449	0.013061224	0.007755102	0.008979592	0	0.012244898	0.016734694	0.010612245	0.006122449	0.011428571	0.016734694	0.011836735	0.02	0.013469388	0.013877551	0.006938776	0.006938776	0.000408163	0.007346939	0.009387755
2	0.009090909	0.02	0.002727273	0.008181818	0	0.010454545	0.014090909	0.015909091	0	0.010909091	0.017272727	0.011818182	0.009090909	0.005909091	0.014545455	0.013181818	0.005909091	0.005	0.003181818	0.008181818
2	0.0135	0.02	0.0025	0.011	0	0.0165	0.018	0.012	0	0.015	0.0115	0.0135	0.009	0.0045	0.007	0.01	0.0065	0.017	0.0045	0.015
2	0.001269841	0.007619048	0.004761905	0.006031746	0	0.012698413	0.012380952	0.019047619	0.003492063	0.005714286	0.006666667	0.007619048	0.005079365	0.001269841	0.02	0.000952381	0	0.003809524	0.003492063	0.005396825
2	0.01	0.02	0.007916667	0.012083333	0	0.015833333	0.011666667	0.006666667	0.012083333	0.007916667	0.013333333	0.0125	0.00875	0.0075	0.015833333	0.005833333	0.00375	0.0025	0.010833333	0.007083333
2	0.010555556	0.015	0.010555556	0.016111111	0	0.012777778	0.013888889	0.02	0.002222222	0.016666667	0.018333333	0.013333333	0.011666667	0.005	0.011666667	0.011666667	0.01	0.001666667	0.005555556	0.012777778
2	0.003404255	0.013617021	0.019574468	0.008085106	0	0.02	0.012340426	0.014468085	0.005106383	0.006808511	0.006808511	0.00893617	0.003829787	0.011489362	0.002978723	0.013617021	0.007234043	0.003829787	0.012765957	0.005957447
2	0.010434783	0.016521739	0.009130435	0.003913043	0	0.015652174	0.006956522	0.006956522	0.003478261	0.010869565	0.015652174	0.007826087	0.013043478	0.000869565	0.02	0.00826087	0.008695652	0.009565217	0.00173913	0.009565217
2	0.008846154	0.008076923	0.011923077	0.02	0	0.017692308	0.016538462	0.007307692	0.002692308	0.016153846	0.016923077	0.003076923	0.018076923	0.004615385	0.005384615	0.007307692	0.008076923	0.003076923	0.005	0.011153846
2	0.005806452	0.016129032	0.018709677	0.019354839	0	0.017419355	0.017419355	0.02	0.008387097	0.018064516	0.019354839	0.01483871	0.012258065	0.007096774	0.019354839	0.014193548	0.014193548	0.007741935	0.00516129	0.015483871
2	0.006829268	0.018536585	0.009756098	0.015121951	0	0.016585366	0.02	0.016097561	0.006341463	0.012682927	0.018536585	0.014634146	0.011219512	0.01902439	0.011219512	0.011219512	0.010731707	0.016097561	0.013170732	0.010731707
2	0.013636364	0.018636364	0.005909091	0.011818182	0	0.02	0.016818182	0.009545455	0.000454545	0.011363636	0.012272727	0.011363636	0.008636364	0.005454545	0.01	0.008636364	0.009545455	0.000909091	0.002727273	0.008636364
2	0.001754386	0.009122807	0.001754386	0.014035088	0	0.014385965	0.02	0.006315789	0.000701754	0.01122807	0.013333333	0.008421053	0.007368421	0.007368421	0.007368421	0.003157895	0.007368421	0.001754386	0.005614035	0.009473684
2	0.009047619	0.012380952	0.01047619	0.005238095	0	0.012380952	0.01	0.02	0.002380952	0.008571429	0.014761905	0.012857143	0.00952381	0.007142857	0.006666667	0.011904762	0.012857143	0.001904762	0.006190476	0.005714286
2	0.007234043	0.018723404	0.007659574	0.004680851	0	0.02	0.012340426	0.014468085	0.000851064	0.004680851	0.012340426	0.013191489	0.007234043	0.005106383	0.019148936	0.003829787	0.010212766	0.014468085	0.006382979	0.003829787
2	0.006153846	0.015384615	0.012820513	0.007692308	0	0.02	0.013846154	0.012307692	0.008717949	0.016923077	0.018461538	0.009230769	0.012307692	0.003076923	0.007179487	0.012820513	0.012307692	0.000512821	0.003589744	0.014871795
2	0.006133333	0.010933333	0.002133333	0.004266667	0	0.02	0.0128	0.005866667	0.002933333	0.004533333	0.006666667	0.008	0.005333333	0.0056	0.002666667	0.004	0.0032	0.001866667	0.0064	0.004
2	0.003404255	0.013191489	0.014042553	0.013617021	0	0.017446809	0.014468085	0.009787234	0.001702128	0.017021277	0.014893617	0.014042553	0.01106383	0.009787234	0.006382979	0.004255319	0.002553191	0.009361702	0.006382979	0.019148936
2	0.004918033	0.02	0.006229508	0.012131148	0	0.008852459	0.010163934	0.007213115	0.001967213	0.009508197	0.008196721	0.012459016	0.00557377	0.008196721	0.001639344	0.009836066	0.008196721	0.001311475	0.006885246	0.010163934
2	0.0084	0.0188	0.0068	0.0096	0	0.02	0.016	0.0188	0.0028	0.008	0.0076	0.0136	0.0064	0.0124	0.0052	0.0068	0.0032	0.0016	0.0068	0.008
2	0.00875	0.011666667	0.013333333	0.012083333	0	0.02	0.01625	0.005833333	0.004583333	0.015416667	0.014166667	0.00875	0.011666667	0.007083333	0.005416667	0.0075	0.007916667	0.009583333	0.005	0.014166667
2	0.004230769	0.015	0.006153846	0.004230769	0	0.02	0.010769231	0.003846154	0.009615385	0.008846154	0.008846154	0.010769231	0.004615385	0.014230769	0.003076923	0.012692308	0.008461538	0.008846154	0.017692308	0.006538462
2	0.016216216	0.02	0.007027027	0.011891892	0	0.01027027	0.012432432	0.015675676	0.007027027	0.011891892	0.014054054	0.012432432	0.008648649	0.003783784	0.015675676	0.015675676	0.014054054	0.006486486	0.002702703	0.012972973
2	0.007346939	0.013061224	0.005306122	0.011836735	0	0.015918367	0.012653061	0.004897959	0.003673469	0.02	0.018367347	0.008571429	0.010612245	0.002857143	0.006530612	0.005714286	0.002857143	0.004897959	0.002857143	0.018367347
2	0.004	0.017333333	0.007111111	0.011555556	0	0.02	0.012444444	0.009333333	0.008444444	0.016444444	0.010666667	0.013333333	0.007111111	0.015555556	0.003555556	0.007555556	0.003555556	0.008888889	0.015555556	0.016888889
2	0.003673469	0.01755102	0.006530612	0.010612245	0	0.02	0.011836735	0.008571429	0.007755102	0.014693878	0.009387755	0.013061224	0.006122449	0.014285714	0.003265306	0.006938776	0.003265306	0.007755102	0.014285714	0.015510204
2	0.011666667	0.0075	0.002916667	0.005833333	0	0.008333333	0.00625	0.02	0.003333333	0.014166667	0.015	0.004166667	0.008333333	0.001666667	0.014583333	0.009166667	0.001666667	0.018333333	0.004166667	0.012083333
2	0.0088	0.0164	0.008	0.02	0	0.0092	0.0136	0.0096	0.0032	0.0136	0.016	0.0112	0.0112	0.0096	0	0.0084	0.0056	0.0008	0.006	0.0136
2	0.010232558	0.004651163	0.010697674	0.015813953	0.010232558	0.004651163	0.006511628	0.017209302	0	0.00744186	0.005116279	0.012093023	0.004651163	0.006976744	0.007906977	0.013488372	0.019069767	0.004651163	0.003255814	0.00744186
2	0.007777778	0.011666667	0.008333333	0.004444444	0.012777778	0.017777778	0.012777778	0.007777778	0	0.011111111	0.010555556	0.017777778	0.007777778	0.001111111	0.005555556	0.015	0.006666667	0.017222222	0.005	0.011666667
2	0.001904762	0.011428571	0.008095238	0.008095238	0.005714286	0.010952381	0.007619048	0.005714286	0.001428571	0.011904762	0.009047619	0.01047619	0.007619048	0.001428571	0.00047619	0.007142857	0.017142857	0	0.007142857	0.00952381
2	0.004489796	0.008163265	0.008163265	0.006530612	0	0.013061224	0.02	0	0.004897959	0.013469388	0.012653061	0.012244898	0.006530612	0.006122449	0.005714286	0.014693878	0.011020408	0.004081633	0.014285714	0.009795918
2	0.008846154	0.017307692	0.005	0.008461538	0	0.012692308	0.019230769	0.008461538	0.002307692	0.018076923	0.014615385	0.014615385	0.016923077	0	0.000384615	0.005384615	0.013461538	0.001538462	0.000769231	0.013846154
2	0.000333333	0.015333333	0.013666667	0.013333333	0	0.011333333	0.011666667	0.005666667	0.003333333	0.02	0.017	0.013	0.004	0.010333333	0.009	0.009	0.012666667	0.004666667	0.004333333	0.013
2	0.008372093	0.010697674	0.006511628	0.010697674	0.001395349	0.017209302	0.006976744	0.005581395	0	0.004651163	0.011162791	0.006511628	0.005581395	0.006046512	0.010697674	0.013953488	0.008837209	0.004186047	0.006046512	0.00372093
2	0.003181818	0.02	0.014090909	0.01	0	0.011818182	0.012727273	0.013181818	0.007272727	0.02	0.019545455	0.015	0.01	0.01	0.012272727	0.013181818	0.015	0.004545455	0.003181818	0.014545455
2	0.01037037	0.005185185	0.004814815	0	0.00962963	0.004444444	0.001111111	0.014074074	0.002222222	0.015925926	0.02	0.002592593	0.012962963	0.007407407	0.008888889	0.011111111	0.008518519	0.002592593	0.01	0.011481481
2	0	0.0176	0.0068	0.0156	0.0008	0.006	0.0096	0.0116	0.002	0.0144	0.0092	0.0112	0.0088	0.0084	0.0024	0.0016	0.0004	0.002	0.0068	0.0104
2	0.01030303	0.00969697	0.015757576	0.013939394	0	0.011515152	0.013333333	0.018181818	0.003030303	0.018181818	0.02	0.018787879	0.013333333	0.005454545	0.016969697	0.017575758	0.012121212	0.001818182	0.006060606	0.015151515
2	0.0105	0.0145	0.01	0.007	0	0.0095	0.007	0.02	0.003	0.0175	0.015	0.011	0.0105	0.007	0.0195	0.01	0.014	0.0005	0.0035	0.016
2	0.005714286	0.012857143	0.011428571	0.009047619	0.002857143	0.014761905	0.013809524	0.018571429	0.000952381	0.015714286	0.011428571	0.013809524	0.006190476	0.005714286	0.004761905	0.013333333	0.007142857	0	0.002857143	0.013809524
2	0.008285714	0.002285714	0.006571429	0.005142857	0	0.002571429	0.005142857	0.008571429	0.002	0.02	0.016	0.006571429	0.010285714	0.005714286	0	0.010857143	0.004571429	0.004	0.003142857	0.013142857
2	0.001754386	0.004912281	0.009473684	0.010877193	0.003508772	0.01122807	0.014385965	0.01122807	0.010526316	0.009824561	0.009122807	0.009473684	0.007719298	0.013684211	0	0.007017544	0.004210526	0.005614035	0.02	0.009122807
2	0.0052	0.02	0.014	0.0132	0	0.0088	0.0108	0.0088	0.004	0.0192	0.0184	0.0152	0.0052	0.0112	0.0116	0.0144	0.0156	0.0048	0.0028	0.0152
2	0.003928571	0.0075	0.005	0.008214286	0	0.017142857	0.02	0.006428571	0.003571429	0.013928571	0.015357143	0.0075	0.011785714	0	0	0.007857143	0.008928571	0	0	0.012857143
2	0.000816327	0.018367347	0.014285714	0.012653061	0	0.010612245	0.009795918	0.013061224	0.006122449	0.02	0.017959184	0.013469388	0.005714286	0.011428571	0.014285714	0.011428571	0.014693878	0.005306122	0.007346939	0.013877551
2	0.014146341	0.013658537	0.000487805	0.002439024	0	0.015121951	0.014634146	0.016097561	0.003414634	0.011707317	0.009756098	0.014634146	0.009268293	0.003902439	0.02	0.010243902	0.006829268	0.015609756	0.005365854	0.011707317
