label	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
2	0.151757631	0.121406105	0	0.030351526	0	0	0.121406105	0.121406105	0	0.151757631	0.24281221	0	0.091054579	0.060703052	0	0.182109157	0.091054579	0	0	0.151757631	5.23E-06	4.19E-06	0	1.05E-06	0	0	4.19E-06	4.19E-06	0	5.23E-06	8.37E-06	0	3.14E-06	2.09E-06	0	6.28E-06	3.14E-06	0	0	5.23E-06	0.046433528	0.039437207	0.034915919	0.040814225	0.036239565	0.034861478	0.029797508	0.039734091	0.034101843	0.039494914	0.03517001	0.036505556	0.034351363	0.029953038	0.033980294	0.031565557	0.032431571	0.028408185	0.033005373	0.03000384	0.030219588	0.030136856	0.028662075	0.028862486	0.027642006	0.025349646	0.021757938	0.0267319	0.023638655	0.025442258	0.04724214	0.040358177	0.040521969	0.036617551	0.035923137	0.038508221	0.030618901	0.046103866	0.0352327	0.038473578	0.035732029	0.037197782	0.03886762	0.031874498	0.039280815	0.032639558	0.036910388	0.028383484	0.039809658	0.030165413	0.031089345	0.032160218	0.027716491	0.027956684	0.025007177	0.029118506	0.020379564	0.024347091	0.023482082	0.018280308
2	0.330445865	0.120162133	0.030040533	0.030040533	0	0.030040533	0.060081066	0.030040533	0	0.060081066	0.240324266	0.060081066	0.0901216	0.060081066	0	0.150202666	0.060081066	0.030040533	0	0.120162133	1.16E-05	4.23E-06	1.06E-06	1.06E-06	0	1.06E-06	2.11E-06	1.06E-06	0	2.11E-06	8.46E-06	2.11E-06	3.17E-06	2.11E-06	0	5.29E-06	2.11E-06	1.06E-06	0	4.23E-06	0.0420527	0.039646486	0.036687374	0.044817291	0.04350114	0.038960946	0.040410201	0.035948839	0.030386669	0.038738604	0.033603953	0.03615824	0.03324995	0.033256039	0.036226173	0.034032815	0.033705112	0.032542702	0.030690337	0.030400311	0.024201122	0.02729302	0.030536818	0.028265264	0.02662071	0.026768266	0.019785605	0.02415775	0.021505309	0.01580972	0.047130122	0.042039332	0.034450779	0.045326929	0.035383568	0.035602226	0.043033974	0.032482747	0.03468551	0.044406617	0.03645381	0.041958233	0.031825608	0.033720155	0.042134493	0.036414372	0.034457969	0.034264264	0.033205229	0.034057871	0.029797623	0.026383885	0.03345233	0.028442744	0.023656574	0.026386423	0.017519754	0.025014097	0.022270397	0.014041306
2	0.162813447	0.162813447	0	0.054271149	0	0.135677872	0.081406723	0.027135574	0	0.081406723	0.24422017	0	0.108542298	0.081406723	0	0.027135574	0.108542298	0	0.027135574	0.054271149	7.10E-06	7.10E-06	0	2.37E-06	0	5.92E-06	3.55E-06	1.18E-06	0	3.55E-06	1.07E-05	0	4.73E-06	3.55E-06	0	1.18E-06	4.73E-06	0	1.18E-06	2.37E-06	0.054305256	0.043924797	0.032588777	0.043549362	0.037014658	0.03586368	0.035717189	0.037375075	0.029617725	0.038581962	0.034104047	0.034607412	0.032872325	0.035599871	0.032230197	0.033337915	0.025508862	0.028334305	0.037143782	0.024047766	0.029139244	0.033894976	0.025958173	0.029852296	0.030167809	0.017611832	0.028845916	0.027518989	0.021629351	0.021920877	0.046546154	0.0437432	0.034854927	0.043734796	0.035867135	0.029847276	0.040471844	0.036424672	0.03096306	0.045152667	0.034719982	0.03381727	0.039685611	0.033276779	0.036809265	0.039017632	0.027352447	0.034835277	0.038482941	0.024724567	0.029748553	0.033691084	0.0290118	0.028456986	0.030374273	0.020982086	0.024587254	0.027489523	0.021339809	0.023989944
2	0.156170456	0.078085228	0.026028409	0.026028409	0.026028409	0	0.052056819	0.026028409	0	0.026028409	0.182198865	0.156170456	0.026028409	0.078085228	0.052056819	0.078085228	0.156170456	0.078085228	0	0.078085228	5.82E-06	2.91E-06	9.69E-07	9.69E-07	9.69E-07	0	1.94E-06	9.69E-07	0	9.69E-07	6.79E-06	5.82E-06	9.69E-07	2.91E-06	1.94E-06	2.91E-06	5.82E-06	2.91E-06	0	2.91E-06	0.033017753	0.043554071	0.051629752	0.048290362	0.046303686	0.045282009	0.039218798	0.031949826	0.027666762	0.032788156	0.04014898	0.041778387	0.042897346	0.036558588	0.034407287	0.033684637	0.031946085	0.027205752	0.026314706	0.028647466	0.027800809	0.027441976	0.025134708	0.029448019	0.026128148	0.027200198	0.018148587	0.015723923	0.0145994	0.019055411	0.040181008	0.04409707	0.052140736	0.04614599	0.043683776	0.041344105	0.040946226	0.039777797	0.039818903	0.034829615	0.037800521	0.037359112	0.043715866	0.036710427	0.037011647	0.033177313	0.029660487	0.02873763	0.029636056	0.028383378	0.02452597	0.026149188	0.028281872	0.031184623	0.021851825	0.02256537	0.016710037	0.02191174	0.020751357	0.020909384
2	0.358803372	0.079734083	0.119601124	0	0	0.159468165	0.079734083	0.159468165	0.039867041	0.039867041	0.279069289	0	0.039867041	0.079734083	0.159468165	0.239202248	0	0	0.039867041	0.119601124	9.95E-06	2.21E-06	3.32E-06	0	0	4.42E-06	2.21E-06	4.42E-06	1.11E-06	1.11E-06	7.74E-06	0	1.11E-06	2.21E-06	4.42E-06	6.64E-06	0	0	1.11E-06	3.32E-06	0.045303475	0.042080416	0.050178803	0.043160482	0.044893406	0.046111093	0.040740249	0.032688574	0.041051455	0.039427431	0.039222431	0.0335394	0.036034706	0.037799501	0.027232797	0.030990497	0.024990774	0.023001174	0.027406753	0.020014841	0.025836199	0.026563896	0.024949512	0.023547783	0.023042185	0.019363091	0.024482561	0.019483063	0.024581436	0.022414973	0.038900267	0.039806544	0.047627626	0.043712772	0.046161657	0.046213634	0.04454031	0.039352908	0.042303314	0.03704049	0.037032749	0.028067623	0.03546736	0.033908717	0.034794647	0.03059204	0.029089576	0.033062158	0.032632962	0.02368741	0.028595907	0.025782078	0.02693132	0.023097859	0.025313069	0.0220393	0.026634499	0.024558299	0.029082609	0.023969191
2	0.087371276	0	0.058247518	0.029123759	0.029123759	0.029123759	0.058247518	0.203866312	0	0.087371276	0.203866312	0.145618794	0.029123759	0.087371276	0.029123759	0.145618794	0.087371276	0.087371276	0	0.058247518	2.43E-06	0	1.62E-06	8.11E-07	8.11E-07	8.11E-07	1.62E-06	5.68E-06	0	2.43E-06	5.68E-06	4.06E-06	8.11E-07	2.43E-06	8.11E-07	4.06E-06	2.43E-06	2.43E-06	0	1.62E-06	0.053105403	0.051620893	0.038961561	0.040486187	0.047365344	0.038717579	0.041335983	0.036683031	0.036722841	0.037850711	0.033550829	0.034790849	0.030988632	0.032451547	0.035532066	0.027358745	0.031877253	0.030974949	0.028286987	0.028196962	0.030528453	0.020389564	0.03029152	0.023388341	0.023528502	0.026000973	0.020335111	0.020468722	0.022144413	0.016942289	0.054951891	0.043489394	0.04505961	0.041766698	0.044894234	0.043286466	0.039930372	0.036575576	0.036313116	0.044928461	0.032233879	0.039891198	0.032850286	0.033623472	0.037113634	0.027390784	0.035299856	0.033038777	0.033119559	0.027733701	0.037880737	0.021670525	0.032210845	0.020690113	0.02453106	0.023868179	0.01924034	0.018984936	0.020417678	0.017013812
2	0.257040713	0.114240317	0	0.057120158	0	0.057120158	0.028560079	0.114240317	0.057120158	0.057120158	0.285600792	0.028560079	0.028560079	0.028560079	0	0.114240317	0.085680238	0	0.028560079	0.085680238	9.69E-06	4.31E-06	0	2.15E-06	0	2.15E-06	1.08E-06	4.31E-06	2.15E-06	2.15E-06	1.08E-05	1.08E-06	1.08E-06	1.08E-06	0	4.31E-06	3.23E-06	0	1.08E-06	3.23E-06	0.047714899	0.043514377	0.029256854	0.036833511	0.045083096	0.033871329	0.029608965	0.037781595	0.033375466	0.035595712	0.031573056	0.036142863	0.035269776	0.030995403	0.036134369	0.032415173	0.031576092	0.030298791	0.031744574	0.031014524	0.03177888	0.028965664	0.029425207	0.025691582	0.028980352	0.027931489	0.024168858	0.027734987	0.027707321	0.019255157	0.044291429	0.038146581	0.035279035	0.040236051	0.042357165	0.041603199	0.034698035	0.040321834	0.034423141	0.039444844	0.029730471	0.034064295	0.036045379	0.031026474	0.04178273	0.036516486	0.035626042	0.031140672	0.037022897	0.032231958	0.031632338	0.03081164	0.029623269	0.027647351	0.024201281	0.026549822	0.025000022	0.023353352	0.024833837	0.020357293
2	0.064413427	0.032206713	0.09662014	0	0.032206713	0.09662014	0	0.032206713	0.064413427	0.322067134	0.161033567	0.161033567	0.09662014	0.064413427	0.064413427	0.09662014	0.09662014	0.032206713	0.032206713	0.064413427	2.13E-06	1.07E-06	3.20E-06	0	1.07E-06	3.20E-06	0	1.07E-06	2.13E-06	1.07E-05	5.33E-06	5.33E-06	3.20E-06	2.13E-06	2.13E-06	3.20E-06	3.20E-06	1.07E-06	1.07E-06	2.13E-06	0.048199601	0.048132247	0.045690476	0.045293889	0.038863905	0.040005247	0.03110382	0.038061778	0.04160957	0.035926731	0.034538473	0.034355929	0.029498834	0.027928541	0.034564966	0.029577129	0.029591651	0.038753952	0.03036341	0.023182788	0.024209394	0.028086331	0.029658802	0.022675984	0.025855366	0.027227095	0.018097957	0.02007944	0.024668549	0.021991433	0.047180817	0.048254322	0.051413635	0.047115882	0.042376379	0.047193505	0.037436954	0.034933387	0.042324239	0.044215562	0.040663547	0.037018342	0.02831557	0.030717202	0.031154154	0.027718681	0.030859228	0.037995245	0.034301738	0.023999904	0.020984642	0.024881376	0.027640417	0.026733674	0.024872953	0.030124471	0.021746267	0.018832619	0.019363294	0.019630924
2	0.174329792	0.116219861	0.029054965	0.029054965	0	0.145274826	0.058109931	0.087164896	0	0.029054965	0.174329792	0.058109931	0.145274826	0.087164896	0.058109931	0.058109931	0.058109931	0.029054965	0	0.116219861	6.63E-06	4.42E-06	1.10E-06	1.10E-06	0	5.52E-06	2.21E-06	3.31E-06	0	1.10E-06	6.63E-06	2.21E-06	5.52E-06	3.31E-06	2.21E-06	2.21E-06	2.21E-06	1.10E-06	0	4.42E-06	0.039112833	0.04713657	0.036162516	0.034056211	0.038886091	0.043982465	0.037530121	0.039328885	0.037453907	0.034072656	0.035710232	0.032785937	0.030456806	0.031823924	0.031074239	0.032566888	0.031321369	0.030420101	0.030496368	0.031378709	0.030875849	0.028368338	0.024620437	0.028195894	0.029755123	0.025306944	0.026658599	0.025457327	0.026206196	0.0197435	0.03762802	0.037629457	0.0381235	0.037100938	0.036615515	0.044416991	0.043241168	0.04263541	0.040155804	0.039466067	0.038082062	0.03350772	0.032865497	0.032955886	0.033443962	0.03358739	0.033364844	0.031991668	0.031859732	0.034040106	0.035037363	0.03424453	0.029311064	0.028129494	0.029597699	0.025874533	0.024263453	0.022483087	0.022064405	0.01628153
2	0.15928279	0.15928279	0.026547132	0	0.026547132	0.132735658	0.079641395	0.053094263	0	0.079641395	0.15928279	0.026547132	0.079641395	0.079641395	0.026547132	0.132735658	0.079641395	0	0	0.026547132	6.24E-06	6.24E-06	1.04E-06	0	1.04E-06	5.20E-06	3.12E-06	2.08E-06	0	3.12E-06	6.24E-06	1.04E-06	3.12E-06	3.12E-06	1.04E-06	5.20E-06	3.12E-06	0	0	1.04E-06	0.032231196	0.036100186	0.032147815	0.042033491	0.039961947	0.034183934	0.036516185	0.031747701	0.030792905	0.03929487	0.03942136	0.042277919	0.044977242	0.038248122	0.031372017	0.03454346	0.029824765	0.030581433	0.033942252	0.032721352	0.032249243	0.02976479	0.028187505	0.029045718	0.026249687	0.023280194	0.025631988	0.023047405	0.023938127	0.019138058	0.0446072	0.041085601	0.033123837	0.046451605	0.03846438	0.032219198	0.041443923	0.032714281	0.033359636	0.037717494	0.032869748	0.036076361	0.041097448	0.032790976	0.032519844	0.036222682	0.029918992	0.033728143	0.031060989	0.030034865	0.031967291	0.030053155	0.030923708	0.032562452	0.027973991	0.028349564	0.026071182	0.023411718	0.028133303	0.023045394
2	0.254948187	0.056655153	0.084982729	0.113310305	0	0.028327576	0.028327576	0.084982729	0.084982729	0.084982729	0.141637881	0	0.028327576	0	0.113310305	0.084982729	0.141637881	0.056655153	0	0.028327576	9.56E-06	2.12E-06	3.19E-06	4.25E-06	0	1.06E-06	1.06E-06	3.19E-06	3.19E-06	3.19E-06	5.31E-06	0	1.06E-06	0	4.25E-06	3.19E-06	5.31E-06	2.12E-06	0	1.06E-06	0.041673559	0.043011935	0.046544551	0.044864099	0.047947562	0.042795433	0.040574879	0.046684293	0.042536944	0.037738578	0.0301974	0.033409039	0.028262938	0.028650794	0.029760501	0.031338843	0.034272974	0.037895042	0.02822124	0.031318566	0.025393854	0.030053032	0.021271336	0.028743099	0.022535321	0.018655448	0.015584498	0.01941799	0.023322943	0.018995733	0.038710855	0.03735827	0.043730538	0.047196836	0.051801108	0.053452874	0.046093286	0.051073446	0.037619948	0.037317366	0.032120257	0.028990644	0.025986292	0.025999573	0.030079958	0.035831127	0.037417873	0.040931343	0.034817565	0.033215308	0.03094956	0.034624308	0.018672601	0.025283917	0.020442723	0.020460147	0.01856657	0.018967108	0.023689628	0.018597912
2	0.144880175	0.169026871	0	0.048293392	0	0.048293392	0.048293392	0.120733479	0.024146696	0	0.193173566	0.024146696	0.120733479	0.048293392	0	0.048293392	0.072440087	0	0	0.096586783	6.52E-06	7.61E-06	0	2.17E-06	0	2.17E-06	2.17E-06	5.44E-06	1.09E-06	0	8.70E-06	1.09E-06	5.44E-06	2.17E-06	0	2.17E-06	3.26E-06	0	0	4.35E-06	0.034364875	0.038529837	0.032618149	0.031105534	0.037206847	0.039356724	0.033597423	0.030770538	0.03470665	0.03600451	0.03241938	0.038892023	0.035915158	0.036956091	0.034176543	0.032599121	0.033297794	0.032868714	0.03272784	0.031081105	0.031871127	0.034261575	0.027965022	0.030312137	0.0275366	0.027171859	0.026307663	0.029608833	0.025929922	0.025693712	0.041489688	0.036575089	0.038726347	0.033832517	0.038980684	0.043897349	0.03675755	0.037245998	0.034164275	0.043588426	0.034994484	0.040545196	0.036932943	0.040933714	0.035760864	0.032137955	0.036507019	0.031368313	0.034220492	0.029486614	0.031084291	0.035462924	0.028438061	0.028163064	0.024887462	0.026237327	0.021242697	0.026173824	0.020102696	0.020061049
2	0.426584193	0.042658419	0	0	0	0.042658419	0.042658419	0.213292096	0	0.042658419	0.383925774	0.085316839	0.085316839	0.042658419	0.127975258	0.085316839	0.127975258	0.042658419	0.085316839	0.255950516	1.30E-05	1.30E-06	0	0	0	1.30E-06	1.30E-06	6.52E-06	0	1.30E-06	1.17E-05	2.61E-06	2.61E-06	1.30E-06	3.91E-06	2.61E-06	3.91E-06	1.30E-06	2.61E-06	7.82E-06	0.04913453	0.041270715	0.049950057	0.037102135	0.040436782	0.037058678	0.038998421	0.03704801	0.035139425	0.034691985	0.038301331	0.036551901	0.032425155	0.03524483	0.028721107	0.031037861	0.034946054	0.03356463	0.028432297	0.02755835	0.029741296	0.026182019	0.029844197	0.01938094	0.026677458	0.018224312	0.024213205	0.016332868	0.019229801	0.019901232	0.04798092	0.048844099	0.055162522	0.038450109	0.042061307	0.03968069	0.042126342	0.038695913	0.038327468	0.036946095	0.039703237	0.036762069	0.032253415	0.036559796	0.034459259	0.03109217	0.037207408	0.029889219	0.027401209	0.022838208	0.028100433	0.027064957	0.03151796	0.02566638	0.028794312	0.020944375	0.022878219	0.0154731	0.020698181	0.022419325
2	0.248437736	0.093164151	0.031054717	0.062109434	0	0.062109434	0.031054717	0.093164151	0	0.062109434	0.434766038	0.031054717	0.031054717	0.031054717	0.031054717	0.093164151	0.124218868	0.062109434	0.031054717	0	8.15E-06	3.06E-06	1.02E-06	2.04E-06	0	2.04E-06	1.02E-06	3.06E-06	0	2.04E-06	1.43E-05	1.02E-06	1.02E-06	1.02E-06	1.02E-06	3.06E-06	4.07E-06	2.04E-06	1.02E-06	0	0.042410309	0.036399681	0.043139511	0.042580029	0.042318396	0.04042472	0.040346742	0.034767852	0.032887545	0.037572534	0.033085525	0.034879612	0.038024529	0.031117053	0.035668349	0.03430654	0.031159732	0.030413182	0.029446586	0.030098306	0.029470346	0.026066019	0.025566498	0.029343931	0.027162809	0.024105109	0.02216382	0.022902028	0.022036822	0.01908117	0.036380093	0.040412264	0.048748155	0.045660799	0.042609297	0.042114481	0.038972836	0.03731075	0.029658211	0.036514033	0.033789183	0.035368459	0.036296469	0.032537271	0.03860096	0.033589036	0.034707618	0.029934444	0.028626512	0.02967848	0.030626352	0.031258877	0.0277752	0.034537111	0.026790966	0.025638568	0.021613934	0.024022929	0.023501325	0.022724368
2	0.100865259	0.033621753	0.235352271	0.033621753	0	0.033621753	0	0.067243506	0.100865259	0.369839284	0.100865259	0.067243506	0.033621753	0.168108765	0.067243506	0.067243506	0.100865259	0	0.033621753	0.067243506	3.05E-06	1.02E-06	7.11E-06	1.02E-06	0	1.02E-06	0	2.03E-06	3.05E-06	1.12E-05	3.05E-06	2.03E-06	1.02E-06	5.08E-06	2.03E-06	2.03E-06	3.05E-06	0	1.02E-06	2.03E-06	0.044532691	0.044802381	0.048887438	0.04445525	0.040184444	0.040603562	0.038767946	0.046139475	0.041153281	0.036993137	0.032526948	0.039048812	0.036464388	0.034402238	0.030979547	0.027086925	0.028581227	0.027467032	0.030364985	0.028075778	0.02920444	0.027107263	0.024172924	0.021672105	0.022992834	0.0233568	0.021615704	0.021078526	0.015615042	0.018045124	0.046069096	0.042688636	0.049285193	0.042504882	0.040059536	0.042453817	0.037630129	0.05660042	0.038408189	0.041395659	0.032984205	0.045557124	0.039410408	0.034525604	0.035376049	0.02572116	0.031473261	0.024983505	0.036662122	0.024440264	0.031452551	0.027892804	0.025688775	0.024118035	0.020279105	0.028843451	0.015717748	0.02334363	0.016755398	0.017678228
2	0.114452268	0.114452268	0.022890454	0	0.022890454	0.045780907	0.114452268	0.091561815	0.045780907	0.068671361	0.068671361	0.114452268	0.022890454	0	0.068671361	0.068671361	0.022890454	0.045780907	0	0.091561815	5.06E-06	5.06E-06	1.01E-06	0	1.01E-06	2.02E-06	5.06E-06	4.04E-06	2.02E-06	3.03E-06	3.03E-06	5.06E-06	1.01E-06	0	3.03E-06	3.03E-06	1.01E-06	2.02E-06	0	4.04E-06	0.049192095	0.050030689	0.051134513	0.041319373	0.042615135	0.041890785	0.040350429	0.04172075	0.041931466	0.032642515	0.031450817	0.036074364	0.038036405	0.028997473	0.029992009	0.032927467	0.024726946	0.033199858	0.036288861	0.03036464	0.021125952	0.025851114	0.029806433	0.02505468	0.020287905	0.018365693	0.021645451	0.018333154	0.021734797	0.020017777	0.044647656	0.04245262	0.04696088	0.044829944	0.045389546	0.042000086	0.043756842	0.039639748	0.04459114	0.031797836	0.031577938	0.035066984	0.035892486	0.033278987	0.032803401	0.036389708	0.033006617	0.03459706	0.038377483	0.029798434	0.026108599	0.031919361	0.028858889	0.027016195	0.023608133	0.018929818	0.019349191	0.017349182	0.020094114	0.019910108
2	0.087768498	0.131652747	0	0.021942124	0	0.087768498	0.065826373	0.065826373	0.065826373	0.021942124	0.153594871	0.043884249	0.043884249	0.087768498	0.021942124	0.065826373	0	0.043884249	0.021942124	0.065826373	4.20E-06	6.30E-06	0	1.05E-06	0	4.20E-06	3.15E-06	3.15E-06	3.15E-06	1.05E-06	7.35E-06	2.10E-06	2.10E-06	4.20E-06	1.05E-06	3.15E-06	0	2.10E-06	1.05E-06	3.15E-06	0.035883321	0.046096221	0.048311119	0.041146194	0.039198063	0.04048987	0.039771481	0.039698016	0.041780142	0.042858586	0.037398003	0.03216383	0.040517958	0.037342343	0.030353098	0.02765443	0.024907561	0.030973068	0.028080521	0.026990636	0.025956335	0.024797991	0.023188101	0.025359731	0.030744137	0.0298681	0.023336981	0.021071487	0.020614036	0.021506514	0.039285864	0.048487031	0.046236263	0.035725789	0.036512612	0.044057827	0.037348462	0.038328868	0.044258863	0.043948963	0.030428507	0.033758467	0.04026795	0.040366107	0.031103737	0.027115343	0.030167107	0.033984698	0.026728808	0.035055387	0.028835333	0.023747696	0.022550086	0.027354278	0.034209145	0.028208078	0.023749165	0.023239698	0.024882423	0.020056395
2	0.26171319	0.130856595	0.032714149	0	0	0.196284892	0.032714149	0.032714149	0.032714149	0.098142446	0.228999041	0.032714149	0.098142446	0.065428297	0	0.065428297	0.065428297	0.032714149	0.098142446	0.130856595	9.90E-06	4.95E-06	1.24E-06	0	0	7.42E-06	1.24E-06	1.24E-06	1.24E-06	3.71E-06	8.66E-06	1.24E-06	3.71E-06	2.47E-06	0	2.47E-06	2.47E-06	1.24E-06	3.71E-06	4.95E-06	0.045396417	0.037956568	0.044620453	0.036104113	0.043236907	0.042671295	0.034851443	0.037247639	0.039451193	0.038743075	0.035817812	0.036971611	0.037662825	0.033982558	0.03237769	0.033084695	0.031501124	0.032006231	0.03049362	0.032920425	0.028122806	0.027397491	0.024513804	0.023079119	0.022907631	0.022193063	0.022590062	0.020649171	0.021470976	0.017264035	0.042824992	0.040846714	0.040970921	0.032658221	0.04181241	0.043084787	0.034918067	0.041292819	0.03976609	0.038951447	0.03727379	0.037338986	0.03901318	0.036004876	0.031570298	0.035919144	0.029702866	0.031875372	0.028360963	0.035025572	0.027603969	0.029887321	0.029319607	0.028261869	0.027074235	0.027859929	0.025754105	0.025093607	0.019745911	0.020186696
2	0.197014975	0.028144996	0.028144996	0	0	0.056289993	0.197014975	0.112579986	0.028144996	0.140724982	0.168869979	0.028144996	0.028144996	0.028144996	0.028144996	0.140724982	0.028144996	0.056289993	0	0.112579986	6.95E-06	9.92E-07	9.92E-07	0	0	1.98E-06	6.95E-06	3.97E-06	9.92E-07	4.96E-06	5.95E-06	9.92E-07	9.92E-07	9.92E-07	9.92E-07	4.96E-06	9.92E-07	1.98E-06	0	3.97E-06	0.039644845	0.045073359	0.048551785	0.045764769	0.039132792	0.04323233	0.042560154	0.042746809	0.040585566	0.030824414	0.040841936	0.039583174	0.037433518	0.03294091	0.03037497	0.033982536	0.029586772	0.03016082	0.029105656	0.023092207	0.027474397	0.025987626	0.02805245	0.023933284	0.019813478	0.027024843	0.020018424	0.020021928	0.017284754	0.017024497	0.043062125	0.051417757	0.053739526	0.045613085	0.040693326	0.041999911	0.047186364	0.0445472	0.042340025	0.03239643	0.037594392	0.037638048	0.034463114	0.027280421	0.031584143	0.032720968	0.035916638	0.037101781	0.030346613	0.027183288	0.027199559	0.026347387	0.030264065	0.023495205	0.020194961	0.025945262	0.02131224	0.020161128	0.015007416	0.015246628
2	0.102122825	0.153184237	0.025530706	0.025530706	0.051061412	0.153184237	0.127653531	0	0	0.051061412	0.178714944	0	0.076592119	0	0.025530706	0.025530706	0.025530706	0.076592119	0.051061412	0.127653531	3.59E-06	5.39E-06	8.98E-07	8.98E-07	1.80E-06	5.39E-06	4.49E-06	0	0	1.80E-06	6.29E-06	0	2.69E-06	0	8.98E-07	8.98E-07	8.98E-07	2.69E-06	1.80E-06	4.49E-06	0.033841691	0.039655189	0.044733259	0.040082696	0.043716524	0.041556037	0.033509083	0.039409752	0.034230813	0.034601166	0.031177894	0.036376967	0.035493932	0.035355218	0.035745769	0.03538731	0.033122754	0.031339825	0.030659281	0.030334069	0.030874071	0.031973847	0.031083668	0.028406444	0.024842615	0.022634054	0.01811881	0.016595539	0.023497068	0.026113948	0.041471735	0.047948506	0.03854627	0.041305084	0.046173168	0.041562783	0.028685024	0.04250289	0.040125057	0.033371461	0.037869069	0.039070916	0.037136379	0.035267748	0.034640381	0.041094256	0.03563131	0.035711223	0.034314442	0.029733328	0.035857492	0.028885526	0.02992126	0.025844949	0.022467568	0.022767827	0.017868856	0.018391616	0.017719354	0.018113625
2	0.18012944	0.120086293	0.09006472	0.060043147	0	0.18012944	0.030021573	0.030021573	0.09006472	0.030021573	0.300215733	0	0.120086293	0.030021573	0	0.060043147	0.060043147	0	0.030021573	0.09006472	6.85E-06	4.57E-06	3.43E-06	2.28E-06	0	6.85E-06	1.14E-06	1.14E-06	3.43E-06	1.14E-06	1.14E-05	0	4.57E-06	1.14E-06	0	2.28E-06	2.28E-06	0	1.14E-06	3.43E-06	0.048164373	0.039689364	0.042744326	0.038191593	0.042882647	0.03630514	0.036874133	0.033916509	0.041281143	0.035924493	0.030452506	0.032517042	0.031926022	0.033889475	0.032463996	0.034040654	0.031742836	0.027893281	0.032529627	0.026523673	0.027170791	0.026052439	0.030665821	0.026793579	0.029554014	0.022779547	0.027539552	0.022863986	0.024549619	0.022056246	0.042086802	0.030314973	0.037805296	0.0251041	0.044257305	0.034003662	0.042231495	0.03329162	0.043352148	0.035612753	0.041710396	0.034238117	0.042397771	0.034287794	0.041347237	0.033544118	0.036277631	0.031130025	0.03873649	0.030812775	0.031920409	0.028584487	0.032048771	0.027400223	0.03057615	0.024236059	0.027430372	0.023413013	0.022736601	0.019110265
2	0.103574369	0.155361554	0	0.025893592	0	0.155361554	0	0.155361554	0	0.025893592	0.207148739	0	0.051787185	0.025893592	0.051787185	0.077680777	0.051787185	0.181255146	0	0.025893592	3.64E-06	5.47E-06	0	9.11E-07	0	5.47E-06	0	5.47E-06	0	9.11E-07	7.29E-06	0	1.82E-06	9.11E-07	1.82E-06	2.73E-06	1.82E-06	6.38E-06	0	9.11E-07	0.047346276	0.049967634	0.046456165	0.041011698	0.046494283	0.044983949	0.043460331	0.038422127	0.035949504	0.034687372	0.03343043	0.034507919	0.036340427	0.028435243	0.028827075	0.035421437	0.03209843	0.027035536	0.027863639	0.034664516	0.033027808	0.026154281	0.024396479	0.023449475	0.022779147	0.022599953	0.014783051	0.021982795	0.018683066	0.018846361	0.044741496	0.045247834	0.045233164	0.044467598	0.055957554	0.044005361	0.043491734	0.036702054	0.034998711	0.03841715	0.035486552	0.03076778	0.043201435	0.034812376	0.029127126	0.037221512	0.033067757	0.026592066	0.030380168	0.034371461	0.033490541	0.026051651	0.024790408	0.027452302	0.024571454	0.018934131	0.017098941	0.02412908	0.017636077	0.017553616
