label	pse_pssm0	pse_pssm1	pse_pssm2	pse_pssm3	pse_pssm4	pse_pssm5	pse_pssm6	pse_pssm7	pse_pssm8	pse_pssm9	pse_pssm10	pse_pssm11	pse_pssm12	pse_pssm13	pse_pssm14	pse_pssm15	pse_pssm16	pse_pssm17	pse_pssm18	pse_pssm19	pse_pssm20	pse_pssm21	pse_pssm22	pse_pssm23	pse_pssm24	pse_pssm25	pse_pssm26	pse_pssm27	pse_pssm28	pse_pssm29	pse_pssm30	pse_pssm31	pse_pssm32	pse_pssm33	pse_pssm34	pse_pssm35	pse_pssm36	pse_pssm37	pse_pssm38	pse_pssm39
1	0.475152246	0.033395229	-0.113257541	-0.271869957	-0.175459601	0.360401069	0.02504314	-0.263407221	-0.235111738	0.064713497	0.092387449	0.09058531	0.379803003	-0.359140834	-0.18746741	0.313685271	0.307036207	-0.580135413	-0.174950401	0.218597695	2.212123808	2.40544991	1.193687858	2.284443003	1.917011319	1.99095205	1.082874194	2.160332572	0.542503386	2.162654117	2.485524811	1.290659902	2.389398769	1.476429863	2.530507726	1.514998025	0.794664953	2.45866152	1.499087846	1.904646479
1	0.797552646	-0.0199669	0.030290856	-0.271544584	-0.353184534	0.297688462	0.149160771	-0.298187312	-0.120210281	-0.040368944	-0.000573206	0.260919499	0.244874599	-0.476730552	-0.255866567	0.659681884	0.483968344	-0.978312459	-0.264388646	0.155196923	2.474049169	1.075261889	2.028528033	1.668738212	0.577966261	1.155804451	1.384550286	1.484844771	1.917591063	2.452743067	2.717794838	1.452701788	1.585480179	1.262741205	1.39189745	1.68267209	1.481181313	0.806250439	1.848279689	1.582719758
1	0.377045782	0.062944077	-0.317901023	-0.494522815	-0.205945331	0.24867625	-0.021432536	-0.504139518	-0.273244518	0.317913111	0.330824048	0.064366635	0.388324415	-0.0811148	-0.333153568	0.178774542	0.336712131	-0.443309694	0.008644973	0.360537842	2.304030659	1.743069393	0.853999382	0.806329931	1.416508417	1.994998168	1.868421741	1.488465164	0.931664598	3.639494685	3.716103492	1.095304783	1.53468315	2.133718249	0.936474305	2.010623572	1.406898574	2.166381734	1.248216527	2.274180802
1	0.369076523	0.095769193	0.080847233	-0.192508512	-0.388633935	0.252490124	0.176196047	-0.359660092	-0.182230416	0.198052923	0.038949622	0.220507749	0.297790729	-0.226563087	-0.253041757	0.370624939	0.235861283	-0.817605188	-0.164993768	0.24907039	2.830181062	1.463765189	3.046753107	1.232581826	0.721676313	1.425148908	1.74380391	1.546455516	0.579757573	3.015033819	3.508060496	1.753772479	1.419791155	2.064953737	1.838004926	2.34202766	0.294621795	0.944957366	1.267996316	2.384780461
1	0.306459924	0.201921235	0.174595187	0.300585859	-0.519111256	0.384393103	0.378098818	-0.079021436	-0.031630771	-0.240452525	-0.201110113	0.267719254	0.072185402	-0.426262419	0.006920296	0.354461425	0.168238383	-0.795568737	-0.234879457	-0.087542172	2.028600605	2.540118694	1.421800798	3.969854978	0.635452966	1.772179637	1.923134684	2.882190893	1.314793673	2.248341	2.204118266	1.601641256	1.021117925	2.80311404	3.244963221	0.701511044	0.774455583	0.947099034	1.465739295	1.824528566
1	0.652411856	-0.081358662	-0.131062305	-0.389740275	-0.168377316	0.109755695	-0.007124291	-0.399837342	-0.195681409	0.221688769	0.087006486	-0.014893255	0.256259316	-0.22577937	-0.222876834	0.339120147	0.559241303	-0.774468083	-0.055441913	0.441157485	3.779070671	1.777259055	1.580122467	0.815665553	1.405010217	0.834537726	1.335804692	1.838866919	1.4543236	2.993887838	2.420757569	1.012296745	1.138331305	1.822403022	1.712292667	1.652895446	2.358819285	1.041516302	2.167175014	2.225737012
1	0.749080768	0.309530144	-0.029086354	-0.201929697	-0.405955627	0.322855456	0.30155566	-0.284621813	-0.286334368	-0.220662178	-0.102956758	0.344029962	0.196920016	-0.569750631	0.161058905	0.494981768	0.480138889	-0.965631111	-0.456601297	0.163378266	3.31749229	2.228424571	1.647606509	1.59387401	0.925767596	1.148559196	1.896793127	1.442155603	0.708576429	1.766398768	1.626852139	1.664035847	1.334088427	1.574452854	4.480021031	0.584926761	2.002479006	0.614914404	0.547025097	1.622188388
1	0.638653884	-0.040084286	-0.113235942	-0.328242062	-0.144798693	0.195166721	0.083488487	-0.32812157	-0.308890248	0.08806054	0.071581214	0.203070569	0.275071295	-0.330582373	-0.202561695	0.55172876	0.566969426	-0.847176013	-0.267734124	0.237636109	2.966418658	0.896950596	1.347233404	1.253078843	1.271964026	1.019917295	1.729537107	1.696989062	0.947604902	2.865870415	3.498391088	1.776026236	1.348979102	1.899679508	1.399975	2.415134361	1.805938817	0.622789488	0.69936564	2.045151504
1	0.671992687	0.266588276	-0.009205812	-0.436861782	-0.116054034	0.212269736	-0.048800032	-0.372314228	-0.307188958	-0.10850142	0.028592401	0.233829223	0.36738593	-0.367530276	-0.205770787	0.821193729	0.525905753	-0.817580248	-0.338207005	0.000256845	2.61456844	3.187539252	1.402708236	0.963709133	2.240182949	1.215772578	0.768990604	0.948596763	0.579676277	2.642948153	2.299902825	1.36625546	1.841685881	2.349804568	2.470049491	3.845235234	1.429669114	2.01440111	1.503587021	2.262835541
1	0.408838951	0.237498136	0.119399852	-0.095564325	-0.506125973	0.265375908	0.330710769	-0.115054827	-0.067338632	-0.215924028	-0.0655975	0.305708945	0.164628442	-0.195673021	-0.278829327	0.577941068	0.172495979	-0.70599709	-0.200328096	-0.136165233	1.63161507	3.227322739	1.485869459	1.685505295	0.652147231	0.960089323	2.028781926	3.001619171	1.15730997	2.470524649	2.871194993	1.961793968	1.155777144	3.478156932	2.022888736	2.044234841	0.280948163	1.805535579	1.433859955	1.793207655
1	0.340386003	0.152500132	0.022533221	-0.082229816	-0.445521586	0.327744692	0.148755944	-0.285626695	-0.270962568	-0.073929503	0.039976117	0.228770791	0.420772762	-0.376304796	-0.002924035	0.507821439	0.384902043	-0.76128196	-0.340985913	0.065603726	1.184669406	2.946962358	0.744497085	2.767855228	0.452849029	1.305738097	1.68886825	2.286344346	0.510335292	2.09688769	2.499554643	0.980251718	2.229550504	1.877018767	3.249361942	1.613599906	1.394951507	1.299373825	0.701296539	1.755329963
1	0.582988938	0.230110543	0.128799548	0.015435775	-0.390788758	0.390740419	0.294739844	-0.214768969	-0.010707542	-0.245955523	-0.114831292	0.245306649	0.124937033	-0.532857622	-0.098046094	0.537548619	0.275176697	-0.811902978	-0.335602298	-0.070322989	2.955943723	2.361411186	1.968057677	3.295296532	0.734395587	1.374690024	1.511975788	1.487558991	2.221809455	2.460366525	2.869958863	1.209380314	1.300670147	0.796015193	2.637662815	1.536070785	0.757723597	2.012209158	0.613365237	2.057149032
1	0.688906296	0.145071986	-0.131455239	-0.22923152	-0.324835832	0.140356457	0.061620804	-0.179060185	-0.331557653	0.10520013	0.099389377	0.112365546	0.305826068	-0.414293807	0.09629715	0.353126388	0.424982643	-0.901969011	-0.338240429	0.317500831	3.193396167	2.832861847	1.543316512	2.59106808	0.70997324	0.724857623	1.948956535	2.212074434	0.793881721	2.803479196	2.641200002	0.961381692	1.821333881	1.605065954	4.895089074	1.059637471	1.548375069	0.693239345	1.07993324	2.425484691
1	0.42857347	-0.155765631	-0.014819025	-0.278746363	-0.342385128	0.142116299	0.037045806	-0.243907698	-0.166467667	0.152288067	0.082202343	-0.003302255	0.173606201	-0.084787818	-0.138350907	0.445551901	0.330852278	-0.630838479	-0.016509641	0.283644249	1.957269228	0.873145952	2.045963174	1.481614552	0.454686721	0.890486472	1.041436057	2.276549822	1.179716021	2.65363862	1.895013906	0.735805453	1.250948692	2.203218104	3.19085276	1.753595759	1.157334369	1.771107605	1.840096003	2.27709968
1	0.877708164	0.014226771	-0.134982351	-0.332083368	-0.105076008	0.255182002	0.045437272	-0.080710999	-0.277476552	-0.05994549	-0.00286475	0.039368114	0.237297735	-0.421808347	-0.180859893	0.537454708	0.413966061	-0.702391593	-0.285282457	0.162840982	5.214747052	2.66392269	1.896279479	1.898248984	1.395424605	1.075756184	1.067360647	2.66234542	0.571632427	2.238889004	4.139667493	0.855250132	2.14033066	1.503389919	1.874783738	2.034123771	0.640965659	2.897308725	1.145896983	1.438130764
1	0.395724799	-0.153635019	-0.098725101	-0.196021145	-0.236997553	0.338740547	0.011351918	-0.254839723	-0.223539681	0.172032555	0.143917111	0.030305756	0.334376117	-0.203781167	-0.232095783	0.23923082	0.324178993	-0.581533062	-0.074695434	0.266005054	2.597484156	0.740194716	1.396136444	2.852022717	1.452019191	2.996339652	1.317951644	3.054629923	0.727301849	3.239242253	3.24477275	1.35029263	1.408806219	3.029619996	1.797638508	1.382704393	1.104129975	1.592557976	1.814388894	2.673693348
1	0.227379267	-0.031934662	0.05398806	0.115405318	-0.563359992	0.336956622	0.445619134	-0.218613254	0.086183859	-0.020505126	-0.114005596	0.146941586	0.144429345	-0.095713256	-0.240011188	0.212047958	0.167799913	-0.646650236	-0.048298296	0.042340543	1.53308067	0.882734084	1.214363426	2.237118066	0.633364075	1.361563407	2.147423029	2.591442247	1.781736284	2.480366975	2.421989958	1.278650055	1.25232527	2.573170085	1.665804858	1.229263188	0.678340432	1.250289401	1.065635047	1.891892858
1	0.413524711	-0.047431059	0.119307126	-0.193028878	-0.294347	0.239889188	0.09809368	-0.455319096	-0.139559032	0.113837141	0.106831719	0.11549181	0.354906968	-0.3351153	-0.404232958	0.494164338	0.65136594	-0.886929853	-0.215814229	0.264364783	2.040028755	0.750799517	1.368038078	1.085015431	0.515048213	0.772167971	1.41785839	0.670242296	1.623710118	2.759099454	2.667204848	1.490193254	1.840149258	1.212109013	0.153737344	2.054442583	1.869561519	0.35508579	0.478970043	2.133389269
1	0.805929869	-0.128158237	-0.229593192	-0.371815769	-0.176447555	0.222368325	-0.047019893	-0.131818157	-0.41749872	0.180595477	-0.032094336	0.005918722	0.36489639	-0.267050146	-0.216402286	0.539590905	0.427524048	-0.702984502	-0.250437669	0.424496728	3.193349425	0.963138134	1.255995778	1.117643885	0.713432481	1.625563834	1.045416178	2.872839143	0.405671379	2.957422947	3.056818549	0.861701759	2.316689644	1.664413125	1.88554965	2.313045555	1.280140025	2.624857022	0.786542477	2.427086884
1	0.370252909	-0.038838177	-0.168423978	-0.213814269	-0.271571195	0.149616216	0.039852672	-0.323244593	-0.328185088	0.286210318	0.345824414	0.001863578	0.488272693	-0.203765684	-0.322730472	0.256335519	0.370914206	-0.598741856	-0.1857307	0.345903487	2.29350704	1.492268616	1.095589299	2.718961526	0.615764348	0.947722971	1.623510972	2.182789648	0.545523577	3.551620325	3.38378543	1.618220929	2.643502176	2.356244957	0.959578242	1.84846189	0.921895688	1.413073888	0.602094846	2.477437125
1	0.750029501	-0.201183243	-0.194290848	-0.55130857	-0.156373575	0.032975315	-0.175723863	-0.094698181	-0.279784264	0.136686032	0.106627	-0.013399099	0.328723138	-0.126648312	-0.28175253	0.401286046	0.449603741	-0.490355545	0.031627396	0.32795986	4.940170917	0.673564187	1.350555858	0.57019334	0.526294658	1.012666746	0.543463105	3.542923633	0.651316659	2.465845529	2.181008619	1.056168493	1.398276206	3.691863498	1.028640963	1.803266578	1.748490429	2.214892789	2.392248755	1.40363452
1	0.475290889	-0.135627569	-0.264575071	-0.436795419	-0.238067826	-0.011609575	-0.163321008	-0.341269778	-0.282004731	0.411403575	0.277749556	-0.07801913	0.453513957	-0.010808639	-0.117524122	0.226401793	0.385297875	-0.648490893	-0.023408891	0.521865008	2.534645411	1.409373175	0.758875684	1.412930912	0.554579119	1.039585305	0.998805997	2.236160226	1.558581093	3.042011035	2.534695269	1.190695948	1.739512448	2.392888088	3.068108303	1.515970337	1.01891839	0.630739885	0.950180384	2.221633577
1	0.543184296	-0.09972372	0.02077622	-0.278410833	-0.337792094	0.11117163	-0.043570082	-0.214685688	-0.380163968	0.259694762	0.187226576	0.039567923	0.377852621	-0.333326591	-0.466882288	0.543669937	0.577874102	-0.647226937	-0.27237819	0.413142324	1.781164401	1.514088493	1.934030817	2.032485419	0.441528299	1.033323775	1.285617308	2.539343715	0.503019284	3.076072009	2.884462565	1.244777084	1.678570006	2.138419531	0.177845958	2.037752547	1.442822416	2.49979976	0.684451342	2.301404581
1	0.711780892	-0.158673186	-0.17311124	-0.337107941	-0.178381945	0.049391249	-0.085825932	0.168440475	-0.400271662	0.126260896	0.145377112	-0.059972543	0.255359247	-0.283943292	-0.162544907	0.595091773	0.389540269	-0.657665729	-0.240575094	0.296831558	2.395916179	1.61882922	1.008087877	1.499438386	0.984424437	0.80443797	0.975397034	4.747778789	0.309444224	3.027384568	3.13734178	0.687059554	1.503435316	2.411438008	2.323533918	2.265400576	0.818360705	1.471582139	0.772572624	2.165643174
1	0.554049355	-0.177510098	-0.247387912	-0.471814044	-0.322873247	-0.087315976	-0.256480234	-0.270376724	-0.457493608	0.338404278	0.251820011	0.032809614	0.324154634	0.110893019	-0.281580268	0.607840654	0.611083444	-0.607501177	-0.128449214	0.477727493	1.869288557	1.081977388	0.844510454	1.079426888	0.533264539	0.594655113	0.826445439	2.600633582	0.433399604	1.940571729	2.087992916	1.436359087	1.254015876	3.126903041	1.805470793	2.01746631	1.08991549	1.619877765	1.210653762	1.695321269
1	0.768646188	-0.146283059	-0.142516673	-0.289482497	-0.200793123	0.087008571	-0.053739009	-0.052663872	-0.367150926	0.109645773	0.129461822	-0.043704895	0.155091948	-0.281490445	-0.09113434	0.586520186	0.416094867	-0.671646103	-0.201203406	0.289338993	2.697686183	1.26101288	1.247305124	1.772478394	0.478549218	1.140640772	0.819438943	2.737452107	0.519235556	2.175008264	2.520616772	0.508732478	1.520408324	1.770440798	2.39732073	2.892392861	1.436634924	3.221095864	1.88479066	1.836202408
1	0.421276451	0.243765308	0.208856381	-0.000162475	-0.299469862	0.333774551	0.260573154	-0.168416322	-0.200393563	-0.319878402	-0.169765857	0.327873133	0.096812683	-0.477998397	-0.12267095	0.691631004	0.488217257	-0.844081191	-0.371628821	-0.098314082	1.415490246	2.283729852	1.05224404	2.124091346	2.006005468	1.188232645	1.621836091	2.71735415	0.617099471	1.904371661	2.57954221	1.172391695	1.075872705	2.026791912	2.682172523	1.616716713	2.227185091	0.829329485	1.285898066	1.311543919
