label	rpssm0	rpssm1	rpssm2	rpssm3	rpssm4	rpssm5	rpssm6	rpssm7	rpssm8	rpssm9	rpssm10	rpssm11	rpssm12	rpssm13	rpssm14	rpssm15	rpssm16	rpssm17	rpssm18	rpssm19	rpssm20	rpssm21	rpssm22	rpssm23	rpssm24	rpssm25	rpssm26	rpssm27	rpssm28	rpssm29	rpssm30	rpssm31	rpssm32	rpssm33	rpssm34	rpssm35	rpssm36	rpssm37	rpssm38	rpssm39	rpssm40	rpssm41	rpssm42	rpssm43	rpssm44	rpssm45	rpssm46	rpssm47	rpssm48	rpssm49	rpssm50	rpssm51	rpssm52	rpssm53	rpssm54	rpssm55	rpssm56	rpssm57	rpssm58	rpssm59	rpssm60	rpssm61	rpssm62	rpssm63	rpssm64	rpssm65	rpssm66	rpssm67	rpssm68	rpssm69	rpssm70	rpssm71	rpssm72	rpssm73	rpssm74	rpssm75	rpssm76	rpssm77	rpssm78	rpssm79	rpssm80	rpssm81	rpssm82	rpssm83	rpssm84	rpssm85	rpssm86	rpssm87	rpssm88	rpssm89	rpssm90	rpssm91	rpssm92	rpssm93	rpssm94	rpssm95	rpssm96	rpssm97	rpssm98	rpssm99	rpssm100	rpssm101	rpssm102	rpssm103	rpssm104	rpssm105	rpssm106	rpssm107	rpssm108	rpssm109
1	3.929705215	3.829081633	4.274744898	3.335941043	3.627380952	3.355782313	3.418367347	5.697959184	6.181632653	4.53877551	3.748894558	3.160459184	3.590816327	3.545946712	3.461479592	3.262159864	2.803826531	4.7125	6.942091837	4.22372449	4.220068027	3.534183673	3.730867347	3.581405896	3.836734694	3.453061224	3.507142857	6.016326531	6.624489796	5.078571429	3.46292517	3.616950113	3.610912698	2.45170068	2.923412698	2.717573696	4.137188209	8.239569161	4.395351474	4.942290249	3.62329932	3.710714286	3.828826531	2.724773243	3.040816327	2.641666667	3.919387755	7.126020408	5.295408163	4.408673469	3.177891156	3.056972789	3.044812925	2.603401361	3.07329932	2.723015873	3.254761905	6.396258503	5.553401361	4.232312925	3.340136054	3.010204082	3.492091837	4.066780045	3.784693878	3.296258503	2.824489796	3.807142857	7.153061224	3.190816327	5.958163265	4.972959184	6.271683673	8.164399093	7.044387755	6.401020408	3.889795918	1.71122449	12.07244898	4.131632653	7.071088435	7.58622449	7.559438776	4.401814059	4.004591837	4.617346939	6.817346939	12.34387755	5.394897959	8.368367347	4.620408163	4.605612245	5.38494898	4.855895692	4.321938776	4.023809524	3.401020408	4.195918367	7.624489796	3.33877551	4.571330337	3.587684222	4.046911619	2.199866435	3.305567423	2.912894652	2.768094541	2.318224995	7.707077704	5.21511857
1	5.077102259	6.778214535	8.385831586	6.787794083	5.995894479	9.14360587	8.863819008	4.58315863	7.01397624	7.878406709	6.78217447	5.621069182	6.735324948	4.130299324	5.410377358	6.940571861	6.752096436	8.128668763	7.333071279	9.29009434	8.606073841	7.033018868	7.678721174	5.32421966	7.095387841	8.566008619	8.269916143	9.872903564	8.633909853	11.35927673	6.81702772	4.991585139	5.873136501	3.318308875	4.993332169	5.841136734	5.956644538	9.11204286	6.437339856	8.280805963	6.001514093	6.118186583	7.088836478	5.107151176	4.920597484	6.839156767	7.119234801	6.768343816	6.542976939	7.376310273	9.219426974	7.332255998	8.220795481	6.062427207	6.802556487	8.12613557	8.233024691	11.09003028	8.928954111	10.08129513	9.06589215	7.003144654	7.72851153	5.992982763	6.914570231	8.323870254	8.226415094	10.96933962	9.434748428	10.2471174	4.715350571	8.554245283	10.2817086	8.849988353	6.277515723	10.48416026	10.84145702	1.774633124	6.400419287	7.373165618	6.632541346	7.581498952	9.395964361	6.999883531	6.712526205	8.58234335	9.307914046	7.096436059	7.43081761	9.055555556	7.865595155	9.65172956	10.79009434	9.020498486	7.9389413	11.22699744	11.69785115	7.411949686	7.828092243	8.758909853	6.607914194	6.378761751	8.315112874	3.476622239	5.730729504	9.07214315	8.807077301	3.083331874	8.606099333	10.32770785
1	6.578078078	10.10442474	10.41678397	8.253003003	8.468726539	9.409065315	10.14588026	6.817473724	10.3628003	10.7065503	10.19667324	9.086148649	9.810810811	7.255701014	11.64400338	12.14853134	12.98923142	11.40941723	11.87816723	15.43053209	10.37558652	9.336148649	9.929476351	8.190244932	12.55616554	13.24016986	13.90730574	11.06862331	12.37183277	16.48078547	7.810623123	6.80834741	7.771326014	4.911786787	7.965442005	9.040446697	9.47339527	9.28125	9.024211712	11.55489865	8.43090747	11.22846284	11.7504223	8.180250563	7.179054054	8.176402965	8.770059122	8.373944257	10.54793074	9.535261824	9.659628378	12.18785191	12.53427646	8.552458709	7.776252815	8.555930931	9.229025901	9.318693694	11.38992117	10.0579955	9.86573292	12.26351351	12.72086149	9.085233671	8.658361486	9.604190128	10.11169764	10.08044764	12.38619088	10.8515625	6.292323574	11.02681588	10.98163007	9.492398649	8.115498311	9.61524024	10.34670608	4.182432432	10.08192568	9.646959459	9.886636637	11.93982264	12.68433277	9.250563063	10.21431588	11.21968844	11.78251689	10.17820946	11.45777027	12.27449324	10.45730105	15.32664696	15.36169764	11.21368243	9.717694257	10.5335961	11.43961149	9.275337838	12.60219595	8.364864865	8.826317657	10.83914642	12.34625721	5.251314679	8.997561489	10.58713345	12.04522549	5.171184903	13.40287048	13.27107997
1	5.748018884	7.96722728	9.038673917	5.475973698	7.574334008	8.120805935	8.900712359	7.754341595	8.596526724	10.19743719	7.969313775	7.572268589	8.766122914	5.583375485	9.554059181	10.09635812	11.08554628	10.23444613	10.82169954	13.61760243	8.845451863	8.172610015	8.966995448	6.765026977	11.15060698	11.9332954	12.70751138	11.23805008	12.46946131	15.47325493	5.298179059	5.900712359	7.097348676	4.241780475	7.008324903	7.899595346	8.361764458	7.679986512	8.156466026	9.915191367	7.489609678	9.884673748	11.47534143	7.329265722	6.652503794	7.650037936	8.266312595	10.00739757	10.21452959	10.10527314	8.349350868	10.84085736	12.34578907	7.817147193	7.164200809	7.743045018	8.571256955	9.757966616	10.37101669	9.526808295	8.712105884	11.03129742	12.53622914	8.422525712	8.050265554	8.745827011	8.773330804	11.11911988	11.65250379	11.09635812	7.809222728	10.28774659	11.31012898	7.514584387	9.938353566	9.948153768	10.9227997	5.584218513	8.2215478	8.606980273	8.580087675	11.23387709	12.74563733	8.572247513	10.04229894	10.24001012	10.94859636	8.908952959	9.813353566	10.04704097	9.436182769	13.63220789	15.1158953	9.185550497	10.02788316	9.428932726	10.98198027	8.091805766	9.340667678	6.466616085	7.795178808	8.676847452	10.91658574	4.507768595	9.373312098	10.08946026	11.78974461	6.931212121	11.16272727	9.465241047
1	4.642182451	6.527218494	7.839858315	6.586378325	5.638888889	8.914740244	8.404548844	4.496644295	6.791946309	7.393363162	6.626242854	5.542785235	6.453299776	4.010160328	5.234060403	6.767928163	6.351510067	8.038870246	7.374440716	8.769295302	8.359743972	6.972595078	7.555369128	5.145973154	6.824384787	8.403368133	7.82885906	9.689597315	8.530760626	10.73881432	6.452150137	4.928784489	5.909209545	3.340417599	4.90398956	5.679716629	5.553318419	8.960850112	6.399328859	7.992542878	5.755717127	5.87639821	6.909395973	4.969985086	4.858501119	6.661011683	6.718120805	6.73098434	6.456935123	7.109060403	8.550459856	6.858811832	7.835508327	5.755903555	6.518207805	7.693512304	7.647775292	10.73726075	8.834203331	9.67648521	8.260471042	6.723434004	7.438199105	5.731263982	6.640659955	8.037503107	7.809004474	10.31180089	9.038870246	9.90352349	4.43599304	8.444071588	10.03076063	8.809470544	6.377516779	10.59072831	10.14653244	1.87360179	6.696868009	7.389261745	6.321526224	7.374720358	9.329418345	6.912751678	6.781319911	8.495650012	8.756152125	7.091722595	7.48098434	9.300894855	7.457245836	9.357941834	10.51174497	8.565249814	7.8450783	10.78125777	11.06152125	7.360178971	7.756152125	8.117449664	5.99596476	6.192920918	8.158716319	3.454980137	5.668166803	8.650159771	8.191246811	2.804827009	8.633609694	10.14524374
1	5.734244495	7.499841812	8.977537332	7.535687168	6.671823589	10.30637813	10.14923437	4.775373323	7.743862313	8.669071121	7.772399393	6.422835991	7.456150342	4.700771956	5.991742597	7.699253354	7.741173121	8.756833713	8.33428246	10.07460137	9.557896735	7.847095672	8.363895216	5.919450772	7.717255125	9.614211592	9.402904328	10.62357631	9.830865604	12.44589977	7.63692736	5.704473551	6.556125032	3.661351557	5.622089344	6.535054417	6.723645912	9.904074918	7.22108327	9.304986079	6.835990888	6.874430524	7.986332574	5.6576816	5.539009112	7.538471273	7.853359909	7.177676538	7.223234624	8.161731207	10.19552012	8.189667173	9.225069603	6.62085548	7.600069603	8.79979752	8.766546444	11.90559352	9.956087067	11.18501645	10.13544039	8.162870159	8.918280182	6.636705897	7.634965831	9.004207795	8.84738041	11.85791572	10.44789294	11.52875854	4.872057707	9.122722096	10.94703872	9.724879777	6.732061503	11.50468236	11.75654897	1.692482916	7.085421412	7.9476082	7.298405467	8.440489749	10.44703872	7.672108327	7.359624146	9.459503923	10.14493166	7.527334852	8.177676538	10.24943052	8.575930144	10.68992027	12.01765376	9.95267021	8.733200456	12.3664895	12.85791572	7.981776765	8.650341686	9.838268793	6.914625803	7.177002841	9.221372676	3.800890152	6.122928719	9.755509642	9.726599948	2.863450413	9.424297521	11.20701963
1	6.359243191	7.016479875	7.9123584	6.621595565	4.395366353	6.58724994	7.009972282	5.670402507	5.082911545	5.887322246	7.182182454	5.76626898	6.481019523	4.467431911	4.355206074	5.443691251	5.674078091	7.884761388	5.552874187	7.693872017	7.566853459	6.320498915	6.819956616	4.728458665	4.50813449	5.468637021	5.799349241	7.992136659	5.717733189	8.333785249	6.838515305	4.525638708	4.913201976	3.261388286	4.96851651	5.286334056	5.213635816	10.71029164	6.138708122	10.66112316	5.028259822	4.449295011	4.710683297	4.618643047	4.154826464	6.17516269	6.059381779	6.912689805	5.329175705	6.976681128	7.336587129	5.498644252	5.257863341	4.608098337	6.120842372	7.231501567	7.389822849	10.24258858	7.677512654	10.62292119	7.117829597	5.834056399	5.755965293	4.542992287	5.632863341	6.928145336	6.715835141	9.764370933	7.098427332	10.10710412	5.586647385	7.755694143	8.074566161	10.75837551	6.797993492	10.54953001	9.834869848	1.698481562	6.207158351	4.646420824	5.012533141	5.562635575	5.69170282	6.41275006	5.597342733	8.040491685	7.494305857	6.190889371	4.972885033	6.73318872	7.068209207	8.344631236	8.122288503	9.86538925	7.295824295	9.986984816	10.30233189	4.444685466	6.714750542	4.238611714	6.290697118	5.201294016	5.953149304	3.294064121	4.544293819	6.838725848	6.624577172	3.238699612	6.764851671	8.509304548
1	5.95448592	6.761978826	7.784162847	6.469548134	3.949683475	6.072582406	6.38452303	5.744051517	4.93560358	5.946081642	6.673160882	5.256630648	5.999017682	4.035308885	4.07367387	4.753165248	5.155697446	8.024066798	5.413064833	7.496561886	7.234064615	5.974705305	6.647347741	4.552008295	4.449410609	5.031816197	5.425834971	8.268664047	5.756876228	8.290275049	6.512115259	3.945890635	4.583988212	2.894455359	4.821218075	4.760314342	4.658480681	10.70857891	6.117550753	10.17321546	4.73128138	4.126964637	4.607563851	4.440515171	4.014243615	5.9055883	5.775049116	6.581532417	5.191552063	6.752455796	6.79382231	4.658726261	4.731663392	4.14581969	5.916830386	6.749072255	6.760314342	9.952521284	7.25540275	9.908316961	6.738485047	5.193762279	5.250982318	4.118314778	5.441060904	6.322746125	6.277996071	9.538310413	6.858546169	9.485265226	5.553154333	7.954076621	8.310903733	10.72506003	6.242632613	9.984501201	9.383104126	1.874263261	6.464636542	5.199410609	4.712617332	5.124017682	5.523084479	6.176598996	5.413555992	7.661973368	6.95481336	6.338899804	5.090373281	7.1021611	6.89565597	7.76154224	7.805009823	9.212289893	7.172888016	9.562759223	9.596267191	4.825147348	7.024557957	4.555009823	5.939226793	4.84905421	5.910030757	2.905444914	4.385720877	6.12276005	6.033663975	3.612029988	6.489442522	9.156020761
1	6.036671058	6.91968599	8.003266359	6.977602108	4.145476504	6.44828722	6.676438296	5.956082565	5.202459376	6.501207729	7.03356939	5.4375	6.178359684	4.361852218	4.482460474	5.319142512	5.503705534	8.331768775	5.634140316	8.151926877	7.46695213	6.111660079	6.742835968	4.679951691	4.716897233	5.333552921	5.586956522	8.537549407	5.743083004	8.932806324	6.938076416	4.337999561	4.837258454	2.998243303	5.22979798	5.06884058	5.019653052	11.42512077	6.321695213	10.98210365	4.855950812	4.521245059	4.897974308	4.940162495	4.164525692	6.104633289	6.092885375	7.027667984	5.557312253	7.291501976	7.133289416	5.137736056	5.00359574	4.404918753	6.133618797	6.910079051	7.128678085	10.62209047	7.569389548	10.72386913	6.914580588	5.588438735	5.525444664	4.521190162	5.656620553	6.718269653	6.692687747	10.03656126	7.241106719	10.32905138	5.713328942	8.266304348	8.676630435	11.43423364	6.847826087	10.76108915	10	1.77173913	6.653162055	5.416996047	5.070048309	5.667490119	5.931571146	6.393719807	5.53458498	7.787768994	7.232213439	6.517786561	5.067193676	7.500988142	7.550285463	8.647727273	8.645998024	10.06631533	7.742094862	10.29435661	10.57312253	5.276679842	7.26284585	4.666996047	6.146478773	5.121634397	5.978089781	3.103799924	4.590083992	6.555014803	6.418994044	3.827278068	6.973261907	11.1374096
1	4.83211501	6.687256335	8.058784113	6.77119883	5.645224172	9.04702729	8.921448587	4.283747563	6.809332359	7.531189084	6.821759259	5.61129386	6.671052632	4.150097466	5.128289474	6.72417154	6.638432018	8.097587719	7.399122807	9.195175439	8.489613791	7.039747807	7.681743421	5.364370127	6.728892544	8.408107943	8.192434211	9.835252193	8.674067982	11.22669956	6.743055556	4.964912281	6.003837719	3.278143275	5.039108187	5.78252924	5.863578216	9.233187135	6.532163743	8.425804094	5.879050926	5.984375	7.035361842	4.96396808	4.898300439	6.770132797	7.067982456	6.503563596	6.436677632	7.468475877	9.024610136	7.095151072	7.993360136	5.81042885	6.903630604	8.097465887	8.190088938	10.83564815	8.862694932	10.14522417	8.840308236	7.030427632	7.767269737	5.83896808	7.032072368	8.290600634	8.221491228	10.63733553	9.282072368	10.66694079	4.344054581	8.452850877	10.15515351	8.980506823	6.086622807	10.4668616	10.48492325	1.698464912	6.654605263	7.697368421	6.445662768	7.558114035	9.654057018	6.93079922	6.611842105	8.441276803	9.063870614	6.959429825	7.492324561	9.410087719	7.759624756	9.703947368	10.93256579	9.01961501	8.231359649	11.30787037	11.41036184	7.800438596	8.048245614	9.055921053	5.924172754	6.298497958	8.374186613	3.378078048	5.423880411	8.75159033	8.648152493	2.638671959	8.511335941	10.80111468
