label	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
2	0.206549118	0.025188917	0.052896725	0.042821159	0.095717884	0.017632242	0.005037783	0.017632242	0.002518892	0.022670025	0.042821159	0.010075567	0.027707809	0.005037783	0.050377834	0.040302267	0.007556675	0.005037783	0.007556675	0.032745592	0.115869018	0.017632242	0.032745592	0.035264484	0.080604534
2	0.186813187	0.021978022	0.065934066	0.054945055	0.082417582	0.027472527	0	0.005494505	0	0.032967033	0.054945055	0.016483516	0.027472527	0.021978022	0.032967033	0.038461538	0.010989011	0.049450549	0.06043956	0.010989011	0.098901099	0.016483516	0.005494505	0.038461538	0.038461538
2	0.174089069	0.028340081	0.064777328	0.032388664	0.157894737	0.024291498	0.004048583	0.012145749	0	0.044534413	0.052631579	0.016194332	0.004048583	0	0.032388664	0.036437247	0.008097166	0.004048583	0.004048583	0.004048583	0.170040486	0.028340081	0.020242915	0.020242915	0.056680162
2	0.203187251	0.027888446	0.06374502	0.019920319	0.151394422	0.03187251	0.003984064	0.011952191	0.003984064	0.03187251	0.055776892	0.015936255	0.011952191	0.007968127	0.015936255	0.035856574	0.011952191	0.003984064	0.011952191	0.011952191	0.135458167	0.023904382	0.019920319	0.03187251	0.055776892
2	0.166666667	0.025925926	0.044444444	0.018518519	0.137037037	0.018518519	0.003703704	0.011111111	0.007407407	0.025925926	0.037037037	0.011111111	0.018518519	0.014814815	0.037037037	0.033333333	0.007407407	0.007407407	0.007407407	0.033333333	0.133333333	0.018518519	0.037037037	0.040740741	0.103703704
2	0.160377358	0.030660377	0.056603774	0.056603774	0.108490566	0.021226415	0.004716981	0.016509434	0.004716981	0.037735849	0.061320755	0.011792453	0.016509434	0.002358491	0.030660377	0.044811321	0.011792453	0.011792453	0.011792453	0.028301887	0.122641509	0.025943396	0.021226415	0.033018868	0.068396226
2	0.186440678	0.033898305	0.056497175	0.050847458	0.096045198	0.04519774	0.011299435	0.005649718	0	0.02259887	0.062146893	0.028248588	0.011299435	0.016949153	0.033898305	0.016949153	0.005649718	0.04519774	0.005649718	0.028248588	0.11299435	0.005649718	0.033898305	0.028248588	0.056497175
2	0.179104478	0.020895522	0.050746269	0.065671642	0.095522388	0.035820896	0.014925373	0.005970149	0.008955224	0.029850746	0.041791045	0.008955224	0.017910448	0.011940299	0.026865672	0.032835821	0.011940299	0.014925373	0.011940299	0.053731343	0.119402985	0.03880597	0.017910448	0.029850746	0.053731343
2	0.242268041	0.025773196	0.06185567	0.051546392	0.105670103	0.025773196	0.00257732	0.010309278	0.005154639	0.018041237	0.048969072	0.012886598	0.010309278	0.018041237	0.025773196	0.059278351	0.007731959	0.012886598	0.012886598	0.018041237	0.110824742	0.012886598	0.020618557	0.023195876	0.056701031
2	0.159509202	0.012269939	0.024539877	0.042944785	0.147239264	0.024539877	0.006134969	0	0.006134969	0.018404908	0.024539877	0.018404908	0.006134969	0.024539877	0.036809816	0.042944785	0.006134969	0.024539877	0.012269939	0.024539877	0.134969325	0.012269939	0.055214724	0.024539877	0.110429448
2	0.134969325	0.039877301	0.027607362	0.033742331	0.125766871	0.024539877	0.015337423	0.012269939	0.003067485	0.036809816	0.036809816	0.009202454	0.021472393	0.009202454	0.036809816	0.04601227	0.009202454	0.009202454	0.018404908	0.027607362	0.116564417	0.021472393	0.042944785	0.04601227	0.095092025
2	0.206989247	0.024193548	0.048387097	0.061827957	0.112903226	0.010752688	0.010752688	0.008064516	0.008064516	0.02688172	0.040322581	0.018817204	0.018817204	0.01344086	0.02688172	0.075268817	0	0.010752688	0.008064516	0.018817204	0.11827957	0.010752688	0.034946237	0.021505376	0.064516129
2	0.191358025	0.043209877	0.049382716	0.049382716	0.117283951	0.024691358	0.012345679	0.00617284	0.00617284	0.018518519	0.061728395	0	0.00617284	0.024691358	0.030864198	0.030864198	0	0.024691358	0.012345679	0.030864198	0.135802469	0.012345679	0.037037037	0.00617284	0.067901235
2	0.168195719	0.024464832	0.051987768	0.039755352	0.134556575	0.033639144	0.009174312	0.01529052	0.003058104	0.01529052	0.04587156	0.006116208	0.003058104	0.006116208	0.058103976	0.039755352	0.012232416	0.009174312	0.009174312	0.024464832	0.128440367	0.024464832	0.039755352	0.036697248	0.06116208
2	0.175637394	0.019830028	0.031161473	0.045325779	0.147308782	0.028328612	0.011331445	0.016997167	0	0.008498584	0.036827195	0.002832861	0.008498584	0.005665722	0.050991501	0.036827195	0.011331445	0.014164306	0.016997167	0.02266289	0.138810198	0.019830028	0.033994334	0.033994334	0.082152975
2	0.261904762	0.023809524	0.042857143	0.061904762	0.104761905	0.033333333	0	0.014285714	0.004761905	0.00952381	0.042857143	0.00952381	0.00952381	0.014285714	0.028571429	0.042857143	0.014285714	0.00952381	0.014285714	0.023809524	0.10952381	0.014285714	0.028571429	0.00952381	0.071428571
2	0.187878788	0.024242424	0.06969697	0.048484848	0.115151515	0.027272727	0.012121212	0.009090909	0.009090909	0.012121212	0.063636364	0	0.015151515	0.021212121	0.027272727	0.054545455	0.009090909	0.015151515	0.021212121	0.021212121	0.109090909	0.024242424	0.018181818	0.024242424	0.060606061
2	0.25	0.02027027	0.027027027	0.040540541	0.121621622	0.02027027	0	0	0	0.033783784	0.054054054	0	0	0	0.033783784	0.033783784	0	0	0.013513514	0.040540541	0.094594595	0.033783784	0.060810811	0.033783784	0.087837838
2	0.163366337	0.024752475	0.04290429	0.051155116	0.132013201	0.02970297	0.00660066	0.01320132	0.00660066	0.00990099	0.057755776	0.008250825	0.00990099	0.00990099	0.03630363	0.051155116	0.008250825	0.01650165	0.00990099	0.02640264	0.112211221	0.018151815	0.03960396	0.034653465	0.080858086
2	0.140740741	0.014814815	0.051851852	0.014814815	0.177777778	0.007407407	0	0	0	0.02962963	0.037037037	0	0.014814815	0	0.051851852	0.022222222	0	0.007407407	0	0.022222222	0.192592593	0.022222222	0.02962963	0.037037037	0.125925926
2	0.146902655	0.017699115	0.031858407	0.040707965	0.143362832	0.028318584	0.008849558	0.007079646	0.008849558	0.028318584	0.033628319	0.012389381	0.014159292	0.012389381	0.030088496	0.037168142	0.005309735	0.02300885	0.012389381	0.028318584	0.132743363	0.038938053	0.026548673	0.031858407	0.099115044
2	0.207207207	0.022522523	0.066441441	0.061936937	0.092342342	0.024774775	0.002252252	0.007882883	0.004504505	0.011261261	0.063063063	0.011261261	0.027027027	0.018018018	0.028153153	0.081081081	0.003378378	0.01463964	0.030405405	0.023648649	0.073198198	0.011261261	0.031531532	0.039414414	0.042792793
2	0.180048662	0.01216545	0.053527981	0.063260341	0.148418491	0.01216545	0.00243309	0.00729927	0	0.01216545	0.051094891	0.00243309	0.00973236	0.01459854	0.04136253	0.060827251	0.00243309	0.01459854	0.00729927	0.0243309	0.150851582	0.01459854	0.03406326	0.02676399	0.053527981
2	0.128787879	0.022727273	0.068181818	0.007575758	0.166666667	0.022727273	0	0	0.007575758	0.022727273	0.037878788	0.015151515	0	0.007575758	0.045454545	0.03030303	0	0.007575758	0.007575758	0.022727273	0.166666667	0.015151515	0.037878788	0.037878788	0.121212121
2	0.169354839	0.026209677	0.048387097	0.032258065	0.149193548	0.024193548	0.004032258	0.010080645	0.006048387	0.018145161	0.04233871	0.006048387	0.012096774	0.010080645	0.028225806	0.036290323	0.006048387	0.006048387	0.002016129	0.030241935	0.153225806	0.02016129	0.022177419	0.030241935	0.106854839
2	0.291044776	0.063432836	0.029850746	0.02238806	0.111940299	0.052238806	0.003731343	0.007462687	0.003731343	0.03358209	0.02238806	0.01119403	0.01119403	0.01119403	0.02238806	0.029850746	0.003731343	0.003731343	0	0.01119403	0.119402985	0.02238806	0.026119403	0.01119403	0.074626866
2	0.154929577	0.028169014	0.050704225	0.033802817	0.126760563	0.016901408	0.008450704	0.008450704	0.011267606	0.025352113	0.045070423	0.005633803	0.011267606	0.022535211	0.047887324	0.050704225	0.005633803	0.022535211	0.011267606	0.028169014	0.123943662	0.022535211	0.03943662	0.03943662	0.05915493
2	0.204968944	0.01863354	0.068322981	0.049689441	0.124223602	0.031055901	0	0	0.00621118	0.01242236	0.049689441	0.01242236	0	0.01863354	0.02484472	0.062111801	0.01242236	0.00621118	0	0.031055901	0.111801242	0.00621118	0.031055901	0.037267081	0.080745342
2	0.258064516	0.032258065	0.051612903	0.04516129	0.122580645	0.038709677	0	0	0.012903226	0.006451613	0.064516129	0.012903226	0.025806452	0	0.025806452	0.019354839	0.006451613	0.006451613	0.006451613	0.032258065	0.122580645	0.006451613	0.04516129	0.012903226	0.04516129
2	0.154264973	0.019963702	0.036297641	0.038112523	0.139745917	0.01814882	0.005444646	0.00907441	0.010889292	0.019963702	0.030852995	0.00907441	0.010889292	0.007259528	0.032667877	0.030852995	0.003629764	0.01814882	0.005444646	0.032667877	0.152450091	0.025408348	0.016333938	0.030852995	0.141560799
2	0.212389381	0.050147493	0.038348083	0.044247788	0.115044248	0.032448378	0	0.01179941	0.01179941	0.029498525	0.053097345	0.008849558	0.020648968	0.01179941	0.026548673	0.050147493	0.005899705	0.020648968	0.002949853	0.014749263	0.112094395	0.020648968	0.029498525	0.02359882	0.053097345
2	0.137450199	0.033864542	0.053784861	0.047808765	0.101593625	0.043824701	0.011952191	0.023904382	0.005976096	0.021912351	0.059760956	0.029880478	0.017928287	0.029880478	0.015936255	0.051792829	0.009960159	0.025896414	0.019920319	0.027888446	0.081673307	0.021912351	0.03187251	0.03187251	0.061752988
2	0.162692847	0.021037868	0.050490884	0.056100982	0.131837307	0.023842917	0	0.004207574	0.005610098	0.019635344	0.053295933	0.001402525	0.014025245	0.019635344	0.029453015	0.064516129	0.008415147	0.022440393	0.009817672	0.021037868	0.116409537	0.022440393	0.028050491	0.035063114	0.078541374
2	0.182795699	0.044354839	0.045698925	0.043010753	0.106182796	0.047043011	0.009408602	0.01344086	0.010752688	0.02688172	0.041666667	0.016129032	0.022849462	0.021505376	0.024193548	0.041666667	0.010752688	0.01344086	0.01344086	0.032258065	0.107526882	0.02688172	0.030913978	0.024193548	0.043010753
2	0.186948854	0.019400353	0.040564374	0.051146384	0.142857143	0.02292769	0.005291005	0.003527337	0.007054674	0.014109347	0.054673721	0.012345679	0.008818342	0.010582011	0.017636684	0.038800705	0.003527337	0.014109347	0.010582011	0.0335097	0.135802469	0.012345679	0.037037037	0.021164021	0.095238095
2	0.174285714	0.027142857	0.051428571	0.062857143	0.104285714	0.034285714	0.002857143	0.005714286	0.007142857	0.014285714	0.045714286	0.014285714	0.014285714	0.018571429	0.032857143	0.061428571	0.011428571	0.022857143	0.01	0.027142857	0.102857143	0.008571429	0.031428571	0.034285714	0.08
2	0.218673219	0.039312039	0.071253071	0.031941032	0.113022113	0.027027027	0.002457002	0.012285012	0.014742015	0.01965602	0.058968059	0.014742015	0.017199017	0.012285012	0.031941032	0.034398034	0.004914005	0.007371007	0.004914005	0.029484029	0.135135135	0.014742015	0.027027027	0.017199017	0.039312039
2	0.178947368	0.024561404	0.038596491	0.035087719	0.157894737	0.031578947	0	0.014035088	0.007017544	0.01754386	0.059649123	0.007017544	0.021052632	0.003508772	0.031578947	0.035087719	0.007017544	0.014035088	0.010526316	0.031578947	0.126315789	0.031578947	0.038596491	0.042105263	0.035087719
2	0.181657848	0.021164021	0.058201058	0.05643739	0.116402116	0.02292769	0	0.007054674	0.008818342	0.012345679	0.068783069	0.012345679	0.010582011	0.007054674	0.024691358	0.05643739	0.005291005	0.010582011	0.017636684	0.037037037	0.102292769	0.012345679	0.037037037	0.037037037	0.075837743
2	0.178787879	0.033333333	0.072727273	0.039393939	0.090909091	0.027272727	0.009090909	0.015151515	0.006060606	0.021212121	0.054545455	0.012121212	0.021212121	0.021212121	0.051515152	0.036363636	0.006060606	0.021212121	0.015151515	0.021212121	0.115151515	0.018181818	0.03030303	0.018181818	0.063636364
2	0.174311927	0.029816514	0.029816514	0.04587156	0.149082569	0.032110092	0.006880734	0.006880734	0.006880734	0.016055046	0.038990826	0	0.006880734	0.006880734	0.027522936	0.027522936	0.01146789	0.009174312	0.009174312	0.032110092	0.155963303	0.020642202	0.027522936	0.020642202	0.107798165
2	0.251851852	0.039506173	0.054320988	0.059259259	0.10617284	0.034567901	0.012345679	0.009876543	0.002469136	0.017283951	0.056790123	0.009876543	0.012345679	0.017283951	0.024691358	0.054320988	0.002469136	0.019753086	0.009876543	0.017283951	0.111111111	0.012345679	0.024691358	0.014814815	0.024691358
2	0.148648649	0.022522523	0.051801802	0.047297297	0.128378378	0.027027027	0.009009009	0.004504505	0.004504505	0.009009009	0.047297297	0.009009009	0.02027027	0.02027027	0.036036036	0.04954955	0.002252252	0.015765766	0.011261261	0.038288288	0.123873874	0.011261261	0.042792793	0.033783784	0.085585586
2	0.307692308	0.011396011	0.082621083	0.062678063	0.096866097	0.014245014	0	0.002849003	0	0	0.071225071	0.002849003	0.01994302	0.008547009	0.028490028	0.065527066	0	0.014245014	0.017094017	0.014245014	0.102564103	0.002849003	0.011396011	0.022792023	0.03988604
2	0.153225806	0.024193548	0.040322581	0.032258065	0.137096774	0.032258065	0	0	0	0.024193548	0.016129032	0.008064516	0.016129032	0.008064516	0.064516129	0.032258065	0	0	0.008064516	0.032258065	0.14516129	0.024193548	0.064516129	0.024193548	0.112903226
2	0.159793814	0.020618557	0.050257732	0.039948454	0.143041237	0.015463918	0.00128866	0.007731959	0.007731959	0.016752577	0.041237113	0.006443299	0.014175258	0.015463918	0.042525773	0.037371134	0.007731959	0.009020619	0.009020619	0.029639175	0.158505155	0.014175258	0.038659794	0.020618557	0.092783505
2	0.223602484	0.055900621	0.034161491	0.043478261	0.093167702	0.037267081	0.01863354	0.01863354	0.01242236	0.031055901	0.037267081	0.01552795	0.043478261	0.01552795	0.02484472	0.046583851	0.00931677	0.01863354	0.00931677	0.01552795	0.105590062	0.01863354	0.02173913	0.01863354	0.031055901
2	0.195804196	0.032634033	0.027972028	0.062937063	0.128205128	0.023310023	0.004662005	0.009324009	0.009324009	0.020979021	0.041958042	0	0.020979021	0.011655012	0.020979021	0.055944056	0.006993007	0.016317016	0.009324009	0.025641026	0.128205128	0.025641026	0.020979021	0.020979021	0.079254079
2	0.138888889	0.0375	0.061111111	0.059722222	0.101388889	0.038888889	0.011111111	0.006944444	0.008333333	0.018055556	0.054166667	0.009722222	0.030555556	0.019444444	0.040277778	0.05	0.0125	0.023611111	0.022222222	0.029166667	0.115277778	0.0125	0.033333333	0.027777778	0.0375
2	0.2	0.032098765	0.024691358	0.037037037	0.138271605	0.034567901	0.024691358	0	0	0.032098765	0.037037037	0.004938272	0.017283951	0.002469136	0.032098765	0.027160494	0.002469136	0.009876543	0	0.017283951	0.130864198	0.027160494	0.041975309	0.017283951	0.108641975
2	0.165087957	0.0202977	0.037889039	0.040595399	0.166441137	0.02300406	0.00270636	0.00405954	0.00541272	0.02300406	0.031123139	0.0067659	0.00811908	0.00541272	0.028416779	0.033829499	0.0067659	0.01082544	0.00405954	0.02435724	0.175913396	0.02165088	0.0202977	0.02435724	0.109607578
2	0.145085803	0.024960998	0.081123245	0.087363495	0.07800312	0.034321373	0.007800312	0.004680187	0.015600624	0.009360374	0.068642746	0.007800312	0.020280811	0.03276131	0.028081123	0.087363495	0.018720749	0.028081123	0.034321373	0.021840874	0.079563183	0.012480499	0.023400936	0.020280811	0.028081123
2	0.25311943	0.065953654	0.040998217	0.033868093	0.087344029	0.078431373	0.007130125	0.010695187	0.005347594	0.023172906	0.039215686	0.01426025	0.017825312	0.019607843	0.023172906	0.032085561	0.017825312	0.01426025	0.010695187	0.017825312	0.076648841	0.021390374	0.03030303	0.023172906	0.035650624
2	0.21043771	0.065656566	0.057239057	0.033670034	0.101010101	0.074074074	0.023569024	0.02020202	0.008417508	0.015151515	0.043771044	0.016835017	0.015151515	0.018518519	0.026936027	0.038720539	0.01010101	0.015151515	0.013468013	0.01010101	0.101010101	0.025252525	0.013468013	0.013468013	0.028619529
2	0.281879195	0.063758389	0.05033557	0.026845638	0.100671141	0.05033557	0.006711409	0.016778523	0.016778523	0.006711409	0.043624161	0.013422819	0.023489933	0.006711409	0.026845638	0.023489933	0.006711409	0.003355705	0.013422819	0.030201342	0.120805369	0.006711409	0.020134228	0.013422819	0.026845638
3	0.145888594	0.013262599	0.031830239	0.084880637	0.135278515	0.01061008	0	0	0.00530504	0.018567639	0.047745358	0	0.01061008	0.01061008	0.015915119	0.090185676	0.00265252	0.013262599	0.026525199	0.039787798	0.114058355	0.018567639	0.031830239	0.045092838	0.087533156
3	0.105555556	0.05	0.011111111	0.038888889	0.15	0.055555556	0.005555556	0.005555556	0	0.027777778	0.044444444	0.005555556	0.005555556	0.005555556	0.016666667	0.027777778	0.005555556	0.016666667	0.022222222	0.033333333	0.116666667	0.027777778	0.038888889	0.044444444	0.138888889
3	0.14893617	0.035460993	0.078014184	0.035460993	0.106382979	0.021276596	0.007092199	0.007092199	0	0.056737589	0.085106383	0.007092199	0.007092199	0.035460993	0.021276596	0.04964539	0.014184397	0.021276596	0	0.007092199	0.09929078	0.028368794	0.042553191	0.021276596	0.063829787
3	0.174545455	0.043636364	0.061818182	0.050909091	0.083636364	0.021818182	0.014545455	0.010909091	0.007272727	0.025454545	0.058181818	0.003636364	0.003636364	0.018181818	0.04	0.043636364	0.010909091	0.014545455	0.029090909	0.043636364	0.112727273	0.007272727	0.032727273	0.036363636	0.050909091
3	0.243055556	0.027777778	0.027777778	0.076388889	0.104166667	0.020833333	0.006944444	0.013888889	0.027777778	0.013888889	0.055555556	0.020833333	0.013888889	0.013888889	0.006944444	0.069444444	0.013888889	0.027777778	0.027777778	0.020833333	0.090277778	0.013888889	0.027777778	0.013888889	0.020833333
3	0.146153846	0.030769231	0.053846154	0.030769231	0.146153846	0.023076923	0.007692308	0	0.015384615	0.023076923	0.076923077	0.007692308	0	0.007692308	0.046153846	0.046153846	0	0.007692308	0	0.007692308	0.107692308	0.023076923	0.084615385	0.007692308	0.1
3	0.157024793	0.016528926	0.05785124	0.095041322	0.08677686	0.020661157	0.008264463	0.008264463	0.004132231	0.012396694	0.053719008	0.004132231	0.02892562	0.008264463	0.049586777	0.074380165	0.016528926	0.02892562	0.020661157	0.024793388	0.107438017	0.008264463	0.020661157	0.037190083	0.049586777
3	0.246621622	0.021959459	0.047297297	0.060810811	0.113175676	0.016891892	0	0.001689189	0.005067568	0.013513514	0.057432432	0.005067568	0.011824324	0.011824324	0.025337838	0.059121622	0.006756757	0.011824324	0.006756757	0.027027027	0.109797297	0.003378378	0.038851351	0.027027027	0.070945946
3	0.257575758	0	0.045454545	0.060606061	0.121212121	0.015151515	0	0	0	0.015151515	0.075757576	0.015151515	0.015151515	0.015151515	0.015151515	0.045454545	0	0.015151515	0.015151515	0.03030303	0.075757576	0.015151515	0.060606061	0.03030303	0.060606061
3	0.280701754	0.00877193	0.061403509	0.061403509	0.087719298	0.035087719	0.00877193	0.00877193	0	0.01754386	0.061403509	0.00877193	0.00877193	0.01754386	0.01754386	0.043859649	0.026315789	0.01754386	0.01754386	0.026315789	0.070175439	0.01754386	0.01754386	0.035087719	0.043859649
3	0.18469657	0.021108179	0.047493404	0.052770449	0.14116095	0.027704485	0.002638522	0.003957784	0.006596306	0.011873351	0.039577836	0.007915567	0.009234828	0.009234828	0.021108179	0.046174142	0.002638522	0.011873351	0.003957784	0.023746702	0.147757256	0.018469657	0.015831135	0.015831135	0.126649077
3	0.150943396	0.02425876	0.051212938	0.051212938	0.099730458	0.029649596	0.008086253	0.008086253	0.008086253	0.02425876	0.051212938	0.002695418	0.032345013	0.018867925	0.040431267	0.059299191	0.016172507	0.010781671	0.026954178	0.02425876	0.083557951	0.026954178	0.043126685	0.032345013	0.075471698
3	0.138059701	0.029850746	0.055970149	0.063432836	0.100746269	0.03358209	0	0.018656716	0.007462687	0.018656716	0.048507463	0.02238806	0.018656716	0.018656716	0.044776119	0.055970149	0.01119403	0.018656716	0.014925373	0.041044776	0.111940299	0.014925373	0.041044776	0.037313433	0.03358209
3	0.169291339	0.003937008	0.062992126	0.047244094	0.137795276	0.015748031	0	0.003937008	0.007874016	0.015748031	0.07480315	0.015748031	0.015748031	0.011811024	0.023622047	0.05511811	0.011811024	0.011811024	0.007874016	0.027559055	0.106299213	0.011811024	0.047244094	0.039370079	0.07480315
3	0.198473282	0.007633588	0.072519084	0.06870229	0.118320611	0.019083969	0.003816794	0.007633588	0	0.007633588	0.080152672	0.011450382	0.015267176	0.007633588	0.034351145	0.057251908	0.007633588	0.015267176	0.015267176	0.019083969	0.110687023	0.007633588	0.038167939	0.022900763	0.053435115
3	0.133333333	0.025925926	0.051851852	0.033333333	0.144444444	0.033333333	0.003703704	0.007407407	0.011111111	0.011111111	0.048148148	0.011111111	0.014814815	0.018518519	0.040740741	0.059259259	0.007407407	0.011111111	0.007407407	0.018518519	0.111111111	0.018518519	0.048148148	0.037037037	0.092592593
3	0.14453125	0.01171875	0.046875	0.06640625	0.12890625	0.03125	0.0078125	0.015625	0.015625	0.01171875	0.05078125	0.015625	0.01953125	0.01171875	0.02734375	0.0625	0.0234375	0.00390625	0.00390625	0.03125	0.10546875	0.0234375	0.04296875	0.02734375	0.0703125
3	0.159183673	0.036734694	0.081632653	0.07755102	0.081632653	0.028571429	0.012244898	0.004081633	0.004081633	0.016326531	0.07755102	0.016326531	0.032653061	0.024489796	0.016326531	0.07755102	0	0.024489796	0.008163265	0.020408163	0.089795918	0	0.024489796	0.020408163	0.065306122
3	0.133079848	0.019011407	0.064638783	0.060836502	0.117870722	0.02661597	0.015209125	0.007604563	0.007604563	0.015209125	0.068441065	0.007604563	0.022813688	0.019011407	0.030418251	0.049429658	0.019011407	0.022813688	0.019011407	0.022813688	0.114068441	0.011406844	0.030418251	0.02661597	0.068441065
3	0.186915888	0.009345794	0.046728972	0.046728972	0.140186916	0	0	0	0.009345794	0	0.028037383	0	0.009345794	0.018691589	0.056074766	0.046728972	0	0.018691589	0.018691589	0.028037383	0.158878505	0.009345794	0.037383178	0.018691589	0.112149533
3	0.132231405	0.049586777	0.066115702	0.041322314	0.090909091	0.049586777	0.008264463	0.033057851	0.016528926	0.008264463	0.049586777	0.008264463	0.016528926	0.008264463	0.05785124	0.033057851	0.008264463	0.016528926	0.016528926	0.016528926	0.115702479	0.041322314	0.008264463	0.008264463	0.099173554
3	0.139534884	0.046511628	0.023255814	0.046511628	0.108527132	0.007751938	0	0	0.015503876	0.054263566	0.023255814	0	0	0.007751938	0.046511628	0.023255814	0.007751938	0.023255814	0.015503876	0.046511628	0.162790698	0.023255814	0.031007752	0.031007752	0.11627907
3	0.188405797	0.014492754	0.086956522	0.086956522	0.077294686	0.028985507	0	0.009661836	0	0.004830918	0.06763285	0.009661836	0.019323671	0.019323671	0.038647343	0.057971014	0.014492754	0.019323671	0.038647343	0.043478261	0.106280193	0.004830918	0.019323671	0.028985507	0.014492754
3	0.175438596	0	0.070175439	0.052631579	0.114035088	0	0	0.00877193	0.00877193	0.00877193	0.035087719	0.00877193	0	0.00877193	0.052631579	0.078947368	0	0	0.035087719	0.043859649	0.122807018	0.01754386	0.026315789	0.052631579	0.078947368
3	0.114285714	0.021428571	0.028571429	0.035714286	0.15	0.035714286	0.028571429	0.028571429	0	0.035714286	0.042857143	0.035714286	0.007142857	0.021428571	0.028571429	0.021428571	0.014285714	0.042857143	0.007142857	0	0.128571429	0.028571429	0.028571429	0.028571429	0.085714286
3	0.215384615	0.015384615	0.123076923	0.076923077	0.046153846	0.015384615	0	0	0	0.030769231	0.046153846	0.015384615	0.015384615	0.015384615	0.046153846	0.046153846	0	0	0.015384615	0.061538462	0.138461538	0.015384615	0.015384615	0.015384615	0.030769231
3	0.177884615	0.024038462	0.038461538	0.043269231	0.105769231	0.024038462	0.004807692	0.014423077	0.004807692	0.028846154	0.043269231	0.009615385	0.014423077	0.009615385	0.033653846	0.019230769	0.009615385	0	0.009615385	0.048076923	0.120192308	0.028846154	0.048076923	0.019230769	0.120192308
3	0.182119205	0.016556291	0.052980132	0.072847682	0.11589404	0.029801325	0.003311258	0.003311258	0.006622517	0.016556291	0.059602649	0.013245033	0.01986755	0.009933775	0.026490066	0.049668874	0.016556291	0.023178808	0.006622517	0.029801325	0.11589404	0.009933775	0.029801325	0.033112583	0.056291391
3	0.103139013	0.02690583	0.062780269	0.067264574	0.080717489	0.031390135	0.004484305	0.013452915	0.004484305	0.02690583	0.062780269	0.022421525	0.044843049	0.01793722	0.031390135	0.031390135	0.013452915	0.022421525	0.022421525	0.053811659	0.107623318	0.01793722	0.035874439	0.031390135	0.062780269
3	0.152777778	0.009259259	0.074074074	0.074074074	0.087962963	0.018518519	0	0.00462963	0	0.027777778	0.064814815	0.00462963	0.046296296	0.013888889	0.046296296	0.064814815	0.013888889	0.018518519	0.027777778	0.032407407	0.092592593	0.023148148	0.032407407	0.046296296	0.023148148
3	0.065359477	0.013071895	0.065359477	0.045751634	0.078431373	0.013071895	0	0.013071895	0.013071895	0.013071895	0.08496732	0.019607843	0.071895425	0.039215686	0.032679739	0.039215686	0.013071895	0.045751634	0.052287582	0.039215686	0.065359477	0.006535948	0.052287582	0.039215686	0.078431373
3	0.217765043	0.048710602	0.071633238	0.028653295	0.080229226	0.042979943	0.014326648	0.017191977	0.017191977	0.017191977	0.065902579	0.011461318	0.034383954	0.022922636	0.031518625	0.045845272	0.005730659	0.017191977	0.008595989	0.014326648	0.074498567	0.028653295	0.025787966	0.014326648	0.042979943
3	0.255216693	0.012841091	0.056179775	0.057784912	0.123595506	0.012841091	0	0	0.006420546	0.011235955	0.059390048	0.006420546	0.008025682	0.009630819	0.033707865	0.064205457	0.003210273	0.017656501	0.017656501	0.016051364	0.113964687	0.008025682	0.035313002	0.027287319	0.043338684
3	0.080246914	0.067901235	0.030864198	0.037037037	0.092592593	0.049382716	0.018518519	0.030864198	0.024691358	0.030864198	0.055555556	0.012345679	0.018518519	0.018518519	0.012345679	0.037037037	0.030864198	0.012345679	0.030864198	0.043209877	0.086419753	0.024691358	0.024691358	0.043209877	0.086419753
3	0.123348018	0.011013216	0.050660793	0.052863436	0.116740088	0.004405286	0	0.002202643	0.011013216	0.019823789	0.061674009	0.00660793	0.013215859	0.024229075	0.037444934	0.050660793	0.011013216	0.015418502	0.019823789	0.04845815	0.112334802	0.008810573	0.061674009	0.039647577	0.0969163
3	0.138121547	0.049723757	0.038674033	0.044198895	0.077348066	0.022099448	0.005524862	0.016574586	0.016574586	0.033149171	0.038674033	0.011049724	0.022099448	0.022099448	0.027624309	0.049723757	0.011049724	0	0.027624309	0.066298343	0.099447514	0.016574586	0.044198895	0.044198895	0.077348066
3	0.178041543	0.029673591	0.047477745	0.050445104	0.097922849	0.017804154	0.002967359	0.005934718	0.008902077	0.023738872	0.050445104	0.008902077	0.023738872	0.020771513	0.011869436	0.050445104	0.008902077	0.020771513	0.026706231	0.050445104	0.103857567	0.011869436	0.017804154	0.050445104	0.080118694
3	0.174418605	0.023255814	0.046511628	0.046511628	0.11627907	0	0	0	0	0.058139535	0.023255814	0.023255814	0.011627907	0.023255814	0.034883721	0.069767442	0	0	0.011627907	0.034883721	0.127906977	0.011627907	0.058139535	0.034883721	0.069767442
