label	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
1	0.142104144	0.072145181	0.072145181	0.039351917	0.002186218	0.063400311	0.069958963	0.043724352	0.006558653	0.041538135	0.124614404	0.034979482	0.019675958	0.032793264	0.019675958	0.061214093	0.065586528	0.002186218	0.032793264	0.048096787	5.38E-06	2.73E-06	2.73E-06	1.49E-06	8.28E-08	2.40E-06	2.65E-06	1.66E-06	2.49E-07	1.57E-06	4.72E-06	1.33E-06	7.46E-07	1.24E-06	7.46E-07	2.32E-06	2.49E-06	8.28E-08	1.24E-06	1.82E-06	0.036282504	0.034881179	0.034608193	0.035533568	0.030596955	0.034577167	0.030521865	0.035454396	0.034338756	0.034228477	0.033833543	0.034958139	0.03275421	0.030914716	0.033061083	0.032796791	0.033272594	0.033394616	0.03433828	0.032539492	0.030793631	0.033268232	0.034083866	0.032762349	0.032848379	0.032194682	0.031791557	0.033058435	0.032358117	0.031768013	0.036752333	0.034911178	0.034072468	0.035647713	0.032720635	0.034104337	0.030452115	0.0361136	0.031457898	0.036148823	0.033280099	0.034608181	0.03292014	0.030301204	0.033572443	0.034630813	0.033616663	0.03203315	0.035105116	0.032432665	0.03233604	0.033595953	0.034754386	0.031019407	0.032417224	0.031759238	0.031638921	0.031612578	0.032402255	0.033582342
1	0.115587385	0.047091157	0.049231664	0.040669636	0.002140507	0.055653185	0.064215214	0.0599342	0.004281014	0.0599342	0.0899013	0.077058257	0.01498355	0.034248114	0.027826593	0.062074707	0.066355721	0.002140507	0.038529128	0.057793693	4.51E-06	1.84E-06	1.92E-06	1.59E-06	8.35E-08	2.17E-06	2.50E-06	2.34E-06	1.67E-07	2.34E-06	3.51E-06	3.00E-06	5.84E-07	1.34E-06	1.09E-06	2.42E-06	2.59E-06	8.35E-08	1.50E-06	2.25E-06	0.036860788	0.034584971	0.03198899	0.033667244	0.033462095	0.033886156	0.029071449	0.035515516	0.033094594	0.032056556	0.032120354	0.035101559	0.034925432	0.031643434	0.033266133	0.032372492	0.033746985	0.033909319	0.034110682	0.035143179	0.031883834	0.034344404	0.031994901	0.032138987	0.032790573	0.034551963	0.032652838	0.033619784	0.030648635	0.032705646	0.036693065	0.035518178	0.032128117	0.033537779	0.03497996	0.033611057	0.029664006	0.035166906	0.034373973	0.033113931	0.031477225	0.034887902	0.034361495	0.030356525	0.032886227	0.032783776	0.031915805	0.032051501	0.036163437	0.034258527	0.032325614	0.034214297	0.03251539	0.032232537	0.032470617	0.03507009	0.032466477	0.034268343	0.03140898	0.03309818
1	0.116586114	0.092464849	0.02613137	0.038192003	0.004020211	0.054272846	0.080404217	0.054272846	0.014070738	0.052262741	0.09648506	0.028141476	0.02211116	0.02211116	0.034171792	0.04824253	0.050252636	0.006030316	0.012060633	0.058293057	4.91E-06	3.90E-06	1.10E-06	1.61E-06	1.69E-07	2.29E-06	3.39E-06	2.29E-06	5.93E-07	2.20E-06	4.07E-06	1.19E-06	9.32E-07	9.32E-07	1.44E-06	2.03E-06	2.12E-06	2.54E-07	5.08E-07	2.46E-06	0.035795459	0.034410233	0.035245059	0.03307451	0.034709862	0.034397139	0.032608272	0.033756539	0.03424098	0.034681784	0.032102295	0.031929115	0.032968144	0.034062629	0.03266987	0.034610632	0.033975464	0.031873486	0.033078528	0.031783637	0.032650085	0.033654345	0.033990749	0.031649758	0.031527338	0.032818834	0.03198272	0.031713315	0.032023206	0.034005908	0.035469434	0.035549805	0.035343061	0.033211874	0.034489037	0.033855154	0.031846079	0.033957632	0.034332287	0.033799052	0.031796772	0.031449352	0.032706297	0.035196665	0.033185166	0.033322165	0.033553635	0.032592049	0.033050057	0.032832179	0.030931166	0.033473069	0.034979278	0.032702255	0.032322381	0.032727031	0.031731255	0.032434671	0.032738598	0.034422461
1	0.07426543	0.070139573	0.039195644	0.039195644	0	0.043321501	0.057762001	0.047447358	0.026818072	0.109335216	0.090768859	0.049510287	0.020629286	0.037132715	0.020629286	0.096957645	0.045384429	0.002062929	0.018566357	0.043321501	2.97E-06	2.81E-06	1.57E-06	1.57E-06	0	1.73E-06	2.31E-06	1.90E-06	1.07E-06	4.38E-06	3.63E-06	1.98E-06	8.26E-07	1.49E-06	8.26E-07	3.88E-06	1.82E-06	8.26E-08	7.43E-07	1.73E-06	0.035779378	0.034824497	0.036584338	0.03382199	0.033104928	0.034366589	0.033045959	0.03328173	0.031069717	0.034960983	0.030814638	0.033101307	0.031895849	0.031173812	0.034007535	0.035526382	0.032740659	0.031490857	0.034243201	0.032165563	0.032572363	0.033251082	0.033418744	0.033792229	0.033494901	0.030920483	0.033902754	0.032639891	0.033684979	0.032259736	0.037604062	0.035941748	0.035643779	0.034835329	0.034651333	0.03367101	0.032395847	0.035334281	0.032488704	0.034301724	0.03144703	0.032020944	0.032731723	0.034066873	0.033516901	0.035452351	0.034179567	0.02996128	0.03354289	0.032403123	0.031658551	0.033614952	0.03376546	0.033422079	0.033893547	0.031129902	0.031782377	0.031452869	0.032127468	0.030962216
1	0.08456601	0.072190496	0.026813613	0.05156464	0	0.041251712	0.082503424	0.068065325	0.002062586	0.05156464	0.096941523	0.05156464	0.01856327	0.020625856	0.045376883	0.057752397	0.049502054	0	0.030938784	0.080440839	3.46E-06	2.95E-06	1.10E-06	2.11E-06	0	1.69E-06	3.37E-06	2.78E-06	8.43E-08	2.11E-06	3.96E-06	2.11E-06	7.59E-07	8.43E-07	1.85E-06	2.36E-06	2.02E-06	0	1.26E-06	3.29E-06	0.036372684	0.034710526	0.034626714	0.034040093	0.034296482	0.032160857	0.030127209	0.034759996	0.036029863	0.033599076	0.032687597	0.03237943	0.034590282	0.032708817	0.036758135	0.03287322	0.032911329	0.031829075	0.033682348	0.032470465	0.033091419	0.033607432	0.032651754	0.031409807	0.033459831	0.033374718	0.031475341	0.031839814	0.032182066	0.031231035	0.036148871	0.036375746	0.034687634	0.03465822	0.035380559	0.032822783	0.030680811	0.032825667	0.036310468	0.033383433	0.032813046	0.034140186	0.034790192	0.033397807	0.035128974	0.032090327	0.033022099	0.031210572	0.034028785	0.034823611	0.031499276	0.032390261	0.03326291	0.031573406	0.033692405	0.033315761	0.03258349	0.031542424	0.030233502	0.031186688
1	0.086116697	0.069313439	0.035706923	0.035706923	0.002100407	0.075614661	0.081915883	0.044108552	0.012602444	0.06091181	0.100819548	0.052510181	0.012602444	0.021004073	0.035706923	0.058811403	0.054610589	0.008401629	0.02310448	0.077715068	3.54E-06	2.85E-06	1.47E-06	1.47E-06	8.63E-08	3.11E-06	3.37E-06	1.81E-06	5.18E-07	2.50E-06	4.14E-06	2.16E-06	5.18E-07	8.63E-07	1.47E-06	2.42E-06	2.24E-06	3.45E-07	9.49E-07	3.19E-06	0.036397236	0.034978954	0.034120909	0.034287978	0.033860465	0.03535375	0.033829245	0.032920183	0.033005695	0.035014847	0.033195849	0.032643752	0.033680568	0.033189195	0.033645391	0.032893226	0.033300339	0.032354634	0.033055715	0.034147276	0.032957658	0.033541752	0.032514676	0.030587346	0.031059238	0.033722555	0.031668273	0.032038146	0.032645671	0.031289072	0.036700469	0.03643454	0.03440115	0.033876567	0.03330961	0.035606098	0.032189072	0.033749557	0.034685168	0.034656723	0.032661417	0.031961547	0.033944909	0.034267184	0.034533337	0.03296298	0.03448834	0.030670738	0.03268477	0.033424028	0.031695049	0.03280252	0.032923325	0.032703826	0.031812211	0.033726929	0.033859462	0.032128057	0.029526683	0.031613649
1	0.078067888	0.052748573	0.075957945	0.061188345	0.004219886	0.063298288	0.052748573	0.031649144	0.014769601	0.048528687	0.08650766	0.059078402	0.010549715	0.042198859	0.021099429	0.078067888	0.05063863	0.002109943	0.044308802	0.073848003	2.99E-06	2.02E-06	2.91E-06	2.34E-06	1.61E-07	2.42E-06	2.02E-06	1.21E-06	5.65E-07	1.86E-06	3.31E-06	2.26E-06	4.04E-07	1.61E-06	8.07E-07	2.99E-06	1.94E-06	8.07E-08	1.70E-06	2.83E-06	0.036937961	0.036050108	0.033648681	0.032093479	0.034932075	0.033723004	0.030429448	0.034825875	0.03537912	0.03461425	0.033125197	0.036359401	0.034031299	0.031921851	0.033462573	0.033985124	0.033414785	0.031911987	0.032907922	0.03391541	0.030461872	0.034332997	0.032095097	0.033300348	0.032486657	0.03057476	0.030987306	0.031868487	0.031146787	0.032966196	0.037541832	0.035890516	0.033841345	0.033550473	0.035574696	0.031623891	0.032031329	0.035422107	0.034719146	0.034504754	0.032179687	0.035586556	0.032380241	0.030289057	0.033175539	0.034550999	0.034296853	0.031868114	0.035163351	0.032779856	0.031690481	0.033737052	0.034029926	0.031858232	0.033030563	0.031928811	0.030200199	0.031928714	0.031082239	0.03354336
1	0.140532509	0.061199641	0.033999801	0.049866374	0	0.077066215	0.072532908	0.040799761	0.01359992	0.018133227	0.108799362	0.036266454	0.01359992	0.031733147	0.038533107	0.077066215	0.081599521	0.002266653	0.029466494	0.090666135	5.59E-06	2.43E-06	1.35E-06	1.98E-06	0	3.06E-06	2.88E-06	1.62E-06	5.41E-07	7.21E-07	4.32E-06	1.44E-06	5.41E-07	1.26E-06	1.53E-06	3.06E-06	3.24E-06	9.01E-08	1.17E-06	3.60E-06	0.036931862	0.031589896	0.03457281	0.034284428	0.03446515	0.037345371	0.030080791	0.035474992	0.031901658	0.03144503	0.032208922	0.032248151	0.035889754	0.031029576	0.035259363	0.034791291	0.033122527	0.032653158	0.033252641	0.033321856	0.03178077	0.032553938	0.033002305	0.032704547	0.033324707	0.030764248	0.032399964	0.032369696	0.033170253	0.033793694	0.036581975	0.034499498	0.034913303	0.034852802	0.0333896	0.035605423	0.029872806	0.033733515	0.033735083	0.0324971	0.032767892	0.034339834	0.036268883	0.031247297	0.034341537	0.033784133	0.032489253	0.032218885	0.034946126	0.033181147	0.03112488	0.034818348	0.032748719	0.032990228	0.031979375	0.031359109	0.0313773	0.031940858	0.033282418	0.033112582
1	0.070097327	0.060083423	0.030041712	0.046063958	0.006008342	0.054075081	0.094130696	0.028038931	0.014019465	0.070097327	0.070097327	0.070097327	0.010013904	0.028038931	0.036050054	0.058080642	0.042058396	0.008011123	0.024033369	0.076105669	2.93E-06	2.51E-06	1.26E-06	1.93E-06	2.51E-07	2.26E-06	3.94E-06	1.17E-06	5.87E-07	2.93E-06	2.93E-06	2.93E-06	4.19E-07	1.17E-06	1.51E-06	2.43E-06	1.76E-06	3.35E-07	1.01E-06	3.18E-06	0.037327534	0.034852006	0.034949406	0.03050101	0.036167397	0.035629441	0.032192105	0.032373307	0.034081952	0.033719263	0.033205144	0.031821899	0.03446414	0.032921718	0.03404906	0.033249733	0.03284543	0.032336182	0.031946095	0.034797085	0.031755243	0.032694223	0.033152863	0.033054549	0.031148448	0.032515865	0.033388575	0.03138506	0.03271314	0.032759347	0.036490424	0.035190287	0.034899919	0.032436339	0.036891432	0.034656347	0.030450323	0.033474183	0.034031118	0.033972899	0.032293686	0.033021073	0.032801126	0.034946816	0.033249978	0.031624258	0.034283523	0.032269625	0.032316263	0.033268223	0.031670116	0.032730814	0.033621872	0.033606519	0.031169757	0.03312655	0.03392663	0.031080798	0.032070437	0.034428581
1	0.209132245	0.090623973	0.037179066	0.044150141	0	0.074358132	0.060415982	0.074358132	0.004647383	0.034855374	0.099918739	0.01394215	0.011618458	0.016265841	0.048797524	0.060415982	0.05809229	0.002323692	0.025560608	0.069710748	8.29E-06	3.59E-06	1.47E-06	1.75E-06	0	2.95E-06	2.40E-06	2.95E-06	1.84E-07	1.38E-06	3.96E-06	5.53E-07	4.61E-07	6.45E-07	1.94E-06	2.40E-06	2.30E-06	9.22E-08	1.01E-06	2.76E-06	0.034619924	0.035689397	0.032732073	0.031931605	0.034163398	0.03488815	0.029419643	0.035172398	0.034185867	0.032346519	0.03359418	0.034834855	0.033978102	0.029427761	0.033993777	0.033242689	0.032266225	0.032650227	0.033412297	0.031940344	0.032238342	0.033392628	0.031501848	0.033714852	0.034749908	0.035075344	0.03357552	0.032344373	0.033200964	0.033393096	0.036426373	0.035861903	0.035836147	0.032210322	0.034090578	0.034523236	0.03058314	0.035428702	0.032439022	0.033463409	0.033421664	0.035069553	0.035081846	0.029850854	0.03474238	0.034348693	0.031424791	0.031146256	0.03414656	0.034277451	0.030197507	0.032187957	0.032055297	0.033509788	0.034144588	0.035109343	0.032141311	0.030302071	0.033178478	0.032800687
1	0.125443538	0.044015276	0.068223678	0.050617568	0	0.063822151	0.068223678	0.033011457	0.008803055	0.026409166	0.110038191	0.068223678	0.02860993	0.015405347	0.022007638	0.07482597	0.044015276	0.011003819	0.039613749	0.079227497	4.79E-06	1.68E-06	2.61E-06	1.93E-06	0	2.44E-06	2.61E-06	1.26E-06	3.36E-07	1.01E-06	4.20E-06	2.61E-06	1.09E-06	5.89E-07	8.41E-07	2.86E-06	1.68E-06	4.20E-07	1.51E-06	3.03E-06	0.037139313	0.036985842	0.03528813	0.032061258	0.03384739	0.035092668	0.030422917	0.033361359	0.032433226	0.036186668	0.032253644	0.033930918	0.033927158	0.031592032	0.032944673	0.0312939	0.032778143	0.033543866	0.034680699	0.032440514	0.032867671	0.032923449	0.032666715	0.032489011	0.032002615	0.03400558	0.031380855	0.032568334	0.03218271	0.032507979	0.038422556	0.035216531	0.035250719	0.03410435	0.034562676	0.035238098	0.030589203	0.034020412	0.031406108	0.037003286	0.031737698	0.033959689	0.035343763	0.03016868	0.033111623	0.032967996	0.033576103	0.031754119	0.033739775	0.033388309	0.033160239	0.03359075	0.034009953	0.031903817	0.030761384	0.03352943	0.030354037	0.033682886	0.032078747	0.031366977
1	0.119596571	0.071757943	0.017395865	0.065234494	0	0.054362078	0.060885527	0.06306001	0.008697932	0.076106909	0.09785174	0.039140696	0.023919314	0.028268281	0.036966213	0.06958346	0.041315179	0.002174483	0.026093797	0.065234494	4.63E-06	2.78E-06	6.74E-07	2.53E-06	0	2.11E-06	2.36E-06	2.44E-06	3.37E-07	2.95E-06	3.79E-06	1.52E-06	9.27E-07	1.10E-06	1.43E-06	2.70E-06	1.60E-06	8.42E-08	1.01E-06	2.53E-06	0.036323001	0.033438503	0.034251613	0.033911226	0.033142579	0.032924336	0.033527841	0.034338205	0.035365589	0.034307543	0.031316776	0.03451193	0.032372992	0.033461929	0.032736273	0.03313714	0.032863253	0.031467637	0.034468407	0.033695397	0.030391295	0.033603327	0.031273555	0.033491312	0.032961717	0.033207251	0.032859492	0.032382508	0.031750161	0.034342729	0.036008287	0.037096539	0.034451167	0.033657546	0.035304459	0.033138189	0.031097705	0.034059811	0.035246018	0.033997099	0.031374082	0.034183507	0.033243219	0.03306884	0.033887739	0.032595726	0.03291802	0.031320047	0.033815517	0.034105431	0.031120271	0.032154167	0.033192452	0.032840306	0.032447644	0.034180374	0.032548312	0.030915735	0.031642307	0.034389399
1	0.138930762	0.040721085	0.062279307	0.069465381	0	0.091023603	0.071860739	0.050302517	0.004790716	0.043116443	0.119767898	0.031139654	0.014372148	0.02395358	0.021558222	0.081442171	0.057488591	0.004790716	0.035930369	0.103000393	4.90E-06	1.44E-06	2.20E-06	2.45E-06	0	3.21E-06	2.54E-06	1.77E-06	1.69E-07	1.52E-06	4.23E-06	1.10E-06	5.07E-07	8.45E-07	7.61E-07	2.87E-06	2.03E-06	1.69E-07	1.27E-06	3.63E-06	0.036702642	0.033523791	0.032922876	0.03479476	0.034742608	0.036116547	0.031863238	0.033958337	0.030896546	0.033669712	0.033796008	0.032310111	0.03516963	0.031509737	0.034645433	0.032343342	0.032354286	0.033468713	0.033196271	0.032835978	0.0329563	0.033779715	0.03349192	0.031898856	0.032561521	0.033626291	0.030938583	0.033286681	0.031335967	0.032908241	0.038763886	0.033631843	0.034567124	0.032912098	0.035208408	0.035747121	0.03142967	0.034317677	0.032534745	0.035775835	0.031487691	0.033431189	0.032881423	0.032701311	0.034189468	0.0328587	0.033004739	0.031381512	0.033665941	0.032850401	0.032148469	0.033480657	0.034725333	0.030819028	0.032178764	0.035762838	0.032153658	0.032379385	0.029569248	0.033441752
1	0.118376574	0.051370966	0.051370966	0.040203365	0	0.075939689	0.060305047	0.058071527	0.020101682	0.022335203	0.107208973	0.064772088	0.040203365	0.022335203	0.022335203	0.069239128	0.078173209	0.011167601	0.024568723	0.053604486	4.73E-06	2.05E-06	2.05E-06	1.61E-06	0	3.04E-06	2.41E-06	2.32E-06	8.04E-07	8.93E-07	4.29E-06	2.59E-06	1.61E-06	8.93E-07	8.93E-07	2.77E-06	3.13E-06	4.46E-07	9.82E-07	2.14E-06	0.035369469	0.035362049	0.034279876	0.033385489	0.035810797	0.036703843	0.031064635	0.032665711	0.035716658	0.033546976	0.03285049	0.033395728	0.032645439	0.032903653	0.032589928	0.033623679	0.032183391	0.031114787	0.034243935	0.033627998	0.031834512	0.033017911	0.033762436	0.034090077	0.031040119	0.033838221	0.030728799	0.031724887	0.032931379	0.031713607	0.036674471	0.035013358	0.033446132	0.033782358	0.037938801	0.035256572	0.030497277	0.033901675	0.036348039	0.033084735	0.034303555	0.034775912	0.032942114	0.030990259	0.032297216	0.035195873	0.032339905	0.031402068	0.036772179	0.031645336	0.030990151	0.034033242	0.03314438	0.032757107	0.030851423	0.034770251	0.03128326	0.029441534	0.032331789	0.031788939
1	0.15592785	0.055854752	0.055854752	0.046545627	0	0.090763972	0.053527471	0.076800284	0.011636407	0.037236501	0.118691348	0.046545627	0.009309125	0.020945532	0.037236501	0.051200189	0.067491159	0.004654563	0.037236501	0.055854752	5.97E-06	2.14E-06	2.14E-06	1.78E-06	0	3.47E-06	2.05E-06	2.94E-06	4.45E-07	1.43E-06	4.54E-06	1.78E-06	3.56E-07	8.02E-07	1.43E-06	1.96E-06	2.58E-06	1.78E-07	1.43E-06	2.14E-06	0.034972305	0.03694946	0.033321364	0.031471199	0.033211472	0.034007209	0.032073459	0.032873993	0.032718254	0.033173257	0.033281982	0.033156322	0.032444164	0.032332247	0.033735644	0.034158435	0.031213248	0.033255924	0.034758552	0.034716937	0.032940044	0.032769268	0.032275153	0.034973561	0.032433866	0.032655486	0.03376028	0.031961598	0.033180505	0.03289753	0.037256649	0.036874334	0.034807873	0.030998039	0.034932295	0.033275442	0.031931647	0.033209695	0.033810763	0.03319897	0.033134969	0.033213926	0.032583302	0.032504051	0.03475066	0.03506362	0.030535716	0.030250414	0.034621259	0.033842866	0.031570301	0.03331411	0.03402476	0.033510416	0.031434486	0.033360536	0.032368913	0.031237218	0.03302194	0.035360743
1	0.065963247	0.07008595	0.028858921	0.043288381	0	0.047411084	0.086576762	0.07008595	0.026797569	0.051533787	0.103067573	0.043288381	0.016490812	0.026797569	0.032981624	0.049472435	0.047411084	0.004122703	0.026797569	0.072147301	2.80E-06	2.98E-06	1.23E-06	1.84E-06	0	2.01E-06	3.68E-06	2.98E-06	1.14E-06	2.19E-06	4.38E-06	1.84E-06	7.00E-07	1.14E-06	1.40E-06	2.10E-06	2.01E-06	1.75E-07	1.14E-06	3.06E-06	0.036601434	0.034367023	0.032956745	0.033617581	0.0340144	0.034649886	0.032516766	0.034200193	0.034052275	0.032792821	0.033833337	0.033190749	0.036406542	0.031803472	0.034428069	0.029157024	0.033632489	0.032829048	0.031271123	0.032674355	0.032866442	0.032114505	0.033324765	0.032198418	0.031184268	0.032214427	0.033678001	0.034557883	0.034290482	0.032514125	0.035255614	0.037239514	0.033294978	0.034141475	0.033699726	0.033913871	0.033040188	0.034158294	0.036010045	0.032172862	0.032827128	0.03397925	0.035663383	0.033459383	0.033685909	0.030830069	0.033616162	0.032227375	0.032443508	0.033049014	0.030881963	0.032010445	0.034609298	0.033800214	0.03075794	0.030620563	0.034014518	0.033089028	0.03294371	0.032564485
1	0.095475626	0.061528737	0.046676973	0.059407056	0	0.050920334	0.065772098	0.03606857	0.008486722	0.046676973	0.127300834	0.042433611	0.008486722	0.023338486	0.023338486	0.086988903	0.040311931	0.012730083	0.042433611	0.061528737	3.61E-06	2.33E-06	1.77E-06	2.25E-06	0	1.93E-06	2.49E-06	1.37E-06	3.21E-07	1.77E-06	4.82E-06	1.61E-06	3.21E-07	8.83E-07	8.83E-07	3.29E-06	1.53E-06	4.82E-07	1.61E-06	2.33E-06	0.034469518	0.034159245	0.034172718	0.031414928	0.034148085	0.031861094	0.031574366	0.034748657	0.033311675	0.032518949	0.032275096	0.033929132	0.032911779	0.030313952	0.033114811	0.034011988	0.032784476	0.032618731	0.033349223	0.033322627	0.032738555	0.033925399	0.03515363	0.033586819	0.033607927	0.033968518	0.033488787	0.033930185	0.032216759	0.034250691	0.037269147	0.034051295	0.035903478	0.031492771	0.034964753	0.033530263	0.0324358	0.03602346	0.033731884	0.033716649	0.031062742	0.033521894	0.033061836	0.032336266	0.031811395	0.034880857	0.032882518	0.030784814	0.034575509	0.032505417	0.03302804	0.033712585	0.033468678	0.03149669	0.031513925	0.034200054	0.032643084	0.033465112	0.031480788	0.034448218
1	0.142483817	0.056993527	0.03507294	0.070145879	0.006576176	0.050417351	0.043841175	0.070145879	0.01753647	0.03507294	0.089874408	0.046033233	0.008768235	0.037264998	0.028496763	0.092066467	0.030688822	0.006576176	0.026304705	0.074529997	5.22E-06	2.09E-06	1.29E-06	2.57E-06	2.41E-07	1.85E-06	1.61E-06	2.57E-06	6.43E-07	1.29E-06	3.30E-06	1.69E-06	3.21E-07	1.37E-06	1.04E-06	3.38E-06	1.13E-06	2.41E-07	9.64E-07	2.73E-06	0.036199413	0.032694125	0.032950303	0.033306146	0.033129747	0.033922996	0.031703771	0.033878389	0.032947482	0.033730462	0.034698294	0.034001923	0.034677546	0.031740571	0.034711302	0.03263522	0.031163699	0.032740336	0.033853515	0.03387003	0.031639514	0.033325757	0.03283184	0.032565686	0.032558079	0.034726866	0.034463255	0.031481239	0.033151689	0.032508745	0.038593739	0.034447205	0.034332621	0.033531605	0.035416324	0.033654427	0.032162758	0.034645647	0.03408783	0.032927037	0.034377572	0.033580928	0.033219198	0.031763865	0.034796775	0.032680671	0.031676318	0.032727245	0.032639923	0.032961644	0.031894169	0.033168461	0.033990309	0.030036173	0.032140246	0.034557947	0.030956427	0.032777645	0.032286351	0.033968858
1	0.138929773	0.081593676	0.024257579	0.046309924	0.002205234	0.066157035	0.072772738	0.059541331	0.008820938	0.059541331	0.103646021	0.033078517	0.011026172	0.024257579	0.04410469	0.04410469	0.061746566	0.004410469	0.015436641	0.068362269	5.65E-06	3.32E-06	9.87E-07	1.88E-06	8.97E-08	2.69E-06	2.96E-06	2.42E-06	3.59E-07	2.42E-06	4.22E-06	1.35E-06	4.49E-07	9.87E-07	1.79E-06	1.79E-06	2.51E-06	1.79E-07	6.28E-07	2.78E-06	0.035588841	0.035592004	0.035439978	0.032102902	0.032543404	0.03405001	0.033399474	0.033602817	0.03274482	0.03511845	0.032358526	0.032413711	0.034157058	0.034349225	0.033066315	0.032349238	0.035282254	0.033750559	0.032936647	0.03411553	0.031023427	0.033704239	0.031327652	0.032460618	0.033554832	0.033564631	0.030029889	0.032269199	0.031534525	0.033363991	0.035732959	0.036502361	0.035622639	0.033809642	0.033879103	0.034594916	0.032306196	0.034170944	0.034059467	0.035092386	0.032648092	0.034258457	0.032919342	0.032257434	0.03272334	0.033973821	0.033604973	0.033620764	0.033097185	0.034031376	0.029861903	0.033784063	0.033767859	0.031848463	0.031987116	0.032711892	0.031199393	0.032585656	0.030184096	0.033164071
1	0.101004109	0.057089279	0.019761673	0.04391483	0	0.057089279	0.094416884	0.070263728	0.008782966	0.04391483	0.090025401	0.052697796	0.010978707	0.030740381	0.037327605	0.074655211	0.057089279	0.002195741	0.019761673	0.092221143	4.13E-06	2.33E-06	8.07E-07	1.79E-06	0	2.33E-06	3.86E-06	2.87E-06	3.59E-07	1.79E-06	3.68E-06	2.15E-06	4.48E-07	1.26E-06	1.52E-06	3.05E-06	2.33E-06	8.97E-08	8.07E-07	3.77E-06	0.035250437	0.034999327	0.038106632	0.033916501	0.033825156	0.031806911	0.031497207	0.034316251	0.032563501	0.034981479	0.033151024	0.033447255	0.032056838	0.031210101	0.033159033	0.030754617	0.033980619	0.033376893	0.033525098	0.030938582	0.031497336	0.033745299	0.033298772	0.035253744	0.031560714	0.03347177	0.032386837	0.032971463	0.032806149	0.033948711	0.035998289	0.034734507	0.035993553	0.033898299	0.036222496	0.03354081	0.031405819	0.034881043	0.03352908	0.034921031	0.032020769	0.034340482	0.032465786	0.032873594	0.031898715	0.031074318	0.033877691	0.032551071	0.032910022	0.032005003	0.031691771	0.033643045	0.033637457	0.03527879	0.031404438	0.03397789	0.031633694	0.032091006	0.032006044	0.033493396
