label	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
1	0.233560091	0.235827664	0.192743764	0.235827664	0.229024943	0.170068027	0.145124717	0.310657596	0.083900227	0.20861678	0.301587302	0.140589569	0.383219955	0.117913832	0.081632653	0.233560091	0.263038549	0.160997732	0.120181406	0.358276644	0.142857143	0.319727891	0.124716553	0.154195011	0.195011338	0.247165533	0.222222222	0.340136054	0.113378685	0.16553288	0.156462585	0.024943311	0.240362812	0.276643991	0.231292517	0.108843537	0.324263039	0.174603175	0.145124717
1	0.243181818	0.213636364	0.215909091	0.245454545	0.231818182	0.190909091	0.175	0.309090909	0.113636364	0.202272727	0.306818182	0.140909091	0.390909091	0.115909091	0.084090909	0.231818182	0.275	0.154545455	0.122727273	0.365909091	0.140909091	0.297727273	0.156818182	0.220454545	0.197727273	0.25	0.211363636	0.297727273	0.147727273	0.229545455	0.179545455	0.040909091	0.181818182	0.259090909	0.222727273	0.118181818	0.318181818	0.213636364	0.138636364
1	0.222988506	0.243678161	0.209195402	0.262068966	0.227586207	0.177011494	0.16091954	0.31954023	0.08045977	0.218390805	0.298850575	0.167816092	0.386206897	0.12183908	0.057471264	0.220689655	0.268965517	0.179310345	0.133333333	0.356321839	0.151724138	0.331034483	0.135632184	0.151724138	0.211494253	0.255172414	0.211494253	0.324137931	0.128735632	0.15862069	0.165517241	0.022988506	0.259770115	0.23908046	0.218390805	0.128735632	0.36091954	0.190804598	0.105747126
1	0.24137931	0.209195402	0.216091954	0.27816092	0.211494253	0.165517241	0.156321839	0.296551724	0.08045977	0.24137931	0.262068966	0.172413793	0.425287356	0.082758621	0.036781609	0.243678161	0.248275862	0.177011494	0.131034483	0.367816092	0.140229885	0.333333333	0.142528736	0.167816092	0.206896552	0.227586207	0.227586207	0.328735632	0.137931034	0.172413793	0.163218391	0.03908046	0.222988506	0.243678161	0.232183908	0.11954023	0.328735632	0.2	0.12183908
1	0.235023041	0.276497696	0.188940092	0.313364055	0.225806452	0.152073733	0.246543779	0.283410138	0.085253456	0.214285714	0.334101382	0.149769585	0.453917051	0.094470046	0.039170507	0.235023041	0.304147465	0.156682028	0.105990783	0.405529954	0.142857143	0.290322581	0.142857143	0.205069124	0.188940092	0.294930876	0.211981567	0.285714286	0.138248848	0.209677419	0.18202765	0.029953917	0.237327189	0.230414747	0.177419355	0.149769585	0.382488479	0.15437788	0.129032258
1	0.236111111	0.212962963	0.196759259	0.291666667	0.231481481	0.18287037	0.148148148	0.328703704	0.06712963	0.259259259	0.252314815	0.166666667	0.465277778	0.074074074	0.041666667	0.238425926	0.24537037	0.150462963	0.127314815	0.377314815	0.162037037	0.298611111	0.152777778	0.145833333	0.1875	0.231481481	0.222222222	0.324074074	0.143518519	0.155092593	0.173611111	0.048611111	0.210648148	0.217592593	0.238425926	0.097222222	0.347222222	0.203703704	0.101851852
1	0.333965844	0.143263757	0.161290323	0.292220114	0.149905123	0.20683112	0.158444023	0.29316888	0.057874763	0.29601518	0.148956357	0.157495256	0.437381404	0.04743833	0.022770398	0.309297913	0.185009488	0.113851992	0.196394687	0.294117647	0.190702087	0.236242884	0.274193548	0.129981025	0.152751423	0.15370019	0.336812144	0.24857685	0.204933586	0.199240987	0.309297913	0.029411765	0.129981025	0.14800759	0.368121442	0.060721063	0.322580645	0.174573055	0.154648956
1	0.213438735	0.197628458	0.257905138	0.223320158	0.250988142	0.208498024	0.161067194	0.334980237	0.112648221	0.173913043	0.307312253	0.160079051	0.335968379	0.161067194	0.089920949	0.211462451	0.242094862	0.201581028	0.154150198	0.314229249	0.182806324	0.32312253	0.162055336	0.182806324	0.250988142	0.216403162	0.200592885	0.29743083	0.145256917	0.199604743	0.170948617	0.022727273	0.172924901	0.247035573	0.255928854	0.173913043	0.268774704	0.23715415	0.14229249
1	0.189461883	0.218609865	0.24103139	0.205156951	0.265695067	0.173766816	0.164798206	0.346412556	0.079596413	0.165919283	0.316143498	0.159192825	0.355381166	0.133408072	0.093049327	0.213004484	0.244394619	0.208520179	0.117713004	0.308295964	0.180493274	0.30941704	0.130044843	0.191704036	0.237668161	0.237668161	0.18161435	0.299327354	0.119955157	0.201793722	0.149103139	0.016816143	0.173766816	0.257847534	0.214125561	0.151345291	0.293721973	0.211883408	0.114349776
1	0.304166667	0.185416667	0.183333333	0.2625	0.260416667	0.13125	0.15	0.322916667	0.04375	0.239583333	0.295833333	0.13125	0.439583333	0.083333333	0.045833333	0.291666667	0.210416667	0.133333333	0.152083333	0.354166667	0.16875	0.31875	0.175	0.14375	0.191666667	0.235416667	0.258333333	0.304166667	0.16875	0.15	0.141666667	0.025	0.222916667	0.241666667	0.239583333	0.166666667	0.3125	0.1875	0.177083333
1	0.279749478	0.171189979	0.233820459	0.290187891	0.231732777	0.141962422	0.158663883	0.325678497	0.039665971	0.237995825	0.292275574	0.162839248	0.457202505	0.089770355	0.043841336	0.258872651	0.204592902	0.183716075	0.121085595	0.375782881	0.171189979	0.340292276	0.160751566	0.146137787	0.235908142	0.219206681	0.227557411	0.340292276	0.139874739	0.167014614	0.173277662	0.018789144	0.169102296	0.263048017	0.24217119	0.129436326	0.271398747	0.21085595	0.17954071
1	0.251046025	0.20292887	0.20083682	0.313807531	0.192468619	0.192468619	0.177824268	0.322175732	0.062761506	0.263598326	0.251046025	0.173640167	0.451882845	0.081589958	0.073221757	0.240585774	0.242677824	0.165271967	0.119246862	0.351464435	0.182008368	0.294979079	0.156903766	0.173640167	0.190376569	0.234309623	0.223849372	0.311715481	0.135983264	0.194560669	0.167364017	0.031380753	0.190376569	0.219665272	0.244769874	0.123430962	0.326359833	0.171548117	0.127615063
1	0.270212766	0.217021277	0.210638298	0.255319149	0.191489362	0.191489362	0.189361702	0.30212766	0.076595745	0.234042553	0.25106383	0.185106383	0.4	0.087234043	0.053191489	0.278723404	0.255319149	0.172340426	0.142553191	0.327659574	0.159574468	0.334042553	0.138297872	0.159574468	0.208510638	0.227659574	0.259574468	0.355319149	0.117021277	0.180851064	0.180851064	0.029787234	0.170212766	0.240425532	0.244680851	0.129787234	0.319148936	0.182978723	0.168085106
1	0.245202559	0.204690832	0.236673774	0.309168443	0.270788913	0.138592751	0.174840085	0.343283582	0.057569296	0.187633262	0.341151386	0.138592751	0.443496802	0.108742004	0.031982942	0.249466951	0.234541578	0.198294243	0.123667377	0.377398721	0.174840085	0.379530917	0.132196162	0.136460554	0.249466951	0.230277186	0.223880597	0.358208955	0.12793177	0.140724947	0.121535181	0.017057569	0.191897655	0.230277186	0.268656716	0.149253731	0.302771855	0.200426439	0.147121535
1	0.216450216	0.231601732	0.19047619	0.274891775	0.203463203	0.173160173	0.173160173	0.287878788	0.088744589	0.261904762	0.264069264	0.158008658	0.402597403	0.084415584	0.045454545	0.244588745	0.285714286	0.132034632	0.138528139	0.331168831	0.155844156	0.313852814	0.134199134	0.162337662	0.168831169	0.253246753	0.220779221	0.326839827	0.108225108	0.188311688	0.158008658	0.045454545	0.238095238	0.253246753	0.216450216	0.101731602	0.346320346	0.173160173	0.101731602
1	0.256521739	0.22173913	0.210869565	0.302173913	0.180434783	0.195652174	0.2	0.27826087	0.080434783	0.256521739	0.258695652	0.186956522	0.408695652	0.12826087	0.054347826	0.286956522	0.25	0.156521739	0.123913043	0.397826087	0.139130435	0.273913043	0.206521739	0.147826087	0.2	0.245652174	0.254347826	0.280434783	0.189130435	0.165217391	0.204347826	0.030434783	0.230434783	0.269565217	0.232608696	0.139130435	0.334782609	0.22173913	0.143478261
1	0.259259259	0.222222222	0.241830065	0.25708061	0.226579521	0.217864924	0.148148148	0.359477124	0.080610022	0.206971678	0.276688453	0.196078431	0.40087146	0.119825708	0.063180828	0.252723312	0.263616558	0.196078431	0.128540305	0.352941176	0.167755991	0.376906318	0.154684096	0.145969499	0.235294118	0.237472767	0.25708061	0.368191721	0.128540305	0.17211329	0.178649237	0.02832244	0.250544662	0.281045752	0.250544662	0.128540305	0.337690632	0.176470588	0.14379085
1	0.251641138	0.199124726	0.216630197	0.284463895	0.20131291	0.185995624	0.18380744	0.319474836	0.067833698	0.245076586	0.280087527	0.144420131	0.424507659	0.100656455	0.050328228	0.269146608	0.234135667	0.185995624	0.131291028	0.376367615	0.148796499	0.312910284	0.168490153	0.157549234	0.214442013	0.210065646	0.245076586	0.328227571	0.148796499	0.177242888	0.203501094	0.037199125	0.207877462	0.227571116	0.238512035	0.098468271	0.341356674	0.194748359	0.10940919
1	0.25	0.212719298	0.23245614	0.291666667	0.212719298	0.177631579	0.171052632	0.317982456	0.067982456	0.254385965	0.289473684	0.160087719	0.388157895	0.140350877	0.074561404	0.25877193	0.243421053	0.201754386	0.114035088	0.396929825	0.131578947	0.348684211	0.168859649	0.160087719	0.228070175	0.221491228	0.25	0.344298246	0.160087719	0.168859649	0.182017544	0.035087719	0.210526316	0.236842105	0.254385965	0.131578947	0.326754386	0.212719298	0.135964912
1	0.252747253	0.195604396	0.250549451	0.314285714	0.2	0.164835165	0.191208791	0.283516484	0.072527473	0.254945055	0.281318681	0.164835165	0.463736264	0.098901099	0.050549451	0.263736264	0.243956044	0.193406593	0.116483516	0.367032967	0.195604396	0.32967033	0.171428571	0.158241758	0.232967033	0.213186813	0.232967033	0.325274725	0.167032967	0.162637363	0.173626374	0.037362637	0.182417582	0.221978022	0.257142857	0.120879121	0.316483516	0.232967033	0.131868132
1	0.233480176	0.240088106	0.202643172	0.31277533	0.193832599	0.145374449	0.226872247	0.264317181	0.070484581	0.211453744	0.330396476	0.143171806	0.392070485	0.094713656	0.059471366	0.22907489	0.279735683	0.158590308	0.145374449	0.332599119	0.154185022	0.323788546	0.129955947	0.213656388	0.198237885	0.275330396	0.215859031	0.31277533	0.118942731	0.224669604	0.169603524	0.044052863	0.211453744	0.251101322	0.215859031	0.136563877	0.31277533	0.171806167	0.160792952
