label	edp0	edp1	edp2	edp3	edp4	edp5	edp6	edp7	edp8	edp9	edp10	edp11	edp12	edp13	edp14	edp15	edp16	edp17	edp18	edp19
2	2.255851064	2.781382979	2.250638298	2.648510638	2.919574468	2.468723404	2.515744681	2.714042553	2.221595745	2.898404255	3.125851064	2.044042553	2.653297872	2.658617021	3.129361702	2.032446809	2.084042553	3.645638298	2.144893617	2.605851064
2	1.935471491	2.475347222	2.543768275	2.783278509	3.015698099	2.392817982	2.41938962	2.629769737	2.153051901	3.290113304	2.921875	2.268585526	2.293000731	2.579477339	2.878782895	2.08813962	2.249725877	3.355025585	2.272934942	2.859521199
2	2.102820122	2.654458841	2.728582317	2.967987805	3.037385671	2.536852134	2.595884146	2.754039634	2.334717988	3.546303354	3.10929878	2.366196646	2.41086128	2.721112805	3.178391768	2.24527439	2.375838415	3.362766768	2.405830793	3.107583841
2	2.031566901	2.543679577	2.720792254	2.862869718	3.009806338	2.470757042	2.502693662	2.720088028	2.16681338	3.385369718	2.96040493	2.31790493	2.356038732	2.600757042	2.879982394	2.163503521	2.31153169	3.320299296	2.300545775	2.940616197
2	3.212316176	3.533455882	2.831985294	3.245955882	3.132536765	2.993382353	3.241176471	3.443566176	2.727205882	3.537867647	4.013419118	2.589338235	3.288602941	3.435294118	3.49375	2.869669118	2.991544118	4.320588235	2.628492647	3.727022059
2	2.000397527	2.516210247	2.428312721	2.714178445	2.883701413	2.501634276	2.476722615	2.551545936	2.223012367	2.776899293	2.708524735	2.175220848	2.182287986	2.571068905	2.790591873	1.945008834	1.858171378	3.677075972	2.298984099	2.427959364
2	2.123051075	2.688239247	2.097244624	2.530040323	3.202217742	2.578293011	2.751948925	2.829502688	2.222244624	3.267405914	3.342271505	2.064717742	2.907728495	3.234072581	2.986357527	2.120228495	2.183803763	3.882459677	2.26686828	2.946303763
2	2.434988318	3.35625	2.336273364	2.773422897	3.338259346	2.576343458	2.649123832	2.751810748	2.311623832	3.113376168	3.37307243	2.178095794	3.033235981	2.822838785	3.069450935	2.284404206	2.300992991	3.997955607	2.33463785	2.872371495
2	2.227272727	2.616224747	2.353661616	2.860479798	3.013194444	2.667739899	2.548989899	2.526388889	2.306628788	2.470643939	2.881313131	2.280681818	2.17645202	2.78030303	2.912310606	1.926578283	1.719255051	4.28459596	2.42260101	2.334659091
2	2.388674033	2.977486188	2.325	3.210220994	3.198480663	2.684944751	3.195165746	2.969889503	2.553176796	3.638121547	3.517679558	2.26339779	3.139226519	3.508977901	3.290745856	2.24461326	2.34820442	3.930801105	2.360359116	3.258839779
2	2.533130081	3.045020325	2.954369919	3.151930894	3.491056911	3.30995935	2.695630081	3.411890244	2.698170732	3.267987805	3.955589431	2.577134146	2.766158537	3.630894309	3.398780488	2.432418699	2.169715447	5.674695122	2.938414634	3.142479675
2	2.45045	2.99325	2.80495	2.95975	3.40725	3.18995	2.55885	3.19265	2.56965	3.12195	3.69865	2.51705	2.36605	3.44295	3.46155	2.32515	2.13105	5.47215	2.80975	2.96375
2	1.94855948	2.464265799	2.457295539	2.618726766	2.661570632	2.44855948	2.25144052	2.730343866	2.169005576	2.919656134	2.808410781	1.985920074	2.094842007	2.607574349	2.8241171	2.003671004	1.931644981	3.352462825	2.338057621	2.546421933
2	2.193528369	2.519533097	2.209544917	2.64394208	2.873552009	2.607003546	2.414745863	2.408599291	2.18856383	2.442405437	2.769533097	2.316341608	2.10322104	2.618410165	2.782771868	1.843646572	1.640750591	4.161731678	2.310963357	2.263800236
2	3.222798295	4.390553977	3.311576705	3.773224432	3.465411932	4.416974432	3.519815341	3.396519886	3.164559659	3.477201705	3.899786932	3.041974432	3.092400568	3.727769886	3.784446023	2.787286932	2.478196023	5.545667614	3.102769886	3.436008523
2	2.318188623	2.727769461	2.390344311	2.687724551	3.004191617	2.356886228	2.315494012	2.435479042	2.258982036	2.75007485	2.691841317	2.053368263	2.38997006	2.501272455	2.899326347	2.068787425	1.895583832	3.737350299	2.455464072	2.599251497
2	2.241957364	2.665729974	2.414825581	2.898481912	3.0249677	2.828197674	2.661595607	2.560626615	2.338921189	2.537241602	2.885432817	2.379295866	2.382784238	2.738598191	3.030071059	2.000484496	1.797835917	4.331427649	2.417797158	2.3375
2	3.08287037	4.100771605	3.039969136	3.503395062	3.099537037	4.13904321	3.376388889	3.085185185	2.880709877	3.151851852	3.587191358	2.892592593	2.609104938	3.184567901	3.565895062	2.609876543	2.326697531	5.039197531	2.798919753	3.225308642
2	2.485923077	2.870769231	2.449230769	2.891	3.504461538	2.536461538	2.531	2.632	2.314461538	2.914	2.950076923	2.196307692	2.541230769	2.669615385	3.012538462	2.165307692	2.029769231	4.169307692	2.604846154	2.800076923
2	2.284703504	3.268463612	2.441374663	2.865296496	2.990161725	2.673584906	2.66745283	2.582951482	2.252628032	2.454514825	2.809636119	2.360579515	2.148315364	2.708894879	2.930929919	2.111590297	1.85916442	4.371091644	2.280256065	2.252156334
2	3.209549689	4.194177019	3.149456522	3.523059006	3.258307453	4.282220497	3.446040373	3.077251553	2.930667702	3.28423913	3.666071429	2.950698758	2.869487578	3.336878882	3.72802795	2.739363354	2.425232919	5.117003106	2.913897516	3.36265528
2	2.414838957	2.994976994	2.546127301	2.734317485	3.341602761	2.593826687	2.468903374	2.523504601	2.392523006	2.821510736	2.83523773	2.133550614	2.504486196	2.635927914	3.03071319	2.16315184	2.021894172	4.007860429	2.499118098	2.689608896
2	2.345774148	2.938174716	2.452308239	2.642151989	3.104367898	2.531995739	2.405078125	2.424041193	2.359055398	2.681356534	2.640731534	2.036541193	2.36587358	2.483558239	2.81274858	2.000461648	1.94272017	3.805433239	2.43022017	2.564950284
2	2.754126794	3.331279904	2.59527512	3.210107656	3.513696172	2.797308612	3.174222488	3.149700957	2.700897129	3.198504785	3.654844498	2.428169856	3.240490431	3.045155502	3.362380383	2.56034689	2.537858852	4.144078947	2.568361244	3.137739234
2	2.563601824	2.901595745	2.595288754	3.011322188	3.413525836	2.615197568	2.577659574	2.626215805	2.422644377	2.966489362	2.978039514	2.244908815	2.621884498	2.701899696	3.101823708	2.24612462	2.06056231	3.925759878	2.60881459	2.813221885
2	4.248044218	3.797363946	3.921343537	3.89957483	4.350085034	3.416071429	3.647704082	4.145663265	3.568962585	4.758078231	3.994132653	3.334098639	3.700765306	3.786989796	3.804166667	3.492942177	4.371683673	4.565731293	4.065391156	3.933758503
2	2.433491736	3.085103306	3.088078512	3.307665289	3.387252066	2.958119835	2.899855372	3.142871901	2.539483471	3.888822314	3.466342975	2.673243802	2.709235537	3.120971074	3.417004132	2.615433884	2.739483471	3.943285124	2.728904959	3.520144628
2	2.099720149	2.509794776	2.958488806	2.525279851	2.568563433	2.674533582	2.427891791	2.682182836	2.033675373	2.996548507	2.717630597	2.417070896	2.584235075	2.243936567	2.414085821	2.365205224	1.92994403	2.467630597	2.463899254	2.402891791
2	2.525221631	3.177349291	3.250797872	3.500886525	3.498714539	3.017154255	3.024157801	3.163076241	2.682801418	4.115913121	3.618661348	2.784884752	2.802039007	3.284530142	3.632003546	2.720212766	2.772562057	4.06179078	2.87606383	3.637411348
2	2.953466742	4.069673055	3.579988726	4.536781285	3.821505073	3.537795941	4.265924464	3.854481398	3.702170237	4.39464487	3.947914318	3.501296505	3.521589628	3.596166855	4.062091319	3.04343292	2.911612176	4.100084555	3.23542841	3.558342728
2	3.267134146	4.127743902	4.343231707	4.648109756	4.206768293	4.006890244	4.145792683	4.227317073	3.434390244	5.68847561	4.994085366	3.824329268	3.734146341	4.346463415	4.440853659	3.614878049	3.878536585	4.882987805	3.528292683	5.07054878
2	2.366793893	2.827480916	2.841221374	2.923473282	2.97480916	3.181679389	2.689122137	2.496374046	2.499618321	2.459351145	2.624427481	2.69980916	2.024618321	2.595229008	2.837977099	2.456679389	2.15610687	2.898664122	2.322900763	1.990458015
2	2.867045455	3.523358586	3.660530303	3.831944444	3.671893939	3.38709596	3.356691919	3.712146465	2.978156566	4.576641414	4.076944444	3.080328283	3.028863636	3.61209596	3.827550505	3.101489899	3.211691919	4.395833333	3.175681818	4.119772727
2	2.781086142	3.662734082	3.287921348	3.912546816	3.908426966	3.048970037	3.576404494	3.552808989	3.667041199	4.230337079	4.074438202	3.43670412	3.164794007	4.58417603	3.866198502	2.719850187	2.430898876	5.090168539	3.395131086	3.216292135
2	2.639865819	3.706038136	3.382309322	4.06394774	3.421927966	2.90674435	3.625529661	3.540995763	3.553213277	3.870091808	3.260346045	2.907450565	3.154837571	3.183227401	3.987535311	2.717549435	2.642196328	4.282591808	2.90095339	3.252577684
