label	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20	Xc2.lambda21	Xc2.lambda22	Xc2.lambda23	Xc2.lambda24	Xc2.lambda25	Xc2.lambda26	Xc2.lambda27	Xc2.lambda28	Xc2.lambda29	Xc2.lambda30
1	15.12694521	4.40056588	7.425954923	6.875884188	0.275035368	15.12694521	4.950636615	5.225671983	0.550070735	4.125530513	15.67701595	7.425954923	2.750353675	3.575459778	3.025389043	7.976025658	6.875884188	1.375176838	4.40056588	7.976025658	0.025099052	0.024475766	0.024856125	0.025336581	0.024008803	0.024363935	0.02107827	0.024978404	0.02265808	0.024702404	0.025067465	0.023738079	0.02486955	0.025076061	0.024495245	0.023707488	0.023084661	0.024226325	0.024932247	0.024820975	0.024797559	0.023450875	0.023815758	0.022828172	0.024197899	0.024764728	0.023479693	0.025058713	0.023976477	0.023019244
1	15.68098458	8.96056262	1.991236138	4.729185827	0	6.720421965	10.95179876	8.462753585	0.746713552	6.22261293	10.95179876	1.991236138	1.493427103	1.74233162	4.978090344	8.711658102	6.720421965	0.995618069	1.991236138	8.213849068	0.026600222	0.025024323	0.024488434	0.024105162	0.0249177	0.024642914	0.024045238	0.025515281	0.024347781	0.025831402	0.026319212	0.023973039	0.025325354	0.023946906	0.024360775	0.024065436	0.025030758	0.025846463	0.024514367	0.0260805	0.024014782	0.026983138	0.02358369	0.025549799	0.025903114	0.02432214	0.025483079	0.025469764	0.026067472	0.024737241
1	7.598261875	6.838435687	6.331884896	6.838435687	0	6.0786095	11.14411742	3.799130937	2.279478562	8.864638854	10.38429123	7.851537271	3.799130937	3.03930475	2.786029354	8.358088062	3.799130937	0.253275396	4.305681729	9.371189646	0.026207463	0.026610839	0.025389643	0.024709155	0.023512145	0.023984459	0.025022837	0.0253657	0.026712689	0.025175816	0.025307107	0.023102444	0.023792866	0.026343792	0.024417291	0.024892867	0.025382367	0.023817564	0.02448822	0.024361295	0.023973375	0.02500588	0.023810623	0.024117317	0.026049617	0.025206198	0.025012671	0.02409006	0.024703124	0.02615918
1	9.322225219	8.095616637	3.189182312	7.114329772	0	7.114329772	8.095616637	6.869008056	1.717252014	7.359651489	11.03947723	5.397077758	2.943860595	3.679825744	3.189182312	5.642399475	5.642399475	0.735965149	1.96257373	10.05819037	0.025687454	0.025913977	0.026140136	0.025105125	0.024993593	0.025660285	0.023411979	0.026677722	0.02452619	0.024762258	0.024211098	0.02373315	0.024540928	0.025084364	0.026826682	0.023617396	0.024525537	0.025108872	0.024724265	0.024641259	0.025246033	0.025387978	0.025494181	0.02621482	0.024714117	0.025277198	0.02489421	0.024878492	0.025743054	0.026935929
1	10.11468635	8.38778868	2.220297004	7.154290345	0	6.414191343	8.141089013	6.907590678	1.480198002	5.920792009	13.56848169	5.674092342	1.726897669	4.440594007	3.947194673	8.881188014	3.947194673	0.246699667	1.973597336	8.141089013	0.026483869	0.025423127	0.025909407	0.025526532	0.024272979	0.026268026	0.023342612	0.025551186	0.025568194	0.024351604	0.025138233	0.024614405	0.025392366	0.023961319	0.025444277	0.024018829	0.026088668	0.024678494	0.022591422	0.02569596	0.024571808	0.025144571	0.02572291	0.026205394	0.024254276	0.025405882	0.026603675	0.02553748	0.025276414	0.024256412
1	12.03149839	7.770342707	3.509187029	5.263780543	0	5.765092976	12.03149839	5.263780543	0.501312433	8.522311356	11.27952974	4.010499462	2.255905947	3.509187029	3.509187029	7.519686491	6.015749193	0.250656216	2.255905947	9.524936222	0.025228698	0.025265045	0.025792644	0.025805679	0.023406324	0.024620395	0.022394218	0.025617806	0.024556688	0.025240687	0.025048174	0.023747576	0.025542533	0.024778961	0.025593093	0.02674255	0.024622904	0.022735314	0.025174161	0.025194905	0.024516974	0.025376933	0.02610764	0.023928497	0.024641018	0.025491847	0.025717045	0.025051157	0.025322138	0.026082179
1	10.26199756	6.670298414	2.822049329	6.413748475	0	8.722697925	7.183398292	5.900648597	3.078599268	8.209598048	13.34059683	7.183398292	1.539299634	4.361348963	3.335149207	6.926848353	6.157198536	0	3.078599268	7.953048109	0.025403655	0.024660955	0.024753441	0.025089018	0.024728131	0.024794839	0.0241739	0.025976305	0.025919017	0.024617889	0.02437715	0.02515549	0.026189079	0.024448585	0.025691812	0.022752591	0.025445125	0.024278292	0.026292896	0.025061029	0.023953675	0.02212404	0.02610228	0.025097926	0.024744835	0.026097712	0.02151758	0.024076884	0.024865571	0.025060359
1	11.38979475	9.451106285	3.877376938	5.816065406	0	4.362049055	10.90512264	6.543073582	0.242336059	7.754753875	10.90512264	1.454016352	2.423360586	1.69635241	3.635040879	8.239425992	4.604385113	0.727008176	1.211680293	10.42045052	0.027217778	0.025111841	0.026036373	0.023686835	0.024815172	0.024956651	0.02246598	0.025507441	0.025939758	0.026128117	0.024361177	0.0248535	0.024390755	0.025145464	0.026907007	0.025092763	0.025496919	0.023804125	0.026175717	0.02507691	0.024219719	0.026791071	0.026164173	0.025465797	0.023869406	0.025398371	0.026060557	0.02512737	0.024580494	0.026816704
1	12.80314764	9.356146353	1.969715022	5.41671631	0.246214378	6.155359443	10.09478949	7.140216954	0.492428755	3.939430043	12.80314764	2.215929399	1.969715022	2.954572533	3.20078691	8.125074464	6.155359443	0.246214378	1.723500644	10.34100386	0.026169471	0.024903686	0.026465185	0.025096142	0.025108109	0.025164782	0.024321498	0.025378304	0.024909942	0.026636128	0.024796091	0.025253946	0.024276653	0.024885241	0.026190174	0.024800423	0.024708714	0.024464256	0.02372767	0.025437572	0.024281949	0.02713634	0.025104146	0.024589124	0.025343805	0.024811267	0.025730577	0.024050506	0.024423035	0.025620888
1	8.661042401	7.42375063	2.969500252	5.939000504	0	8.166125693	9.650875818	5.939000504	1.237291772	4.949167086	12.12545936	5.691542149	1.979666835	2.227125189	2.227125189	6.433917212	4.949167086	0.989833417	2.722041898	13.36275113	0.026747722	0.025496861	0.02630888	0.024710808	0.025263786	0.024261255	0.023900189	0.026416241	0.02445967	0.024645471	0.024034265	0.024544739	0.025212097	0.026264303	0.025805899	0.02345349	0.023923547	0.024969204	0.025007219	0.024978101	0.02349891	0.024573255	0.024584958	0.027041814	0.025625526	0.026757303	0.024161765	0.026637008	0.023525038	0.025732323
1	14.33160159	11.60177271	0.909942958	6.369600705	0	5.004686268	6.824572184	6.824572184	1.137428697	3.867257571	12.51171567	0.682457218	1.137428697	1.137428697	5.687143487	4.32222905	5.004686268	1.137428697	1.364914437	8.6444581	0.025859087	0.025901927	0.025430164	0.02785894	0.025441048	0.026716096	0.023007628	0.024074089	0.025773713	0.025791777	0.02708639	0.024245006	0.025133144	0.025925882	0.027189251	0.02505199	0.025505624	0.025938529	0.026560583	0.024606535	0.025126333	0.026627946	0.024897775	0.026017456	0.026435876	0.025858703	0.026222279	0.026222405	0.02694908	0.025059006
1	29.12584703	42.42242937	1.055284313	8.442274502	1.266341175	11.60812744	11.18601371	25.74893723	8.653331364	4.010080388	20.2614588	4.432194113	1.477398038	2.321625488	21.31674312	7.598047052	7.386990189	0.633170588	0.633170588	13.08552548	0.027286419	0.027012757	0.02628331	0.025226859	0.026251385	0.026832649	0.025946643	0.02546547	0.026130704	0.026958063	0.025479276	0.025729109	0.025896843	0.026566091	0.026672391	0.025691819	0.026781317	0.025875418	0.025433743	0.026457858	0.025444907	0.026497278	0.02764749	0.025893029	0.0274566	0.026604154	0.025695215	0.02637167	0.026970281	0.026384389
1	16.59201715	14.03939912	10.21047209	11.2315193	1.531570813	9.699948485	16.33675534	17.86832616	3.063141627	20.42094418	29.35510726	12.76309011	5.105236045	12.76309011	11.7420429	23.73934761	13.52887552	3.573665231	5.360497847	19.65515877	0.02516975	0.024477497	0.024645717	0.023984819	0.024684367	0.024799065	0.0246245	0.024388225	0.023867338	0.024561593	0.025076566	0.024913965	0.025084815	0.025578689	0.024489688	0.024471039	0.024821393	0.025358899	0.025399528	0.025422931	0.024376601	0.025138977	0.024857908	0.024225607	0.025522161	0.024908807	0.024960069	0.024730351	0.025002485	0.025194851
1	18.05550209	12.63885146	7.738072323	7.996008068	1.031742976	15.73408039	15.2182089	13.92853018	2.579357441	13.41265869	33.78958248	7.996008068	3.095228929	10.57536551	10.05949402	16.50788762	13.15472295	5.158714882	4.126971906	17.5396306	0.024762552	0.025638474	0.02534134	0.024758916	0.024434889	0.024385281	0.023799985	0.025039521	0.024102242	0.024102231	0.025464221	0.024328109	0.024285803	0.02531451	0.024922032	0.023697762	0.023903642	0.026280182	0.026126393	0.02460834	0.025392657	0.024354927	0.025260705	0.024528217	0.025026359	0.024448055	0.024759419	0.024167666	0.02395054	0.024879288
1	14.4457751	7.603039528	5.57556232	8.616778132	0	10.39082069	7.603039528	5.828996971	0.506869302	3.801519764	12.16486324	3.548085113	2.027477207	2.280911858	4.561823717	9.883951386	8.10990883	2.280911858	5.57556232	7.096170226	0.026091334	0.025031377	0.025016617	0.024557725	0.024847143	0.025179939	0.021536927	0.025650787	0.023917652	0.02593345	0.025756419	0.025496565	0.025618534	0.023491069	0.025614307	0.02447091	0.024406833	0.024489912	0.024521487	0.025873903	0.024211473	0.025096425	0.023759475	0.024747047	0.023499116	0.02622923	0.022736169	0.026339854	0.026846196	0.025597472
1	15.44803419	8.496418803	3.347074074	6.694148148	0.257467236	11.84349288	5.664279202	6.436680911	1.802270655	4.634410256	13.90323077	4.119475783	2.059737892	3.60454131	3.862008547	10.29868946	8.238951566	1.287336182	5.149344729	6.436680911	0.025303452	0.025085946	0.025816287	0.024989028	0.023469908	0.024146449	0.023288849	0.025436327	0.023662887	0.024780641	0.026049811	0.026150693	0.026397859	0.024388341	0.025131456	0.022715204	0.025627283	0.025912738	0.025946743	0.02326058	0.024712331	0.023196796	0.024046636	0.025476895	0.023668883	0.023911367	0.025462058	0.024145343	0.025691526	0.024660448
1	19.53189713	9.147850553	5.686501695	6.922697716	0	8.653372145	7.16993692	6.180980103	1.236196021	5.192023287	11.12576419	3.708588062	2.225152837	3.708588062	6.428219307	4.697544878	4.450305674	0.988956817	2.96687045	8.40613294	0.024795941	0.024718785	0.024284083	0.02364417	0.024784358	0.025235155	0.022642678	0.025626664	0.024257722	0.026172614	0.025004389	0.025742404	0.027740243	0.024131717	0.02578275	0.024883762	0.024214127	0.024224003	0.027215007	0.024401626	0.023980859	0.026874848	0.026695231	0.025739953	0.023133595	0.025512808	0.025334927	0.025077431	0.024394531	0.026514414
