label	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
1	0.347629797	0.340857788	0.311512415	0.399548533	0.325056433	0.275395034	0.571106095	0.155756208	0.273137698	0.424379233	0.246049661	0.329571106	0.564334086	0.338600451	0.097065463	0.415349887	0.275395034	0.309255079	0.408577878	0.155756208	0.435665914	0.374717833	0.406320542	0.218961625	0.329571106	0.309255079	0.361173815	0.338600451	0.442437923	0.218961625	0.128668172	0.731376975	0.139954853	0.507900677	0.225733634	0.266365688	0.451467269	0.347629797	0.200902935
1	0.346153846	0.334841629	0.319004525	0.409502262	0.325791855	0.264705882	0.590497738	0.147058824	0.262443439	0.429864253	0.230769231	0.339366516	0.547511312	0.341628959	0.110859729	0.402714932	0.280542986	0.316742081	0.382352941	0.165158371	0.452488688	0.357466063	0.457013575	0.185520362	0.339366516	0.309954751	0.350678733	0.325791855	0.488687783	0.185520362	0.106334842	0.737556561	0.156108597	0.502262443	0.271493213	0.226244344	0.454751131	0.346153846	0.199095023
1	0.344671202	0.342403628	0.31292517	0.390022676	0.324263039	0.285714286	0.53968254	0.174603175	0.285714286	0.430839002	0.229024943	0.340136054	0.541950113	0.346938776	0.111111111	0.428571429	0.258503401	0.31292517	0.380952381	0.160997732	0.458049887	0.344671202	0.426303855	0.229024943	0.340136054	0.287981859	0.371882086	0.315192744	0.455782313	0.229024943	0.12244898	0.757369615	0.120181406	0.512471655	0.263038549	0.224489796	0.442176871	0.344671202	0.213151927
1	0.339449541	0.339449541	0.321100917	0.419724771	0.334862385	0.245412844	0.623853211	0.137614679	0.23853211	0.405963303	0.26146789	0.332568807	0.55733945	0.346330275	0.096330275	0.387614679	0.298165138	0.314220183	0.380733945	0.176605505	0.44266055	0.380733945	0.456422018	0.162844037	0.332568807	0.325688073	0.341743119	0.346330275	0.490825688	0.162844037	0.103211009	0.73853211	0.158256881	0.483944954	0.25	0.266055046	0.467889908	0.339449541	0.19266055
1	0.327981651	0.369266055	0.302752294	0.419724771	0.348623853	0.231651376	0.628440367	0.142201835	0.229357798	0.403669725	0.277522936	0.318807339	0.55733945	0.373853211	0.068807339	0.378440367	0.321100917	0.300458716	0.385321101	0.172018349	0.44266055	0.401376147	0.422018349	0.176605505	0.318807339	0.348623853	0.332568807	0.369266055	0.45412844	0.176605505	0.107798165	0.747706422	0.144495413	0.520642202	0.23853211	0.240825688	0.470183486	0.327981651	0.201834862
1	0.370114943	0.298850575	0.331034483	0.409195402	0.356321839	0.234482759	0.567816092	0.206896552	0.225287356	0.427586207	0.216091954	0.356321839	0.551724138	0.372413793	0.075862069	0.427586207	0.250574713	0.32183908	0.402298851	0.149425287	0.448275862	0.317241379	0.475862069	0.206896552	0.356321839	0.262068966	0.381609195	0.296551724	0.496551724	0.206896552	0.12183908	0.733333333	0.144827586	0.510344828	0.271264368	0.218390805	0.448275862	0.370114943	0.181609195
1	0.318706697	0.3926097	0.288683603	0.357967667	0.381062356	0.260969977	0.632794457	0.11778291	0.249422633	0.35334873	0.344110855	0.302540416	0.540415704	0.397228637	0.062355658	0.401847575	0.321016166	0.277136259	0.35334873	0.187066975	0.459584296	0.43187067	0.383371824	0.184757506	0.302540416	0.367205543	0.330254042	0.374133949	0.441108545	0.184757506	0.124711316	0.741339492	0.133949192	0.540415704	0.2147806	0.244803695	0.491916859	0.318706697	0.189376443
1	0.355450237	0.451184834	0.193364929	0.327962085	0.451184834	0.220853081	0.652132701	0.12985782	0.218009479	0.327962085	0.475829384	0.196208531	0.634123223	0.328909953	0.036966825	0.492890995	0.316587678	0.190521327	0.384834123	0.2492891	0.365876777	0.453080569	0.274881517	0.272037915	0.196208531	0.409478673	0.394312796	0.351658768	0.376303318	0.272037915	0.21042654	0.701421801	0.088151659	0.580094787	0.131753555	0.288151659	0.433175355	0.355450237	0.211374408
1	0.287265548	0.355380059	0.357354393	0.396841066	0.281342547	0.321816387	0.529121422	0.162882527	0.307996051	0.422507404	0.1994077	0.378084896	0.545903258	0.306021718	0.148075025	0.365251728	0.291214215	0.343534057	0.33958539	0.206317868	0.454096742	0.372161895	0.408687068	0.219151037	0.378084896	0.322803554	0.29911155	0.32082922	0.460019743	0.219151037	0.103652517	0.789733465	0.106614018	0.413622902	0.297137216	0.289239882	0.470878578	0.287265548	0.241855874
1	0.292273236	0.340425532	0.367301232	0.39193729	0.273236282	0.334826428	0.547592385	0.139977604	0.312430011	0.409854423	0.204927212	0.385218365	0.525195969	0.343784994	0.131019037	0.36506159	0.290033595	0.344904815	0.330347144	0.194848824	0.474804031	0.350503919	0.449048152	0.200447928	0.385218365	0.31131019	0.303471445	0.302351624	0.497200448	0.200447928	0.089585666	0.809630459	0.100783875	0.473684211	0.282194849	0.244120941	0.492721165	0.292273236	0.215005599
1	0.355509356	0.401247401	0.243243243	0.459459459	0.288981289	0.251559252	0.659043659	0.108108108	0.232848233	0.478170478	0.232848233	0.288981289	0.588357588	0.343035343	0.068607069	0.442827443	0.332640333	0.224532225	0.390852391	0.197505198	0.411642412	0.422037422	0.382536383	0.195426195	0.288981289	0.351351351	0.35966736	0.384615385	0.41995842	0.195426195	0.091476091	0.775467775	0.133056133	0.478170478	0.239085239	0.282744283	0.392931393	0.355509356	0.251559252
1	0.325	0.414583333	0.260416667	0.425	0.3125	0.2625	0.629166667	0.11875	0.252083333	0.4375	0.260416667	0.302083333	0.558333333	0.3625	0.079166667	0.4125	0.3375	0.25	0.38125	0.177083333	0.441666667	0.414583333	0.370833333	0.214583333	0.302083333	0.358333333	0.339583333	0.38125	0.404166667	0.214583333	0.102083333	0.797916667	0.1	0.5125	0.239583333	0.247916667	0.420833333	0.325	0.254166667
1	0.348643006	0.384133612	0.267223382	0.369519833	0.373695198	0.256784969	0.620041754	0.131524008	0.248434238	0.402922756	0.30480167	0.292275574	0.532359081	0.384133612	0.083507307	0.438413361	0.302713987	0.258872651	0.340292276	0.192066806	0.467640919	0.407098121	0.39039666	0.202505219	0.292275574	0.348643006	0.35908142	0.352818372	0.444676409	0.202505219	0.108559499	0.772442589	0.118997912	0.530271399	0.217118998	0.252609603	0.465553236	0.348643006	0.185803758
1	0.329087049	0.373673036	0.297239915	0.397027601	0.365180467	0.237791932	0.609341826	0.154989384	0.23566879	0.411889597	0.276008493	0.312101911	0.558386412	0.367303609	0.074309979	0.397027601	0.307855626	0.295116773	0.367303609	0.191082803	0.441613588	0.409766454	0.407643312	0.182590234	0.312101911	0.354564756	0.333333333	0.360934183	0.456475584	0.182590234	0.112526539	0.772823779	0.114649682	0.494692144	0.237791932	0.267515924	0.460721868	0.329087049	0.210191083
1	0.34893617	0.380851064	0.270212766	0.461702128	0.295744681	0.242553191	0.627659574	0.134042553	0.238297872	0.478723404	0.214893617	0.306382979	0.563829787	0.363829787	0.072340426	0.414893617	0.319148936	0.265957447	0.385106383	0.178723404	0.436170213	0.376595745	0.459574468	0.163829787	0.306382979	0.338297872	0.355319149	0.353191489	0.482978723	0.163829787	0.078723404	0.810638298	0.110638298	0.508510638	0.231914894	0.259574468	0.425531915	0.34893617	0.225531915
1	0.362850972	0.332613391	0.304535637	0.397408207	0.3412527	0.261339093	0.585313175	0.155507559	0.259179266	0.414686825	0.265658747	0.319654428	0.570194384	0.358531317	0.071274298	0.44924406	0.24838013	0.30237581	0.371490281	0.198704104	0.429805616	0.354211663	0.468682505	0.177105832	0.319654428	0.300215983	0.38012959	0.300215983	0.522678186	0.177105832	0.118790497	0.719222462	0.161987041	0.522678186	0.237580994	0.239740821	0.447084233	0.362850972	0.190064795
1	0.31670282	0.383947939	0.299349241	0.381778742	0.394793926	0.223427332	0.613882863	0.180043384	0.206073753	0.386117137	0.305856833	0.30802603	0.555314534	0.351409978	0.093275488	0.383947939	0.334056399	0.281995662	0.386117137	0.169197397	0.444685466	0.4164859	0.353579176	0.229934924	0.30802603	0.355748373	0.336225597	0.377440347	0.392624729	0.229934924	0.134490239	0.724511931	0.140997831	0.490238612	0.247288503	0.262472885	0.462039046	0.31670282	0.221258134
1	0.317391304	0.369565217	0.313043478	0.376086957	0.352173913	0.27173913	0.593478261	0.141304348	0.265217391	0.404347826	0.27173913	0.323913043	0.547826087	0.356521739	0.095652174	0.397826087	0.295652174	0.306521739	0.367391304	0.180434783	0.452173913	0.413043478	0.4	0.186956522	0.323913043	0.35	0.326086957	0.35	0.463043478	0.186956522	0.110869565	0.739130435	0.15	0.489130435	0.265217391	0.245652174	0.476086957	0.317391304	0.206521739
1	0.336244541	0.384279476	0.279475983	0.368995633	0.379912664	0.251091703	0.600436681	0.15720524	0.242358079	0.434497817	0.277292576	0.288209607	0.548034934	0.364628821	0.087336245	0.401746725	0.327510917	0.270742358	0.375545852	0.172489083	0.451965066	0.408296943	0.395196507	0.19650655	0.288209607	0.364628821	0.347161572	0.362445415	0.441048035	0.19650655	0.133187773	0.73580786	0.131004367	0.554585153	0.229257642	0.216157205	0.465065502	0.336244541	0.198689956
1	0.323851204	0.382932166	0.29321663	0.411378556	0.341356674	0.24726477	0.617067834	0.13785558	0.245076586	0.435448578	0.266958425	0.297592998	0.560175055	0.319474836	0.120350109	0.369803063	0.33916849	0.291028446	0.411378556	0.148796499	0.439824945	0.420131291	0.391684902	0.188183807	0.297592998	0.369803063	0.332603939	0.387308534	0.424507659	0.188183807	0.115973742	0.739606127	0.144420131	0.512035011	0.240700219	0.24726477	0.463894967	0.323851204	0.212253829
1	0.322368421	0.401315789	0.276315789	0.403508772	0.361842105	0.234649123	0.620614035	0.151315789	0.228070175	0.399122807	0.307017544	0.293859649	0.550438596	0.368421053	0.081140351	0.39254386	0.337719298	0.269736842	0.36622807	0.184210526	0.449561404	0.421052632	0.379385965	0.199561404	0.293859649	0.36622807	0.339912281	0.385964912	0.414473684	0.199561404	0.111842105	0.76754386	0.120614035	0.528508772	0.228070175	0.243421053	0.473684211	0.322368421	0.203947368
1	0.371428571	0.327472527	0.301098901	0.428571429	0.323076923	0.248351648	0.571428571	0.184615385	0.243956044	0.457142857	0.213186813	0.32967033	0.582417582	0.327472527	0.09010989	0.446153846	0.257142857	0.296703297	0.389010989	0.193406593	0.417582418	0.336263736	0.446153846	0.217582418	0.32967033	0.285714286	0.384615385	0.303296703	0.479120879	0.217582418	0.120879121	0.72967033	0.149450549	0.498901099	0.268131868	0.232967033	0.408791209	0.371428571	0.21978022
1	0.331868132	0.426373626	0.241758242	0.408791209	0.364835165	0.226373626	0.698901099	0.087912088	0.213186813	0.393406593	0.358241758	0.248351648	0.538461538	0.413186813	0.048351648	0.389010989	0.382417582	0.228571429	0.349450549	0.189010989	0.461538462	0.459340659	0.371428571	0.169230769	0.248351648	0.402197802	0.349450549	0.424175824	0.406593407	0.169230769	0.096703297	0.804395604	0.098901099	0.610989011	0.149450549	0.23956044	0.485714286	0.331868132	0.182417582
