label	pse_pssm0	pse_pssm1	pse_pssm2	pse_pssm3	pse_pssm4	pse_pssm5	pse_pssm6	pse_pssm7	pse_pssm8	pse_pssm9	pse_pssm10	pse_pssm11	pse_pssm12	pse_pssm13	pse_pssm14	pse_pssm15	pse_pssm16	pse_pssm17	pse_pssm18	pse_pssm19	pse_pssm20	pse_pssm21	pse_pssm22	pse_pssm23	pse_pssm24	pse_pssm25	pse_pssm26	pse_pssm27	pse_pssm28	pse_pssm29	pse_pssm30	pse_pssm31	pse_pssm32	pse_pssm33	pse_pssm34	pse_pssm35	pse_pssm36	pse_pssm37	pse_pssm38	pse_pssm39
1	0.569657469	0.430917867	0.047359315	-0.00482997	-1.166648595	0.625662656	0.373549918	-0.302455124	-0.088768577	0.114945503	0.164976389	0.201327303	0.109122515	-0.41587421	-0.37850759	0.312368905	0.317729963	-0.790323417	-0.303034762	0.182824441	1.417226888	1.777098844	0.914064644	2.030626806	0.638626299	1.314379576	2.187505098	2.04594101	0.908833312	2.408448566	2.613629684	1.077185045	1.087537689	1.688842739	2.009239046	0.887093294	0.737858088	1.547559888	1.21813729	1.832604749
1	0.606666826	0.474499079	0.000645583	0.003504879	-1.115437452	0.655977265	0.394747811	-0.305546872	-0.165252013	0.102525531	0.176979272	0.188477876	0.077279923	-0.427277958	-0.331835818	0.332128852	0.335698383	-0.837687852	-0.377910181	0.211816865	1.485848593	1.801206792	0.878067943	2.108408886	0.55438812	1.34206275	1.981770619	1.951947101	0.90525823	2.43704018	2.502330546	1.15193557	1.015777137	1.782037086	1.955677845	0.86839139	0.740656325	1.592315376	1.247983863	1.90242812
1	0.618936418	0.48929368	0.010368502	-0.009542589	-1.122914382	0.654883941	0.374815376	-0.30267788	-0.132976114	0.115394396	0.206998768	0.198936038	0.103511759	-0.448248318	-0.408637988	0.336811284	0.330324373	-0.86218031	-0.372979652	0.219882699	1.41598123	1.772130297	0.956049128	2.112851248	0.548498399	1.350447639	2.153116933	1.994957551	0.879922837	2.474242932	2.537333446	1.095462546	1.12283479	1.682717386	1.981687272	0.852769847	0.728555837	1.155141518	1.367927358	1.901715427
1	0.577679801	0.442964506	-0.009266055	0.020005305	-1.154542249	0.647819773	0.372195826	-0.325026657	-0.109779438	0.111689979	0.176579635	0.15792886	0.144040245	-0.407634243	-0.367606613	0.3049294	0.334512242	-0.793603825	-0.327409723	0.204523232	1.359659943	1.704262917	0.939906167	2.032369285	0.641344037	1.342918808	2.102255362	2.049757696	0.933940969	2.459012479	2.494661141	1.148032761	1.121355431	1.764639715	2.036738821	0.889724763	0.707685712	1.61211011	1.26487253	1.875370806
1	0.764861798	0.408429256	0.242730951	-0.0142922	-1.139181454	0.667956999	0.252151081	-0.224358936	-0.30175632	-0.060926518	0.214012757	0.044086126	-0.037769928	-0.356373972	-0.646636317	0.453348621	0.399709358	-0.708933842	-0.079968056	0.122910597	1.831837406	1.745434384	1.838308701	2.33872007	0.506586393	1.520688381	1.429834588	1.599076101	0.745982887	1.848758384	2.316350389	1.006685873	0.968838459	1.689638106	1.221857167	1.144450912	0.886596539	2.103272899	1.815327245	1.677911187
1	0.725110478	0.390971883	0.277945486	0.017470148	-1.155819037	0.700478979	0.286647134	-0.216705637	-0.31366386	-0.068081822	0.17660321	0.039320597	-0.067316642	-0.338748097	-0.620232488	0.44979093	0.405682359	-0.753067292	-0.05221642	0.115830091	1.759818832	1.70337972	1.831199277	2.408445573	0.469573239	1.567021377	1.474064284	1.572429334	0.709681409	1.928235314	2.308332774	1.087040697	0.870451027	1.801772214	1.224755859	1.201012713	0.893238219	2.054043064	1.945155503	1.772111223
1	0.597999624	0.43759736	0.009732273	0.007041212	-1.116970083	0.665016402	0.38452797	-0.306547282	-0.132103364	0.126499672	0.193695767	0.199482904	0.11220231	-0.442901942	-0.411237625	0.328464696	0.343172082	-0.859747477	-0.358440869	0.222516371	1.433995799	1.859140771	0.95847601	2.119896681	0.558485149	1.359598481	2.060489627	2.017240852	0.923748624	2.488473593	2.480580151	1.172791776	1.057452736	1.656297233	1.911461271	0.845412137	0.749301159	1.201579275	1.299813925	1.933440696
1	0.599636902	0.463768713	0.013870742	-0.006177407	-1.127446301	0.674995281	0.386404598	-0.309513247	-0.148762528	0.127422121	0.202812263	0.205704983	0.089750101	-0.441118006	-0.419059271	0.350215297	0.338731126	-0.868244197	-0.369075569	0.236084397	1.460769014	1.744234599	0.88086101	2.06002122	0.520275619	1.272739524	2.109515134	1.928066179	0.936974531	2.495461702	2.502125373	1.125508137	1.091800415	1.731003863	1.79784871	0.881013749	0.716108159	1.05270873	1.366939485	1.932002002
1	0.612266488	0.436262745	0.010284232	0.001567054	-1.137866501	0.665809398	0.377069625	-0.289355957	-0.115450953	0.116091917	0.167095996	0.16570525	0.120670205	-0.437043549	-0.41733332	0.325589682	0.329767539	-0.809455525	-0.340637494	0.218963168	1.404422703	1.832296935	0.911505444	2.062856348	0.572505234	1.360345687	2.14106866	2.000920737	0.901876924	2.484252397	2.566021384	1.141513612	1.068216234	1.713369585	1.916740722	0.861847098	0.779630969	1.441675759	1.292613107	1.964704687
1	0.600928244	0.464037787	0.007424081	0.005690312	-1.111164135	0.658469163	0.371435153	-0.305493041	-0.130033907	0.124359389	0.187547065	0.19317177	0.106804799	-0.454289212	-0.444384987	0.303528556	0.350051729	-0.828380487	-0.332613645	0.232911368	1.415051545	1.875658289	0.924743305	2.075255005	0.586846204	1.370132014	2.207628088	2.013387425	0.90345395	2.548175411	2.662858395	1.188440993	1.025628659	1.781610439	1.888530482	0.891654482	0.783408044	1.195836902	1.325865324	1.982345236
1	0.597130325	0.431112117	0.002778574	-0.010521935	-1.152910002	0.651517372	0.373390826	-0.287341743	-0.105331518	0.126079407	0.165199552	0.156170336	0.151411494	-0.442414635	-0.388952861	0.290917736	0.336097904	-0.78655925	-0.316895875	0.209122176	1.451878186	1.776115648	0.866499877	2.008357725	0.632106722	1.385192449	2.090361518	1.957617462	0.890750414	2.517396987	2.62895579	1.123281864	1.052250527	1.696989549	1.937529973	0.864345984	0.756106021	1.461032539	1.237380038	1.903743619
1	0.612557301	0.485958552	0.026058677	-0.005902091	-1.123402475	0.672298329	0.403485943	-0.32252632	-0.19901132	0.145858706	0.202099078	0.203784237	0.079063746	-0.422058957	-0.437249627	0.319496188	0.336498591	-0.881556	-0.329483192	0.234030634	1.416709237	1.717075032	0.888738519	2.098642362	0.540006957	1.351346411	2.010656592	2.003457349	0.917234693	2.466876743	2.599490224	1.133397209	1.048472459	1.553437558	1.793107658	0.860888581	0.741582303	0.951672217	1.319822214	1.914377791
1	0.613380329	0.442269218	-0.00495643	-0.012632947	-1.107644915	0.636264018	0.3766839	-0.276052802	-0.124627654	0.129166999	0.180073046	0.177343622	0.132739082	-0.458703553	-0.433311126	0.313390881	0.352566606	-0.830011482	-0.332746074	0.226809283	1.421685581	1.786817066	0.940155009	2.09718361	0.638780808	1.319433143	2.085114035	2.124311429	0.898194935	2.544478395	2.555856298	1.101197605	1.126233033	1.694651031	1.965136799	0.884770945	0.760593253	1.28067847	1.293657548	1.969806934
1	0.590478027	0.421621584	0.022889488	-0.022517463	-1.143978499	0.651859749	0.360057938	-0.308581755	-0.138639369	0.161308843	0.189807062	0.17480262	0.149033374	-0.443804109	-0.434781452	0.304391018	0.340646377	-0.795076	-0.312433549	0.232916118	1.383187365	1.72488564	0.927727078	1.989799391	0.758614219	1.324825437	2.146935197	2.097342526	0.886185496	2.4521105	2.539819326	1.059739494	1.054720519	1.703589509	1.921602999	0.878226752	0.72923464	1.509740504	1.233160119	1.926243661
1	0.561510642	0.428785178	0.012550014	-0.011618174	-1.159633577	0.659125391	0.373135337	-0.300127551	-0.127697905	0.13362265	0.184251787	0.179000811	0.129343124	-0.408016733	-0.431390091	0.30459218	0.360017323	-0.811850147	-0.299826731	0.224226472	1.407996419	1.780852021	0.903856872	1.96323109	0.645508831	1.382625871	2.153453058	2.079948968	0.907954779	2.454601229	2.557979284	1.13933683	1.046971902	1.678341631	1.871816352	0.786366854	0.73672258	1.388119865	1.2302936	1.993948276
1	0.628759427	0.450031577	-0.000408541	-0.014344515	-1.114673722	0.651691724	0.36197862	-0.295603101	-0.152033471	0.141109853	0.185057279	0.168931525	0.120208141	-0.430448894	-0.428001209	0.32238274	0.346810485	-0.830990457	-0.346069222	0.235611757	1.446062799	1.822847241	0.909444233	2.102630171	0.590996073	1.337302699	2.134280097	2.037730444	0.874874435	2.511243825	2.51806456	1.096678731	1.006097466	1.611675857	2.015668474	0.861473714	0.767413977	1.185397183	1.263463653	1.986918671
1	0.612487143	0.579209712	0.069866026	-0.073265675	-0.776263607	0.509204589	0.291625554	0.002422029	-0.015802815	-0.251900146	-0.127498605	0.303783699	0.018386198	-0.58547121	-0.002396152	0.375358803	0.237146246	-0.775431276	-0.382454808	-0.009005706	2.086582649	3.193239667	0.921465219	1.792312457	0.846705765	1.239143346	1.440756549	3.248060412	1.419775323	1.866720283	2.119318935	1.185604428	0.834022513	1.17355389	3.737347462	0.826356208	0.608040071	0.930830124	0.899527825	1.44423752
1	0.343188344	0.125403298	0.058403656	-0.171247648	-0.658062543	0.265365041	0.08173481	-0.207656454	-0.124628105	0.216010587	0.214884258	0.105721599	0.1526566	-0.0557628	-0.357488429	0.343669938	0.275249718	-0.616180238	-0.145036423	0.153774791	1.014186219	1.89008324	1.44538729	2.048968387	1.191871997	1.332459192	1.54044115	2.248370814	1.244261426	2.490274706	2.371457073	1.247692368	1.35421869	2.340075845	2.003679176	1.138061361	0.898367191	2.284073577	1.367002348	1.649557957
1	0.364308069	0.168400965	0.016344018	-0.180447222	-0.634228227	0.259558864	0.058692849	-0.192944723	-0.105971956	0.197630837	0.178851221	0.079607248	0.225357634	-0.08157395	-0.404971259	0.334347049	0.280896818	-0.610044274	-0.142851562	0.189037603	1.098109734	1.850120648	1.394842763	2.101767196	1.081038308	1.34637285	1.600193348	2.292252865	1.2506459	2.441167151	2.41467039	1.260857571	1.423181526	2.245332188	1.839953375	1.160948716	0.91325173	1.987582539	1.364076749	1.652883877
1	0.738143993	0.403067659	0.290149942	0.039190575	-1.18154881	0.67891721	0.277737878	-0.196337536	-0.299821049	-0.094161482	0.177482682	0.061248591	-0.107881301	-0.336235676	-0.595717926	0.471221436	0.373822631	-0.727080067	-0.05621441	0.08401566	1.751530649	1.638599207	1.907581963	2.381196876	0.561843202	1.42022887	1.385194777	1.57577482	0.775104477	1.850102161	2.33291187	0.982434439	0.815306917	1.598205503	1.27511288	1.186912098	0.864532523	2.066448572	1.937674821	1.693253786
1	0.915673451	0.46308683	0.083610398	0.002820345	-1.073879166	0.617766814	0.188875202	-0.161675833	-0.341209071	-0.078990812	0.251584774	-0.140903193	-0.063611465	-0.362549868	-0.472181395	0.454157394	0.37305764	-0.656140468	-0.168831543	0.169339965	1.660999243	1.875835427	1.583784945	2.366557746	0.647242283	1.387016627	1.396358489	1.517540817	0.845900068	1.715315221	2.098188117	0.793182002	0.911175799	1.656455724	1.406108829	1.149766707	0.864928303	2.452957237	1.823773287	1.571664814
1	0.837768164	0.438672397	0.192917367	0.052632495	-1.159913174	0.681729155	0.306345122	-0.172739596	-0.286939415	-0.108154941	0.169097114	0.016964085	-0.105442196	-0.442230289	-0.522202556	0.48050771	0.399137905	-0.768713496	-0.127971709	0.118535859	1.761707974	1.716337347	1.731824314	2.264028869	0.474063656	1.464343332	1.358787466	1.521562917	0.759384366	1.729585118	2.256978197	0.929448268	0.805863033	1.580419939	1.31205662	1.095527899	0.858306365	1.999753229	1.894984777	1.665862599
1	0.568368693	0.455124628	0.000151868	-0.015853565	-1.159461378	0.633370017	0.373942108	-0.329320037	-0.106502868	0.117301516	0.160754343	0.179784735	0.13393342	-0.416332905	-0.337845817	0.289744813	0.32954507	-0.74804704	-0.328120174	0.199462573	1.427500064	1.857038989	0.880548415	1.985397668	0.666375579	1.375078467	2.066660282	1.905413803	0.943445357	2.38995851	2.504882099	1.132547382	1.122797174	1.77078402	2.017404941	0.846769923	0.778266501	1.792247842	1.235456083	1.904787876
1	0.697573187	0.404097329	0.298875778	-0.020298214	-1.130359594	0.676732906	0.244194783	-0.252085949	-0.330528423	-0.05687651	0.195985663	0.102007435	-0.043894644	-0.319646512	-0.652730396	0.466296796	0.387184041	-0.736160341	-0.016376407	0.08600907	1.707594708	1.691006566	1.886032861	2.213469333	0.525984628	1.517602391	1.481608215	1.385711901	0.787370607	1.857668979	2.218813582	1.055346654	0.975485509	1.736313591	1.095115307	1.234560378	0.889778381	2.012619029	1.949304768	1.646991054
1	0.590871028	0.45385647	0.01381438	0.020534496	-1.138142611	0.649552627	0.393491059	-0.300906864	-0.122680204	0.10316043	0.158151303	0.194256478	0.105024272	-0.42688293	-0.408017196	0.317794501	0.341719008	-0.796178771	-0.344628167	0.195210692	1.372636292	1.82469849	0.841035899	2.143870993	0.615233187	1.337190401	2.113379286	1.931752993	0.902612291	2.489458765	2.506036449	1.164633651	1.032020881	1.672207043	2.004694375	0.833961275	0.725477221	1.482769714	1.28633846	1.924603649
1	0.622211173	0.447139553	0.01167436	-0.004080037	-1.074872705	0.648461538	0.381063767	-0.275054101	-0.149400416	0.090871344	0.166905389	0.182837907	0.086713409	-0.449611454	-0.403038728	0.333810845	0.351216037	-0.844531987	-0.348141444	0.225825548	1.579992403	1.809702123	0.920418132	2.075255956	0.556081996	1.295464836	2.066489006	2.092729302	0.864213778	2.439481062	2.457451547	1.183315119	1.018811546	1.699198332	2.009313338	0.932318088	0.85719736	1.296909035	1.26004366	1.875687226
1	0.575468708	0.454493747	0.025733561	0.0133469	-1.117149412	0.682673038	0.41179911	-0.327595405	-0.132481874	0.11426903	0.169816302	0.193402652	0.089274678	-0.454872749	-0.379673306	0.305513734	0.340506846	-0.824389217	-0.331340696	0.191204353	1.463059532	1.85880031	0.887067159	1.994752493	0.621835183	1.4177824	2.135154198	2.046392791	0.994619727	2.487065775	2.596103492	1.079786215	0.981058894	1.768390012	2.121077288	0.834299702	0.692118059	1.196364952	1.29910374	1.917539692
1	0.597099689	0.468122717	-0.015764982	-0.032661314	-1.117855347	0.660510661	0.366761199	-0.329631859	-0.107744103	0.120100723	0.202359554	0.190102117	0.110110877	-0.420725937	-0.437112509	0.327093454	0.321843356	-0.804341596	-0.31174232	0.213475622	1.377013147	1.71356321	0.922804005	1.953327938	0.624086462	1.364459604	2.021668624	1.990255006	0.852464579	2.484365538	2.633680214	1.130158997	1.142280353	1.653351528	1.808832669	0.918622418	0.731620305	1.669957301	1.22676697	1.856720811
1	0.60651455	0.467520504	-0.010814886	-0.010347036	-1.110193178	0.679969381	0.370033461	-0.308084848	-0.150488699	0.098717876	0.212717981	0.190806392	0.092067861	-0.424404683	-0.422951056	0.356834623	0.349411644	-0.857384347	-0.352560411	0.222634874	1.390851936	1.785202913	0.884849992	1.888030891	0.516236715	1.353139287	2.071688307	1.993850016	0.898493761	2.43179758	2.466835539	1.158914162	1.029709118	1.765170097	1.881568197	0.87544434	0.727462406	1.169985895	1.352600382	1.843768397
1	0.549480578	0.420786353	0.030273483	0.001218654	-1.167098194	0.649152828	0.401190119	-0.327037029	-0.098968813	0.127590103	0.142897049	0.180109605	0.144510013	-0.41415618	-0.403860293	0.30195721	0.344488857	-0.781512225	-0.297361441	0.196339324	1.548472723	1.7887737	0.928910753	2.089898724	0.70100149	1.325892543	2.105281623	2.032781047	0.961756667	2.433297839	2.500690511	1.172700722	1.017295491	1.76173759	1.824517976	0.8643468	0.793212232	1.53705491	1.231409604	1.841336666
1	0.612854138	0.499153499	0.013665107	-0.005665838	-1.111831339	0.673035518	0.399734653	-0.294634347	-0.155562685	0.10313553	0.181408463	0.203450864	0.068333685	-0.46369453	-0.401188045	0.343194159	0.355592405	-0.874390464	-0.375880732	0.229289959	1.368050288	1.815577286	0.858374424	2.062345585	0.546406108	1.383228867	2.099318406	2.033963977	0.901029624	2.464273425	2.507733304	1.126112776	1.05339501	1.661345044	2.016685431	0.824218634	0.721338608	0.957194454	1.281865504	1.87448845
1	0.780658413	0.432975022	0.253635696	0.039090908	-1.178390841	0.685329375	0.292788629	-0.188333802	-0.307318695	-0.095314305	0.170060225	0.008402614	-0.100965735	-0.332903788	-0.648504247	0.476155427	0.389800789	-0.725341954	-0.060038609	0.108214877	1.768509062	1.66268995	1.766279831	2.308314187	0.515637129	1.555936182	1.420920516	1.582407725	0.84036718	1.784408649	2.177654362	0.977118537	0.784422621	1.764964542	1.095869375	1.198245122	0.88830405	2.038061383	1.984640962	1.715976439
